ID,PA,PB,PC,PD,PE,PF,PG
PR40300,240.9491182,157.6261721,104.6881825,72.1437816,51.31011557,39.65501214,34.68171578
PR40301,248.1716587,158.5839492,104.470335,72.67854456,52.26198845,40.35924554,34.30371817
PR40302,237.670253,157.7457018,103.9430094,72.01551386,51.38036904,39.71202866,34.66447686
PR40303,242.1393502,158.6627074,104.422436,71.84076915,50.55621581,39.24681226,34.45418529
PR40304,244.674784,157.4049623,103.9367687,72.18179643,51.31982856,39.78777612,34.55802907
PR40305,244.2488329,158.0189214,104.0613535,71.88525408,51.11820498,39.55918103,34.57341184
PR40306,245.3722559,158.2173607,103.9235283,71.9243039,51.11487237,39.65360019,34.55003968
PR40307,243.9708827,157.9708776,103.846888,72.13385453,51.13735741,39.76606019,34.38632807
PR40308,246.1040326,157.5422871,103.4481603,71.79620442,51.5464527,40.08710057,34.55601272
PR40309,238.5660149,157.2985693,103.4178606,71.92380315,51.27497454,39.73933689,34.56807572
PR40310,243.7241803,158.231175,104.0032332,71.8820035,50.92788795,39.56284522,34.48736321
PR40311,244.6344511,158.3448972,103.9187339,71.88495411,50.92778519,39.5934082,34.45445933
PR40312,243.9057532,157.7248567,103.7728149,71.60752236,50.93869817,39.33692817,34.56421921
PR40313,245.3526059,157.3024872,103.6286194,72.04727697,51.2107358,39.75983727,34.48112828
PR40314,244.7052242,158.1543286,103.9219839,71.92028662,50.96051628,39.65021978,34.47340067
PR40315,245.7720649,157.1304937,103.3853827,71.89717312,51.49758691,40.55988985,34.3174713
PR40316,230.3000218,158.4237415,103.812761,72.29856527,49.94846067,39.82715456,33.90060445
PR40317,228.334514,158.0926446,103.5960582,72.17033501,49.90008788,39.73382496,33.8429213
PR40318,222.4731846,157.6282618,103.386672,72.37049976,49.7910402,39.42585295,33.77434034
PR40319,220.0583386,158.0572009,103.3337814,72.51220072,49.84011154,39.38843618,33.66183645
PR40320,240.8066902,156.1626299,102.7858149,72.47614676,50.90509088,40.59856236,33.92917091
PR40321,246.4194144,157.6013308,103.686118,72.51996305,51.80979614,40.32626429,34.10466292
PR40322,240.9361252,156.5608661,103.1682905,72.10179833,51.61890994,40.01457638,34.35311025
PR40323,244.9965518,157.8379997,103.8015523,71.84962903,50.94925627,39.69347724,34.43670305
PR40324,244.3545477,157.9698117,103.7886176,71.85940097,50.88082514,39.75734632,34.35336171
PR40325,247.9788546,157.275446,103.8618128,71.6469523,50.97520328,39.72416774,34.49685361
PR40326,248.9545836,157.4115426,103.818161,71.80027901,51.08610201,39.88773692,34.51225414
PR40327,254.8519254,156.1536078,103.3506826,71.96816282,52.02870568,40.74891752,34.61133701
PR40328,236.585614,159.0594217,103.7639569,72.210659,50.24073996,40.19674566,33.85854455
PR40329,232.8309354,155.3231351,102.8206296,72.47290148,50.29005314,40.51658246,33.95789348
PR40330,235.4877855,155.1789463,102.5479835,72.5062557,51.07211038,40.74998665,33.99643409
PR40331,248.6635873,159.3645062,103.8032217,72.03551137,51.46119982,40.27879236,34.26283153
PR40332,251.3049924,159.4966764,103.8860541,71.98939839,51.47435248,40.28690086,34.27558225
PR40333,241.9803797,156.7277472,102.9126399,71.64049358,51.04697688,39.5958504,34.54290512
PR40334,246.7121637,157.2276603,103.6679583,71.68593992,51.17631469,39.80137344,34.36956854
PR40335,249.5768951,157.4740006,103.6923978,71.8180137,51.20940093,39.94835764,34.53120997
PR40336,245.0076073,156.8713245,103.429954,71.96298005,51.03671393,39.84379197,34.32674767
PR40337,249.9745866,157.5777776,103.7062921,71.70728643,51.14931129,40.10247611,34.14256645
PR40338,251.9938235,157.4988791,103.8803688,71.79905497,51.23591653,39.99187994,34.54709261
PR40339,251.7184053,157.9562701,104.0577186,72.03591113,51.30496095,40.15754131,34.50832432
PR40340,253.2180607,157.3575334,103.9949995,72.36487245,52.15693666,40.68482824,34.25853409
PR40341,246.8269037,156.8172044,103.8316428,72.0081393,51.38198973,40.06122787,34.51241514
PR40342,245.3589807,158.4805867,104.6231252,72.26628255,51.4053333,40.40011654,34.60064338
PR40343,249.2889654,157.8536394,103.9011935,72.60046959,52.25757956,41.15903417,34.17940796
PR40344,240.4387141,158.8895734,105.242792,72.34816024,51.22550895,40.25376672,34.60732491
PR40345,249.7669204,158.0956168,104.3380541,72.52507292,52.48306049,41.12664869,34.57529647
PR40346,242.2730587,158.6729659,105.0201972,72.10161332,51.36552883,40.28525251,34.64603513
PR40347,235.3753539,158.946356,105.0242361,72.4725021,51.37219298,40.54129046,34.51442634
PR40348,236.0395543,158.9386411,105.0874087,72.15828564,51.31120598,40.32101774,34.60008039
PR40349,238.9136851,160.7975085,105.7881745,72.31346575,51.28277114,40.45971316,34.66275021
PR40350,238.884275,159.4197964,105.0976638,71.99452185,51.48915045,40.71526728,34.65640383
PR40351,243.9415369,160.7323832,105.7194702,71.95282657,51.05372461,40.31531691,34.72444509
PR40352,247.2227674,160.6795878,104.7175508,72.67318535,51.87982705,41.26545151,34.34326218
PR40353,239.4837172,161.2860382,105.3243286,71.25715114,50.69899476,40.26703154,34.79172495
PR40354,251.2379879,160.6154687,104.3799664,71.23200778,51.23151854,40.85523889,34.32623082
PR40355,238.4137461,160.4167808,104.7287433,70.72960249,50.0915554,40.24309509,34.79385245
PR40356,252.6446398,160.4499151,103.9577688,71.642323,50.68154676,40.93333906,34.0525594
PR40357,236.5537119,160.447321,105.0671849,70.84468987,50.14754976,40.24921692,34.71267833
PR40358,245.4108444,159.6370602,103.814778,70.73699171,50.18186861,41.06262515,34.40772492
PR40359,234.447326,161.0911606,104.5960887,69.93467792,49.39677083,40.04460747,34.75191356
PR40360,245.7620556,160.8853127,103.6010163,70.6732422,49.88377345,40.85454059,34.00422688
PR40361,232.4214211,161.332318,104.5716605,70.12833883,49.25587462,39.84433275,34.73307031
PR40362,236.796878,161.6263304,104.0013181,68.73057799,48.97782932,40.02372936,34.79952629
PR40363,239.7706476,161.8525704,104.5912588,70.65698233,49.83097704,40.38930815,34.4660322
PR40364,229.7601037,161.4808631,104.3704046,69.51871546,48.99801081,39.60392276,34.82534788
PR40365,234.7924025,163.0958616,104.0357022,70.13955084,49.64946255,40.43825052,34.09658332
PR40366,229.5579238,161.018338,104.9098309,70.63915154,49.10793351,39.12618711,34.6962501
PR40367,232.0082984,160.7433102,104.289482,72.00052605,51.00617102,40.69109252,34.29829213
PR40368,228.864824,158.0969015,104.988179,71.84910484,50.81143868,39.10406224,34.49663802
PR40369,230.6752342,157.3731089,104.1951896,71.95787199,50.91328943,39.4157364,34.45046132
PR40370,239.1429559,156.1020376,102.8102346,72.4449443,50.86848758,40.59227559,33.84410765
PR40371,235.9794223,155.6179726,102.6626788,72.4508652,50.72965777,40.52646974,33.85280226
PR40372,244.7409071,157.1496639,103.3051304,72.14723372,51.20866373,40.45027932,34.04175412
PR40373,247.16322,157.3785675,103.3549168,71.95779902,50.93623444,40.41176582,34.12227894
PR40374,248.9712964,157.7560478,103.4278856,71.96524731,50.99704526,40.41677865,34.07216654
PR40375,252.5570739,158.0361373,103.6042433,71.99943986,51.08012988,40.42864196,34.07831512
PR40376,251.8916226,157.5090541,103.2767895,72.03655794,51.36787,40.47265644,34.0923735
PR40377,239.1924118,154.015657,102.6139631,72.32198051,51.26405958,41.11670947,34.15575217
PR40378,236.8000262,153.9062634,102.6509336,72.33782089,51.22113723,40.90356166,34.18684317
PR40379,238.8641178,153.1507643,102.2025335,72.32210618,51.46822788,41.51388716,34.06561272
PR40380,240.9986204,153.7259336,102.5465022,72.35397758,51.32748767,41.36303521,34.58191814
PR40381,235.4318126,153.2751652,102.5008819,72.38391626,51.24182135,41.00552847,34.1386601
PR40382,233.9628593,154.2074341,102.7893921,72.22046633,51.38602001,40.67067264,33.97755208
PR40383,233.8664263,153.1171946,102.4172038,72.31304292,51.25301642,41.00022563,34.10456598
PR40384,223.8556522,161.3666555,104.536368,69.87412615,48.81746563,39.59209871,34.86681332
PR40385,223.0524597,161.0394428,104.2480696,69.53486708,48.77509812,39.30862175,34.81930852
PR40386,225.6679586,161.2444545,103.600013,70.57564067,49.81694623,40.60979139,34.39086043
PR40387,227.6970608,161.3232065,104.9374989,70.34750396,48.91881237,38.95763193,34.84193855
PR40388,232.9824194,160.4671031,104.7974246,70.80164328,49.43695814,39.28693958,34.70981568
PR40389,232.4092219,160.7599993,104.351351,70.68703082,49.65883534,39.22244296,34.59417757
PR40390,236.1070303,160.0641921,105.2441225,71.593676,50.20319653,39.04033229,34.65977853
PR40391,236.9413335,157.8010164,104.4394981,71.5613649,50.77878941,39.15736407,34.57008656
PR40392,246.8837424,157.9397813,104.1201872,72.70330452,52.33987507,40.44897224,34.16931779
PR40393,240.5354742,157.6355054,104.287245,71.70056754,50.98502305,39.62480833,34.58257507
PR40394,243.1165199,157.598129,104.2982928,71.80480531,51.03532725,39.79933629,34.56153741
PR40395,242.8340709,157.5634197,104.2656185,71.75898743,51.16925816,40.01156469,34.34908718
PR40396,245.1918207,157.0696211,103.7366574,72.12153772,51.17231973,40.12437626,34.33226048
PR40397,252.5964051,157.1434676,103.3668521,71.75296123,51.3777991,40.22228239,34.54486173
PR40398,248.3356213,157.5277106,103.7020865,72.18300734,51.144706,40.08862215,34.29293649
PR40399,242.5448809,160.4584527,105.2024441,72.8520275,52.10451898,40.48092115,34.43721717
PR40400,230.034794,159.0969927,105.1461951,72.05750867,50.95688089,39.20971536,34.63711335
PR40401,247.478496,157.176184,104.0281996,71.77239837,51.0842713,39.93959898,34.5237918
PR40402,243.9496019,157.3697456,103.6031907,71.99773595,51.33550673,40.32763566,34.50635325
PR40403,258.0334411,156.7152587,103.7463191,72.3017647,52.21014936,40.64760771,34.25119311
PR40404,246.341511,156.8741243,103.1374727,71.92240021,51.36694463,40.3468307,34.52761959
PR40405,249.0622819,156.3699964,103.4568687,71.97471051,51.20864971,40.1285522,34.37562968
PR40406,245.3007248,157.501598,103.3760137,72.04574735,51.31098454,40.40066812,34.42293346
PR40407,249.401615,157.4926957,103.7233003,71.82964514,50.9966889,40.10938829,34.31851729
PR40408,252.3013826,157.0609922,103.7269892,72.06199797,51.36918945,40.28534798,34.3755883
PR40409,252.3409524,156.3387042,103.3052047,71.93309883,51.32944058,40.20649472,34.38868214
PR40410,252.8696663,157.2196569,103.5832598,71.82892749,51.15073661,40.19740223,34.38904526
PR40411,252.4415753,157.3897792,103.6162513,71.89879542,51.1778662,40.21579742,34.30795222
PR40412,249.4412186,156.9175025,103.6506677,71.75519579,51.05348482,40.0539203,34.44588908
PR40413,250.3364674,156.2660603,103.2913169,71.96029828,51.22752682,40.21433099,34.35417848
PR40414,248.9440124,157.5050176,103.7841788,71.9730632,51.03715215,40.15365195,34.29587011
PR40415,252.1804414,156.5128446,103.4045022,72.04487578,51.40303773,40.3318587,34.32693104
PR40416,228.0912424,161.0673859,104.2782112,69.58040223,48.9526518,39.63488221,34.97272772
PR40417,236.2578997,160.8652103,104.8598096,70.50970434,49.54047879,40.14401601,34.47747074
PR40418,226.7739767,161.1616765,104.6471378,69.73886148,48.86960727,39.35042228,34.93094923
PR40419,232.2406902,160.1137735,104.7282979,71.84542842,51.24433014,40.28373253,34.22510719
PR40420,231.004236,158.6051149,105.3274092,71.9880421,50.57130389,39.10236933,34.54120545
PR40421,238.4446611,157.429406,103.882226,72.04122681,51.29538634,39.6732838,34.50220929
PR40422,240.6087625,158.3840304,104.6635238,71.88728199,50.91819344,39.79872824,34.59446587
PR40423,243.487269,157.8421823,104.3606273,71.98224368,51.22176609,39.93329526,34.63501956
PR40424,241.9670717,157.4984209,104.0812216,71.99102555,51.0749663,39.83183145,34.4598319
PR40425,241.0537212,157.1807871,104.0462077,71.9021739,51.20147129,39.9106026,34.55292754
PR40426,243.9544803,156.7072803,103.8007683,71.95448633,51.29681896,39.93397288,34.51115927
PR40427,247.9019825,157.2508739,103.909386,71.73432218,51.08586001,39.82386935,34.55238239
PR40428,224.0692382,158.4908054,103.0561529,72.48606857,50.84375742,39.48162661,33.55822802
PR40429,225.3378656,160.5890932,104.7452729,70.64466406,49.50883634,39.86539481,34.75779601
PR40430,236.4515325,160.5547821,104.7048019,71.04899461,49.86701394,39.24173346,34.6721555
PR40431,242.6025489,160.0926255,104.9687978,72.12032664,51.86605844,40.74031253,34.39334713
PR40432,227.2640152,159.2613341,105.4895177,72.88334223,51.71684788,40.51529331,34.25245362
PR40433,242.9887972,158.4960513,104.3753057,72.85067558,52.26635977,40.30662006,34.14814412
PR40434,243.4728155,157.6622656,104.1219268,71.87606033,51.05908379,39.88686113,34.5219063
PR40435,250.8702268,157.3012471,103.8918644,72.55344523,52.0750254,40.4516357,34.07663291
PR40436,247.6945352,158.1245297,103.9717572,71.67672258,50.74995782,39.51090783,34.37722433
PR40437,245.0616425,157.6700344,103.9655009,71.83096588,51.00553621,39.94212919,34.46067668
PR40438,252.075152,157.3978138,103.6627812,71.89847267,51.5075642,40.36872712,34.5484556
PR40439,248.7055132,157.8382772,103.9109745,71.91827509,51.09946274,40.04550564,34.40835523
PR40440,251.6307182,157.6940372,103.4884301,71.96603372,50.8121655,40.23342152,34.02937995
PR40441,242.3893813,156.4387083,102.8733027,72.45034106,50.96025287,40.75994426,33.88157138
PR40442,240.6426143,156.2974414,102.70019,72.40318082,51.01191767,40.5862473,33.784017
PR40443,257.2301625,156.7871265,103.6665764,72.37165334,52.15867668,40.68182565,34.16071648
PR40444,246.3725298,157.3934684,104.0037822,71.75320126,51.02814758,39.75932289,34.52922396
PR40445,247.1256963,157.2358645,103.8612918,72.12668362,51.19594357,40.08598459,34.39006989
PR40446,249.654294,157.3055565,103.8072788,71.69599403,51.11080699,39.90229864,34.53777857
PR40447,249.1685733,157.5112974,103.8909924,71.94990669,51.22842432,40.0500773,34.5156782
PR40448,250.941656,158.0138733,103.8873197,71.94196972,51.08237122,40.0633127,34.3514803
PR40449,251.5085004,157.9085763,103.9056728,71.88130609,51.22917487,39.99292813,34.48680729
PR40450,248.4967231,157.8171739,103.8408301,71.88720024,51.04868674,39.93844677,34.43082215
PR40451,252.9715685,157.6385983,103.7540604,71.84252174,51.28591963,40.02151454,34.53626208
PR40452,252.7973473,157.2572738,103.3536574,71.91071953,51.5242172,40.31593879,34.50650506
PR40453,252.5582348,157.6186258,103.4837443,71.94600067,51.45744635,40.32366602,34.44600292
PR40454,250.1462807,157.5322176,103.7498274,72.15621749,51.254431,40.16191905,34.29522189
PR40455,254.3049186,157.1330745,103.700469,72.43301277,51.94790797,40.47163234,34.01460774
PR40456,246.2158662,157.1038914,103.6841721,71.85987126,51.09904789,39.92634632,34.51181929
PR40457,249.5847726,157.522299,103.7686727,71.91794494,51.16999143,40.03776965,34.4228317
PR40458,248.0678597,157.7781653,103.994213,71.95391397,51.07594562,40.06703129,34.35859129
PR40459,248.6157977,156.9270312,103.2288093,72.1275039,51.79616778,40.49116878,34.06979036
PR40460,248.4118456,156.9872847,103.4133487,71.8605177,51.73798035,40.46798214,34.40325617
PR40461,252.9498752,157.2710993,103.4140874,72.00674443,51.54211449,40.40404012,34.4440145
PR40462,252.3088385,157.4972471,103.5453195,72.0116251,51.42215601,40.41377927,34.3713271
PR40463,252.4550513,157.1154989,103.3254554,72.1521333,51.61756669,40.46203385,34.22828293
PR40464,251.7924795,157.1673208,103.6433252,71.84020528,51.30556912,40.17654424,34.51234868
PR40465,248.7483563,157.190193,103.8385424,72.00750425,51.36731908,40.2289509,34.53057577
PR40466,248.4522241,157.5064939,103.9143729,72.08399944,51.34544154,40.27635348,34.46559309
PR40467,251.3722648,157.9437803,103.8989281,72.13523396,51.50183701,40.53690169,34.40357556
PR40468,251.5941421,156.6620398,103.5282043,72.09455529,51.6582211,40.55698271,34.50115878
PR40469,247.7509729,157.5250691,104.0163258,72.28263881,51.79730327,40.68319,34.6045712
PR40470,244.2829801,158.3131052,104.3873425,72.35274753,51.64021047,40.59113641,34.53322343
PR40471,253.0164511,157.9821178,104.0368213,72.56956932,52.27188783,41.24859391,34.21428554
PR40472,241.8507031,157.5974676,104.5409342,72.2803557,51.65177249,40.46995691,34.60797201
PR40473,241.1476688,158.9943165,104.7597134,72.47304485,51.58161753,40.57575353,34.54713489
PR40474,237.2345775,158.5302616,104.8233437,72.26838029,51.51580151,40.48789884,34.58523148
PR40475,241.9671541,159.623751,105.2364187,72.50171894,51.66657394,40.69029467,34.60652831
PR40476,244.2169568,159.25378,105.1939897,71.84306124,51.61127915,40.67677035,34.68617326
PR40477,241.2410486,160.1845818,105.3923076,72.3919196,51.69467198,40.72857788,34.64435703
PR40478,240.4587224,160.3374866,105.1378966,71.04234949,50.83493227,40.28650419,34.90348571
PR40479,241.6208195,160.4467148,105.0747596,70.83579808,50.32034606,40.19212382,34.79702447
PR40480,233.8788666,160.5670874,104.8682163,70.35282038,49.96112739,40.53523143,34.78189723
PR40481,232.9446163,160.3488032,104.2389426,70.26730251,49.52518032,40.22652853,34.73929673
PR40482,229.397479,161.9690048,103.6143616,69.10389327,48.90497565,39.6100113,34.57595507
PR40483,235.3365888,160.4818809,104.0811388,70.21130429,49.45408058,40.27177214,34.18045053
PR40484,226.6333152,163.2635107,104.255255,68.98782877,48.53276744,39.43510471,34.3881674
PR40485,229.5469567,161.6548884,103.8615965,69.58419169,48.67687071,38.82356041,34.70346618
PR40486,233.51131,159.2689827,104.1977899,69.6433884,49.26074834,39.98160265,34.23550247
PR40487,235.6675912,159.5969151,104.4617231,69.75300857,49.45421978,40.03518306,34.30955466
PR40488,224.3214304,161.0124279,104.7898024,69.66907677,48.76821807,39.45918852,35.02618905
