application_date,segment,case_count
7/29/2018,1,268
7/30/2018,1,244
7/31/2018,1,379
8/1/2018,1,169
8/2/2018,1,8
8/3/2018,1,211
8/4/2018,1,81
8/5/2018,1,286
8/6/2018,1,190
8/7/2018,1,133
8/8/2018,1,156
8/9/2018,1,211
8/10/2018,1,166
8/11/2018,1,69
8/12/2018,1,295
8/13/2018,1,220
8/14/2018,1,186
8/15/2018,1,44
8/16/2018,1,231
8/17/2018,1,207
8/18/2018,1,86
8/19/2018,1,284
8/20/2018,1,247
8/21/2018,1,163
8/22/2018,1,200
8/23/2018,1,152
8/24/2018,1,209
8/25/2018,1,104
8/26/2018,1,188
8/27/2018,1,193
8/28/2018,1,154
8/29/2018,1,164
8/30/2018,1,230
8/31/2018,1,346
9/1/2018,1,228
9/2/2018,1,8
9/3/2018,1,219
9/4/2018,1,128
9/5/2018,1,155
9/6/2018,1,161
9/7/2018,1,173
9/8/2018,1,77
9/9/2018,1,310
9/10/2018,1,219
9/11/2018,1,164
9/12/2018,1,231
9/13/2018,1,226
9/14/2018,1,208
9/15/2018,1,85
9/16/2018,1,328
9/17/2018,1,254
9/18/2018,1,180
9/19/2018,1,207
9/20/2018,1,201
9/21/2018,1,233
9/22/2018,1,80
9/23/2018,1,341
9/24/2018,1,166
9/25/2018,1,97
9/26/2018,1,102
9/27/2018,1,89
9/28/2018,1,104
9/29/2018,1,61
9/30/2018,1,293
10/1/2018,1,25
10/2/2018,1,2
10/3/2018,1,124
10/4/2018,1,86
10/5/2018,1,128
10/6/2018,1,52
10/7/2018,1,229
10/8/2018,1,183
10/9/2018,1,228
10/10/2018,1,517
10/11/2018,1,351
10/12/2018,1,378
10/13/2018,1,191
10/14/2018,1,485
10/15/2018,1,332
10/16/2018,1,287
10/17/2018,1,423
10/18/2018,1,355
10/19/2018,1,384
10/20/2018,1,121
10/21/2018,1,360
10/22/2018,1,263
10/23/2018,1,231
10/24/2018,1,318
10/25/2018,1,250
10/26/2018,1,273
10/27/2018,1,165
10/28/2018,1,504
10/29/2018,1,376
10/30/2018,1,372
10/31/2018,1,1488
11/1/2018,1,6
11/2/2018,1,2
11/3/2018,1,572
11/4/2018,1,1183
11/5/2018,1,1134
11/6/2018,1,758
11/7/2018,1,679
11/8/2018,1,177
11/9/2018,1,415
11/10/2018,1,152
11/11/2018,1,348
11/12/2018,1,247
11/13/2018,1,210
11/14/2018,1,227
11/15/2018,1,179
11/16/2018,1,212
11/17/2018,1,95
11/18/2018,1,267
11/19/2018,1,225
11/20/2018,1,183
11/21/2018,1,232
11/22/2018,1,170
11/23/2018,1,208
11/24/2018,1,74
11/25/2018,1,242
11/26/2018,1,178
11/27/2018,1,164
11/28/2018,1,182
11/29/2018,1,177
11/30/2018,1,238
12/1/2018,1,104
12/2/2018,1,163
12/3/2018,1,180
12/4/2018,1,154
12/5/2018,1,188
12/6/2018,1,183
12/7/2018,1,172
12/8/2018,1,56
12/9/2018,1,235
12/10/2018,1,170
12/11/2018,1,146
12/12/2018,1,169
12/13/2018,1,143
12/14/2018,1,174
12/15/2018,1,58
12/16/2018,1,239
12/17/2018,1,186
12/18/2018,1,175
12/19/2018,1,187
12/20/2018,1,200
12/21/2018,1,198
12/22/2018,1,88
12/23/2018,1,293
12/24/2018,1,194
12/25/2018,1,238
12/26/2018,1,210
12/27/2018,1,209
12/28/2018,1,225
12/29/2018,1,112
12/30/2018,1,421
12/31/2018,1,893
1/1/2019,1,1
1/2/2019,1,346
1/3/2019,1,249
1/4/2019,1,212
1/5/2019,1,87
1/6/2019,1,335
1/7/2019,1,204
1/8/2019,1,216
1/9/2019,1,252
1/10/2019,1,194
1/11/2019,1,155
1/12/2019,1,74
1/13/2019,1,343
1/14/2019,1,219
1/15/2019,1,191
1/16/2019,1,248
1/17/2019,1,216
1/18/2019,1,227
1/19/2019,1,91
1/20/2019,1,370
1/21/2019,1,244
1/22/2019,1,187
1/23/2019,1,240
1/24/2019,1,172
1/25/2019,1,165
1/26/2019,1,9
1/27/2019,1,312
1/28/2019,1,184
1/29/2019,1,179
1/30/2019,1,229
1/31/2019,1,378
2/1/2019,1,85
2/2/2019,1,92
2/3/2019,1,371
2/4/2019,1,246
2/5/2019,1,219
2/6/2019,1,238
2/7/2019,1,179
2/8/2019,1,195
2/9/2019,1,93
2/10/2019,1,386
2/11/2019,1,252
2/12/2019,1,228
2/13/2019,1,286
2/14/2019,1,229
2/15/2019,1,260
2/16/2019,1,111
2/17/2019,1,401
2/18/2019,1,269
2/19/2019,1,264
2/20/2019,1,231
2/21/2019,1,225
2/22/2019,1,255
2/23/2019,1,97
2/24/2019,1,367
2/25/2019,1,273
2/26/2019,1,224
2/27/2019,1,262
2/28/2019,1,251
3/1/2019,1,254
3/2/2019,1,84
3/3/2019,1,380
3/4/2019,1,403
3/5/2019,1,226
3/6/2019,1,252
3/7/2019,1,270
3/8/2019,1,273
3/9/2019,1,125
3/10/2019,1,416
3/11/2019,1,274
3/12/2019,1,249
3/13/2019,1,294
3/14/2019,1,245
3/15/2019,1,266
3/16/2019,1,139
3/17/2019,1,410
3/18/2019,1,284
3/19/2019,1,255
3/20/2019,1,173
3/21/2019,1,0
3/22/2019,1,282
3/23/2019,1,117
3/24/2019,1,373
3/25/2019,1,295
3/26/2019,1,217
3/27/2019,1,228
3/28/2019,1,267
3/29/2019,1,268
3/30/2019,1,148
3/31/2019,1,396
4/1/2019,1,271
4/2/2019,1,184
4/3/2019,1,248
4/4/2019,1,223
4/5/2019,1,247
4/6/2019,1,230
4/7/2019,1,500
4/8/2019,1,376
4/9/2019,1,302
4/10/2019,1,321
4/11/2019,1,301
4/12/2019,1,408
4/13/2019,1,216
4/14/2019,1,432
4/15/2019,1,243
4/16/2019,1,228
4/17/2019,1,267
4/18/2019,1,264
4/19/2019,1,318
4/20/2019,1,95
4/21/2019,1,383
4/22/2019,1,277
4/23/2019,1,240
4/24/2019,1,263
4/25/2019,1,250
4/26/2019,1,248
4/27/2019,1,115
4/28/2019,1,353
4/29/2019,1,261
4/30/2019,1,173
5/1/2019,1,348
5/2/2019,1,241
5/3/2019,1,236
5/4/2019,1,91
5/5/2019,1,340
5/6/2019,1,257
5/7/2019,1,232
5/8/2019,1,238
5/9/2019,1,218
5/10/2019,1,238
5/11/2019,1,121
5/12/2019,1,95
5/13/2019,1,303
5/14/2019,1,265
5/15/2019,1,265
5/16/2019,1,240
5/17/2019,1,250
5/18/2019,1,111
5/19/2019,1,370
5/20/2019,1,265
5/21/2019,1,207
5/22/2019,1,253
5/23/2019,1,190
5/24/2019,1,250
5/25/2019,1,96
5/26/2019,1,376
5/27/2019,1,279
5/28/2019,1,251
5/29/2019,1,267
5/30/2019,1,255
5/31/2019,1,253
6/1/2019,1,94
6/2/2019,1,365
6/3/2019,1,288
6/4/2019,1,268
6/5/2019,1,284
6/6/2019,1,240
6/7/2019,1,300
6/8/2019,1,80
6/9/2019,1,403
6/10/2019,1,293
6/11/2019,1,234
6/12/2019,1,289
6/13/2019,1,266
6/14/2019,1,279
6/15/2019,1,92
6/16/2019,1,362
6/17/2019,1,299
6/18/2019,1,226
6/19/2019,1,299
6/20/2019,1,280
6/21/2019,1,261
6/22/2019,1,98
6/23/2019,1,348
6/24/2019,1,299
6/25/2019,1,224
6/26/2019,1,287
6/27/2019,1,254
6/28/2019,1,273
6/29/2019,1,141
6/30/2019,1,386
7/1/2019,1,266
7/2/2019,1,220
7/3/2019,1,277
7/4/2019,1,260
7/5/2019,1,0
4/1/2017,1,10
4/3/2017,1,1
4/4/2017,1,1
4/5/2017,1,113
4/7/2017,1,102
4/12/2017,1,104
4/13/2017,1,117
4/14/2017,1,105
4/15/2017,1,86
4/16/2017,1,10
4/17/2017,1,113
4/18/2017,1,122
4/19/2017,1,113
4/20/2017,1,113
4/21/2017,1,88
4/22/2017,1,125
4/23/2017,1,28
4/24/2017,1,143
4/25/2017,1,122
4/26/2017,1,129
4/27/2017,1,114
4/28/2017,1,116
4/29/2017,1,97
4/30/2017,1,457
5/1/2017,1,122
5/2/2017,1,7
5/3/2017,1,4
5/4/2017,1,4
5/5/2017,1,170
5/7/2017,1,25
5/8/2017,1,2
5/9/2017,1,8
5/10/2017,1,117
5/11/2017,1,107
5/12/2017,1,110
5/13/2017,1,92
5/14/2017,1,15
5/15/2017,1,116
5/16/2017,1,114
5/17/2017,1,100
5/18/2017,1,92
5/19/2017,1,145
5/20/2017,1,118
5/21/2017,1,12
5/22/2017,1,130
5/23/2017,1,119
5/24/2017,1,134
5/25/2017,1,115
5/26/2017,1,102
5/27/2017,1,106
5/28/2017,1,23
5/29/2017,1,159
5/30/2017,1,162
5/31/2017,1,502
6/1/2017,1,0
6/2/2017,1,57
6/3/2017,1,39
6/4/2017,1,27
6/5/2017,1,143
6/6/2017,1,19
6/7/2017,1,139
6/8/2017,1,119
6/9/2017,1,153
6/10/2017,1,140
6/11/2017,1,31
6/12/2017,1,131
6/13/2017,1,155
6/14/2017,1,135
6/15/2017,1,155
6/16/2017,1,131
6/17/2017,1,145
6/18/2017,1,27
6/19/2017,1,181
6/20/2017,1,179
6/21/2017,1,161
6/22/2017,1,157
6/23/2017,1,105
6/24/2017,1,92
6/25/2017,1,18
6/26/2017,1,75
6/27/2017,1,60
6/28/2017,1,93
6/29/2017,1,120
6/30/2017,1,622
7/1/2017,1,127
7/2/2017,1,0
7/5/2017,1,96
7/6/2017,1,3
7/7/2017,1,14
7/10/2017,1,125
7/11/2017,1,82
7/12/2017,1,128
7/13/2017,1,118
7/14/2017,1,104
7/15/2017,1,86
7/16/2017,1,26
7/17/2017,1,127
7/18/2017,1,117
7/19/2017,1,107
7/20/2017,1,118
7/21/2017,1,133
7/22/2017,1,84
7/23/2017,1,22
7/24/2017,1,144
7/25/2017,1,124
7/26/2017,1,149
7/27/2017,1,171
7/28/2017,1,169
7/29/2017,1,129
7/30/2017,1,35
7/31/2017,1,812
8/1/2017,1,18
8/3/2017,1,0
8/4/2017,1,0
8/5/2017,1,0
8/6/2017,1,0
8/7/2017,1,113
8/8/2017,1,104
8/9/2017,1,138
8/10/2017,1,129
8/11/2017,1,133
8/12/2017,1,115
8/13/2017,1,31
8/14/2017,1,144
8/15/2017,1,33
8/16/2017,1,147
8/17/2017,1,159
8/18/2017,1,130
8/19/2017,1,113
8/20/2017,1,33
8/21/2017,1,166
8/22/2017,1,109
8/23/2017,1,168
8/24/2017,1,159
8/25/2017,1,17
8/26/2017,1,113
8/27/2017,1,19
8/28/2017,1,152
8/29/2017,1,131
8/30/2017,1,130
8/31/2017,1,609
9/4/2017,1,0
9/5/2017,1,68
9/7/2017,1,50
9/8/2017,1,125
9/9/2017,1,102
9/10/2017,1,25
9/11/2017,1,155
9/12/2017,1,157
9/13/2017,1,131
9/14/2017,1,125
9/15/2017,1,155
9/16/2017,1,173
9/17/2017,1,74
9/18/2017,1,210
9/19/2017,1,132
9/20/2017,1,171
9/21/2017,1,184
9/22/2017,1,194
9/23/2017,1,208
9/24/2017,1,105
9/25/2017,1,233
9/26/2017,1,216
9/27/2017,1,219
9/28/2017,1,155
9/29/2017,1,73
9/30/2017,1,903
10/1/2017,1,60
10/2/2017,1,12
10/3/2017,1,5
10/4/2017,1,10
10/5/2017,1,14
10/6/2017,1,7
10/7/2017,1,11
10/8/2017,1,32
10/9/2017,1,72
10/10/2017,1,102
10/11/2017,1,155
10/12/2017,1,156
10/13/2017,1,121
10/14/2017,1,132
10/15/2017,1,55
10/16/2017,1,209
10/17/2017,1,190
10/18/2017,1,190
10/19/2017,1,137
10/20/2017,1,70
10/21/2017,1,117
10/22/2017,1,22
10/23/2017,1,158
10/24/2017,1,112
10/25/2017,1,130
10/26/2017,1,124
10/27/2017,1,119
10/28/2017,1,125
10/29/2017,1,39
10/30/2017,1,130
10/31/2017,1,686
11/1/2017,1,39
11/2/2017,1,0
11/3/2017,1,0
11/4/2017,1,0
11/5/2017,1,0
11/6/2017,1,1
11/7/2017,1,6
11/8/2017,1,83
11/9/2017,1,108
11/10/2017,1,86
11/11/2017,1,105
11/12/2017,1,18
11/13/2017,1,115
11/14/2017,1,108
11/15/2017,1,114
11/16/2017,1,97
11/17/2017,1,104
11/18/2017,1,113
11/19/2017,1,144
11/20/2017,1,0
11/21/2017,1,120
11/22/2017,1,89
11/23/2017,1,96
11/24/2017,1,133
11/25/2017,1,137
11/26/2017,1,14
11/27/2017,1,117
11/28/2017,1,108
11/29/2017,1,116
11/30/2017,1,354
12/1/2017,1,0
12/2/2017,1,0
12/3/2017,1,21
12/4/2017,1,106
12/5/2017,1,84
12/6/2017,1,103
12/7/2017,1,144
12/8/2017,1,126
12/9/2017,1,124
12/10/2017,1,18
12/11/2017,1,128
12/12/2017,1,129
12/13/2017,1,108
12/14/2017,1,116
12/15/2017,1,133
12/16/2017,1,111
12/17/2017,1,21
12/18/2017,1,109
12/19/2017,1,94
12/20/2017,1,136
12/21/2017,1,137
12/22/2017,1,131
12/23/2017,1,152
12/24/2017,1,33
12/25/2017,1,66
12/26/2017,1,120
12/27/2017,1,135
12/28/2017,1,153
12/29/2017,1,182
12/30/2017,1,144
12/31/2017,1,697
1/1/2018,1,97
1/2/2018,1,0
1/3/2018,1,0
1/4/2018,1,0
1/5/2018,1,81
1/6/2018,1,87
1/8/2018,1,0
1/9/2018,1,162
1/10/2018,1,131
1/11/2018,1,155
1/12/2018,1,152
1/13/2018,1,106
1/14/2018,1,29
1/15/2018,1,71
1/16/2018,1,143
1/17/2018,1,156
1/18/2018,1,155
1/19/2018,1,156
1/20/2018,1,114
1/21/2018,1,36
1/22/2018,1,166
1/23/2018,1,164
1/24/2018,1,152
1/25/2018,1,12
1/26/2018,1,81
1/27/2018,1,130
1/28/2018,1,44
1/29/2018,1,148
1/30/2018,1,151
1/31/2018,1,575
2/1/2018,1,19
2/2/2018,1,0
2/3/2018,1,0
2/5/2018,1,147
2/6/2018,1,128
2/7/2018,1,162
2/8/2018,1,152
2/9/2018,1,154
2/10/2018,1,129
2/11/2018,1,21
2/12/2018,1,165
2/13/2018,1,91
2/14/2018,1,110
2/15/2018,1,124
2/16/2018,1,127
2/17/2018,1,113
2/18/2018,1,34
2/19/2018,1,115
2/20/2018,1,144
2/21/2018,1,159
2/22/2018,1,145
2/23/2018,1,142
2/24/2018,1,114
2/25/2018,1,27
2/26/2018,1,161
2/27/2018,1,138
2/28/2018,1,484
3/1/2018,1,0
3/3/2018,1,0
3/5/2018,1,144
3/6/2018,1,127
3/7/2018,1,136
3/8/2018,1,129
3/9/2018,1,125
3/10/2018,1,121
3/11/2018,1,23
3/12/2018,1,158
3/13/2018,1,150
3/14/2018,1,140
3/15/2018,1,153
3/16/2018,1,162
3/17/2018,1,149
3/18/2018,1,38
3/19/2018,1,172
3/20/2018,1,116
3/21/2018,1,147
3/22/2018,1,159
3/23/2018,1,156
3/24/2018,1,104
3/25/2018,1,26
3/26/2018,1,118
3/27/2018,1,150
3/28/2018,1,163
3/29/2018,1,140
3/30/2018,1,130
3/31/2018,1,1143
4/1/2018,1,0
4/2/2018,1,0
4/3/2018,1,0
4/4/2018,1,0
4/5/2018,1,0
4/6/2018,1,3
4/7/2018,1,2
4/8/2018,1,6
4/9/2018,1,375
4/10/2018,1,5
4/11/2018,1,220
4/12/2018,1,280
4/13/2018,1,179
4/14/2018,1,167
4/15/2018,1,60
4/16/2018,1,178
4/17/2018,1,193
4/18/2018,1,198
4/19/2018,1,203
4/20/2018,1,134
4/21/2018,1,145
4/22/2018,1,21
4/23/2018,1,202
4/24/2018,1,160
4/25/2018,1,168
4/26/2018,1,147
4/27/2018,1,125
4/28/2018,1,126
4/29/2018,1,65
4/30/2018,1,180
5/1/2018,1,0
5/2/2018,1,176
5/3/2018,1,165
5/4/2018,1,138
5/5/2018,1,120
5/6/2018,1,25
5/7/2018,1,168
5/8/2018,1,132
5/9/2018,1,161
5/10/2018,1,157
5/11/2018,1,105
5/12/2018,1,9
5/13/2018,1,12
5/14/2018,1,166
5/15/2018,1,142
5/16/2018,1,144
5/17/2018,1,176
5/18/2018,1,186
5/19/2018,1,166
5/20/2018,1,31
5/21/2018,1,200
5/22/2018,1,169
5/23/2018,1,175
5/24/2018,1,192
5/25/2018,1,155
5/26/2018,1,159
5/27/2018,1,54
5/28/2018,1,219
5/29/2018,1,162
5/30/2018,1,210
5/31/2018,1,315
6/1/2018,1,19
6/2/2018,1,159
6/3/2018,1,45
6/4/2018,1,228
6/5/2018,1,222
6/6/2018,1,215
6/7/2018,1,236
6/8/2018,1,223
6/9/2018,1,233
6/10/2018,1,52
6/11/2018,1,217
6/12/2018,1,208
6/13/2018,1,235
6/14/2018,1,235
6/15/2018,1,240
6/16/2018,1,147
6/17/2018,1,57
6/18/2018,1,237
6/19/2018,1,209
6/20/2018,1,236
6/21/2018,1,240
6/22/2018,1,223
6/23/2018,1,195
6/24/2018,1,33
6/25/2018,1,259
6/26/2018,1,117
6/27/2018,1,242
6/28/2018,1,292
6/29/2018,1,246
6/30/2018,1,244
7/1/2018,1,3
7/2/2018,1,249
7/3/2018,1,245
7/4/2018,1,229
7/5/2018,1,240
7/6/2018,1,244
7/7/2018,1,215
7/8/2018,1,36
7/9/2018,1,266
7/10/2018,1,223
7/11/2018,1,215
7/12/2018,1,216
7/13/2018,1,187
7/14/2018,1,138
7/15/2018,1,26
7/16/2018,1,218
7/17/2018,1,180
7/18/2018,1,182
7/19/2018,1,186
7/20/2018,1,174
7/21/2018,1,175
7/22/2018,1,40
7/23/2018,1,181
7/24/2018,1,159
7/25/2018,1,190
7/26/2018,1,186
7/27/2018,1,142
7/28/2018,1,170
7/29/2018,1,40
7/30/2018,1,216
7/31/2018,1,390
8/1/2018,1,201
8/2/2018,1,2
8/3/2018,1,179
8/4/2018,1,148
8/5/2018,1,34
8/6/2018,1,227
8/7/2018,1,185
8/8/2018,1,209
8/9/2018,1,239
8/10/2018,1,241
8/11/2018,1,164
8/12/2018,1,60
8/13/2018,1,293
8/14/2018,1,245
8/15/2018,1,136
8/16/2018,1,310
8/17/2018,1,276
8/18/2018,1,252
8/19/2018,1,56
8/20/2018,1,314
8/21/2018,1,251
8/22/2018,1,215
8/23/2018,1,231
8/24/2018,1,167
8/25/2018,1,173
8/26/2018,1,57
8/27/2018,1,263
8/28/2018,1,217
8/29/2018,1,258
8/30/2018,1,242
8/31/2018,1,315
9/1/2018,1,33
9/2/2018,1,1
9/3/2018,1,238
9/4/2018,1,185
9/5/2018,1,252
9/6/2018,1,260
9/7/2018,1,253
9/8/2018,1,226
9/9/2018,1,46
9/10/2018,1,42
9/11/2018,1,266
9/12/2018,1,256
9/13/2018,1,96
9/14/2018,1,194
9/15/2018,1,170
9/16/2018,1,49
9/17/2018,1,220
9/18/2018,1,195
9/19/2018,1,211
9/20/2018,1,217
9/21/2018,1,206
9/22/2018,1,177
9/23/2018,1,72
9/24/2018,1,215
9/25/2018,1,189
9/26/2018,1,218
9/27/2018,1,209
9/28/2018,1,204
9/29/2018,1,248
9/30/2018,1,255
10/1/2018,1,87
10/2/2018,1,1
10/3/2018,1,220
10/4/2018,1,199
10/5/2018,1,183
10/6/2018,1,214
10/7/2018,1,64
10/8/2018,1,190
10/9/2018,1,190
10/10/2018,1,274
10/11/2018,1,309
10/12/2018,1,325
10/13/2018,1,309
10/14/2018,1,154
10/15/2018,1,399
10/16/2018,1,375
10/17/2018,1,307
10/18/2018,1,185
10/19/2018,1,66
10/20/2018,1,87
10/21/2018,1,45
10/22/2018,1,301
10/23/2018,1,247
10/24/2018,1,282
10/25/2018,1,296
10/26/2018,1,271
10/27/2018,1,218
10/28/2018,1,76
10/29/2018,1,289
10/30/2018,1,288
10/31/2018,1,733
11/1/2018,1,0
11/2/2018,1,4
11/3/2018,1,325
11/4/2018,1,129
11/5/2018,1,335
11/6/2018,1,300
11/7/2018,1,219
11/8/2018,1,167
11/9/2018,1,261
11/10/2018,1,258
11/11/2018,1,73
11/12/2018,1,259
11/13/2018,1,218
11/14/2018,1,252
11/15/2018,1,196
11/16/2018,1,224
11/17/2018,1,156
11/18/2018,1,50
11/19/2018,1,242
11/20/2018,1,200
11/21/2018,1,199
11/22/2018,1,187
11/23/2018,1,176
11/24/2018,1,168
11/25/2018,1,50
11/26/2018,1,170
11/27/2018,1,187
11/28/2018,1,185
11/29/2018,1,180
11/30/2018,1,313
12/1/2018,1,20
12/2/2018,1,18
12/3/2018,1,210
12/4/2018,1,156
12/5/2018,1,184
12/6/2018,1,197
12/7/2018,1,131
12/8/2018,1,174
12/9/2018,1,41
12/10/2018,1,191
12/11/2018,1,161
12/12/2018,1,204
12/13/2018,1,184
12/14/2018,1,182
12/15/2018,1,127
12/16/2018,1,44
12/17/2018,1,212
12/18/2018,1,202
12/19/2018,1,178
12/20/2018,1,189
12/21/2018,1,162
12/22/2018,1,148
12/23/2018,1,58
12/24/2018,1,211
12/25/2018,1,139
12/26/2018,1,199
12/27/2018,1,193
12/28/2018,1,243
12/29/2018,1,203
12/30/2018,1,83
12/31/2018,1,393
1/1/2019,1,7
1/2/2019,1,260
1/3/2019,1,238
1/4/2019,1,245
1/5/2019,1,192
1/6/2019,1,52
1/7/2019,1,199
1/8/2019,1,212
1/9/2019,1,263
1/10/2019,1,265
1/11/2019,1,277
1/12/2019,1,231
1/13/2019,1,95
1/14/2019,1,257
1/15/2019,1,132
1/16/2019,1,312
1/17/2019,1,315
1/18/2019,1,271
1/19/2019,1,244
1/20/2019,1,76
1/21/2019,1,282
1/22/2019,1,233
1/23/2019,1,242
1/24/2019,1,245
1/25/2019,1,216
1/26/2019,1,101
1/27/2019,1,46
1/28/2019,1,271
1/29/2019,1,203
1/30/2019,1,285
1/31/2019,1,442
2/1/2019,1,7
2/2/2019,1,174
2/3/2019,1,76
2/4/2019,1,269
2/5/2019,1,212
2/6/2019,1,201
2/7/2019,1,206
2/8/2019,1,449
2/9/2019,1,2
2/10/2019,1,49
2/11/2019,1,244
2/12/2019,1,206
2/13/2019,1,179
2/14/2019,1,196
2/15/2019,1,245
2/16/2019,1,207
2/17/2019,1,43
2/18/2019,1,258
2/19/2019,1,214
2/20/2019,1,216
2/21/2019,1,277
2/22/2019,1,231
2/23/2019,1,146
2/24/2019,1,37
2/25/2019,1,262
2/26/2019,1,205
2/27/2019,1,242
2/28/2019,1,380
3/1/2019,1,203
3/2/2019,1,9
3/3/2019,1,39
3/4/2019,1,212
3/5/2019,1,204
3/6/2019,1,179
3/7/2019,1,219
3/8/2019,1,254
3/9/2019,1,184
3/10/2019,1,48
3/11/2019,1,281
3/12/2019,1,243
3/13/2019,1,230
3/14/2019,1,210
3/15/2019,1,243
3/16/2019,1,176
3/17/2019,1,63
3/18/2019,1,279
3/19/2019,1,219
3/20/2019,1,233
3/21/2019,1,227
3/22/2019,1,218
3/23/2019,1,195
3/24/2019,1,48
3/25/2019,1,274
3/26/2019,1,209
3/27/2019,1,248
3/28/2019,1,225
3/29/2019,1,227
3/30/2019,1,205
3/31/2019,1,285
4/1/2019,1,8
4/2/2019,1,189
4/3/2019,1,275
4/4/2019,1,245
4/5/2019,1,203
4/6/2019,1,56
4/7/2019,1,29
4/8/2019,1,224
4/9/2019,1,208
4/10/2019,1,234
4/11/2019,1,223
4/12/2019,1,231
4/13/2019,1,217
4/14/2019,1,45
4/15/2019,1,175
4/16/2019,1,116
4/17/2019,1,125
4/18/2019,1,19
4/19/2019,1,182
4/20/2019,1,111
4/21/2019,1,38
4/22/2019,1,170
4/23/2019,1,143
4/24/2019,1,161
4/25/2019,1,159
4/26/2019,1,167
4/27/2019,1,144
4/28/2019,1,26
4/29/2019,1,198
4/30/2019,1,109
5/1/2019,1,47
5/2/2019,1,267
5/3/2019,1,181
5/4/2019,1,140
5/5/2019,1,42
5/6/2019,1,247
5/7/2019,1,212
5/8/2019,1,175
5/9/2019,1,199
5/10/2019,1,197
5/11/2019,1,194
5/12/2019,1,55
5/13/2019,1,232
5/14/2019,1,223
5/15/2019,1,200
5/16/2019,1,207
5/17/2019,1,190
5/18/2019,1,198
5/19/2019,1,56
5/20/2019,1,259
5/21/2019,1,187
5/22/2019,1,209
5/23/2019,1,204
5/24/2019,1,230
5/25/2019,1,186
5/26/2019,1,47
5/27/2019,1,221
5/28/2019,1,212
5/29/2019,1,216
5/30/2019,1,194
5/31/2019,1,207
6/1/2019,1,174
6/2/2019,1,42
6/3/2019,1,229
6/4/2019,1,160
6/5/2019,1,174
6/6/2019,1,241
6/7/2019,1,250
6/8/2019,1,220
6/9/2019,1,46
6/10/2019,1,292
6/11/2019,1,243
6/12/2019,1,268
6/13/2019,1,251
6/14/2019,1,254
6/15/2019,1,204
6/16/2019,1,73
6/17/2019,1,281
6/18/2019,1,197
6/19/2019,1,274
6/20/2019,1,238
6/21/2019,1,271
6/22/2019,1,215
6/23/2019,1,55
6/24/2019,1,262
6/25/2019,1,213
6/26/2019,1,329
6/27/2019,1,260
6/28/2019,1,263
6/29/2019,1,231
6/30/2019,1,113
7/1/2019,1,264
7/2/2019,1,164
7/3/2019,1,195
7/4/2019,1,226
7/5/2019,1,0
4/1/2017,1,2
4/3/2017,1,0
4/4/2017,1,0
4/5/2017,1,19
4/7/2017,1,24
4/12/2017,1,34
4/13/2017,1,27
4/14/2017,1,30
4/15/2017,1,28
4/16/2017,1,3
4/17/2017,1,28
4/18/2017,1,18
4/19/2017,1,34
4/20/2017,1,10
4/21/2017,1,29
4/22/2017,1,15
4/23/2017,1,7
4/24/2017,1,30
4/25/2017,1,31
4/26/2017,1,37
4/27/2017,1,28
4/28/2017,1,34
4/29/2017,1,26
4/30/2017,1,139
5/1/2017,1,25
5/2/2017,1,3
5/3/2017,1,3
5/4/2017,1,0
5/5/2017,1,41
5/7/2017,1,10
5/8/2017,1,0
5/9/2017,1,0
5/10/2017,1,24
5/11/2017,1,31
5/12/2017,1,41
5/13/2017,1,13
5/14/2017,1,3
5/15/2017,1,31
5/16/2017,1,30
5/17/2017,1,35
5/18/2017,1,34
5/19/2017,1,29
5/20/2017,1,12
5/21/2017,1,10
5/22/2017,1,24
5/23/2017,1,22
5/24/2017,1,30
5/25/2017,1,23
5/26/2017,1,30
5/27/2017,1,14
5/28/2017,1,3
5/29/2017,1,33
5/30/2017,1,30
5/31/2017,1,128
6/1/2017,1,0
6/2/2017,1,14
6/3/2017,1,12
6/4/2017,1,11
6/5/2017,1,24
6/6/2017,1,5
6/7/2017,1,39
6/8/2017,1,24
6/9/2017,1,45
6/10/2017,1,25
6/11/2017,1,8
6/12/2017,1,42
6/13/2017,1,26
6/14/2017,1,28
6/15/2017,1,30
6/16/2017,1,43
6/17/2017,1,25
6/18/2017,1,7
6/19/2017,1,43
6/20/2017,1,21
6/21/2017,1,28
6/22/2017,1,23
6/23/2017,1,41
6/24/2017,1,27
6/25/2017,1,8
6/26/2017,1,45
6/27/2017,1,29
6/28/2017,1,44
6/29/2017,1,38
6/30/2017,1,146
7/1/2017,1,32
7/2/2017,1,0
7/5/2017,1,13
7/6/2017,1,0
7/7/2017,1,3
7/10/2017,1,44
7/11/2017,1,25
7/12/2017,1,34
7/13/2017,1,24
7/14/2017,1,21
7/15/2017,1,19
7/16/2017,1,5
7/17/2017,1,26
7/18/2017,1,30
7/19/2017,1,35
7/20/2017,1,25
7/21/2017,1,28
7/22/2017,1,23
7/23/2017,1,6
7/24/2017,1,29
7/25/2017,1,27
7/26/2017,1,21
7/27/2017,1,27
7/28/2017,1,27
7/29/2017,1,18
7/30/2017,1,5
7/31/2017,1,149
8/1/2017,1,9
8/3/2017,1,0
8/4/2017,1,0
8/5/2017,1,0
8/6/2017,1,0
8/7/2017,1,34
8/8/2017,1,27
8/9/2017,1,18
8/10/2017,1,17
8/11/2017,1,24
8/12/2017,1,5
8/13/2017,1,4
