predict,0to3,10to15,15to25,25to50,3to6,6to10
10to15,0.058329523,0.374716937,0.315130155,0.054737517,0.051932948,0.145152918
10to15,0.027379417,0.359168397,0.326033304,0.023551655,0.031175746,0.23269148
3to6,0.096066229,0.210558793,0.139263316,0.052215388,0.337598919,0.164297356
0to3,0.626747549,0.073058967,0.052648645,0.018156307,0.175507755,0.053880777
6to10,0.068920677,0.133192397,0.088016686,0.048639773,0.322636525,0.338593942
6to10,0.066598337,0.276154626,0.127028645,0.035545238,0.111944686,0.382728468
10to15,0.157202738,0.250860386,0.113415502,0.082165346,0.211577658,0.18477837
10to15,0.02281221,0.395151511,0.31317752,0.090409936,0.059103282,0.11934554
25to50,0.010300572,0.094117032,0.319939994,0.498471809,0.01023503,0.066935564
15to25,0.008590044,0.158987803,0.496943472,0.252905324,0.011812293,0.070761065
10to15,0.027937054,0.504861701,0.096824744,0.025897891,0.074690147,0.269788463
3to6,0.053242509,0.06816599,0.051067143,0.030749418,0.617635469,0.17913947
3to6,0.048518515,0.208783209,0.097925679,0.0221267,0.388902562,0.233743335
0to3,0.485363238,0.179273179,0.099258313,0.030403717,0.076360274,0.129341281
25to50,0.019968607,0.208943795,0.269842644,0.287549019,0.05259,0.161105936
10to15,0.013041832,0.439270356,0.419899196,0.041216478,0.011671576,0.074900563
15to25,0.011931442,0.388249789,0.455777085,0.083814008,0.010807617,0.049420059
10to15,0.046112599,0.367269602,0.3541765,0.056146088,0.044338627,0.131956584
10to15,0.051241453,0.336321883,0.298476519,0.047642486,0.097039292,0.169278368
10to15,0.025150797,0.458323479,0.333862482,0.050725695,0.020008991,0.111928555
15to25,0.014886042,0.296210975,0.588053999,0.034341383,0.014815802,0.051691799
6to10,0.09104064,0.118654854,0.057879921,0.024974224,0.338220221,0.36923014
15to25,0.012827606,0.395160435,0.464612998,0.039583725,0.01646036,0.071354875
0to3,0.553534036,0.068311801,0.060033162,0.018595104,0.177966489,0.121559408
0to3,0.466307672,0.082625291,0.089087437,0.023812593,0.1882976,0.149869406
25to50,0.028153047,0.221569582,0.20966071,0.445417409,0.018427322,0.07677193
6to10,0.019104563,0.304279305,0.265306018,0.033752523,0.032859451,0.34469814
15to25,0.011903879,0.200022739,0.394052194,0.072548237,0.025802213,0.295670739
3to6,0.225281238,0.159076232,0.122276433,0.027919488,0.242296157,0.223150452
15to25,0.016654148,0.309376262,0.449628279,0.08348719,0.022499094,0.118355027
10to15,0.040707361,0.3334289,0.266564026,0.028353001,0.0594211,0.271525611
6to10,0.056103895,0.248448909,0.132170339,0.07942647,0.081282708,0.402567679
15to25,0.011021939,0.333920747,0.430759782,0.061933726,0.022101227,0.140262579
15to25,0.145049486,0.20576469,0.211501741,0.037040505,0.208233366,0.19241021
6to10,0.105531325,0.258093136,0.18198137,0.031322308,0.159780528,0.263291332
10to15,0.015292064,0.432734314,0.37553809,0.073929734,0.012970503,0.089535294
6to10,0.01998784,0.334674654,0.232394464,0.02136599,0.036355023,0.35522203
15to25,0.099548484,0.143588842,0.469736148,0.032163496,0.094510947,0.160452084
10to15,0.026594987,0.489781838,0.105961047,0.028122493,0.078563019,0.270976616
10to15,0.029079938,0.430033102,0.117733388,0.032491695,0.060374871,0.330287005
10to15,0.10711714,0.349847641,0.172526015,0.042394884,0.054811232,0.273303088
10to15,0.025256906,0.484971883,0.246535448,0.030170508,0.035004489,0.178060766
0to3,0.571033471,0.100970795,0.13627246,0.052636398,0.07446608,0.064620796
0to3,0.391850493,0.117584064,0.14507285,0.02624057,0.199416889,0.119835135
10to15,0.043382426,0.347523301,0.210711506,0.027022703,0.15945109,0.211908974
15to25,0.008968826,0.157698777,0.46441627,0.260982445,0.013553994,0.094379689
15to25,0.020096233,0.243684186,0.32635449,0.312504138,0.017791955,0.079568998
10to15,0.01928161,0.354079039,0.122314035,0.075779417,0.08053318,0.348012719
15to25,0.025190119,0.395670746,0.434666298,0.043840412,0.033146358,0.067486068
6to10,0.08676166,0.201268713,0.161966401,0.053675585,0.143335326,0.352992315
15to25,0.021435167,0.216884688,0.523311419,0.052348273,0.041874682,0.144145772
0to3,0.218498644,0.183726853,0.203827796,0.03356852,0.18149399,0.178884197
15to25,0.032291408,0.336019177,0.390333975,0.100895945,0.034148859,0.106310637
15to25,0.014580674,0.244458203,0.383881602,0.247898347,0.01677645,0.092404724
15to25,0.015904077,0.158746536,0.585734868,0.173075522,0.016669592,0.049869405
6to10,0.021587928,0.181227543,0.161694367,0.013479614,0.072356523,0.549654024
6to10,0.083978963,0.296567022,0.059244173,0.026157931,0.151941852,0.382110058
15to25,0.029052567,0.223876098,0.398880109,0.210353308,0.023370087,0.114467831
15to25,0.009009249,0.311029492,0.407106171,0.064018187,0.019655089,0.189181812
15to25,0.032388435,0.244973968,0.47006356,0.048154708,0.046147159,0.158272171
10to15,0.031666299,0.432046527,0.176888543,0.041039551,0.037769163,0.280589917
10to15,0.110604879,0.315207127,0.150178675,0.050458122,0.099566421,0.273984776
15to25,0.032012196,0.380337776,0.381871065,0.03036933,0.065657451,0.109752182
6to10,0.239173797,0.155201031,0.082416298,0.023719088,0.232790097,0.266699689
10to15,0.029681156,0.399010012,0.125090971,0.024388702,0.036410662,0.385418497
3to6,0.146697223,0.117547327,0.068933282,0.036529777,0.396655061,0.233637331
6to10,0.019490025,0.225983747,0.285082094,0.040634183,0.026666926,0.402143024
10to15,0.029648766,0.48904318,0.113278875,0.025837187,0.076533274,0.265658718
10to15,0.034337509,0.439641782,0.070521821,0.019681919,0.077849717,0.357967252
15to25,0.040538964,0.327145967,0.432396126,0.06784079,0.027271665,0.104806488
25to50,0.015840318,0.129619834,0.201687866,0.574991593,0.011449584,0.066410805
6to10,0.04198365,0.320222661,0.129341888,0.019883902,0.100442016,0.388125883
10to15,0.054484887,0.357980833,0.283023859,0.042761577,0.077452184,0.184296659
6to10,0.081731432,0.157684157,0.167287443,0.079979645,0.059754291,0.453563033
6to10,0.032865393,0.266413822,0.243846235,0.103841695,0.042956278,0.310076576
10to15,0.068213068,0.366991192,0.124964865,0.03194317,0.148170162,0.259717543
25to50,0.015162652,0.274916236,0.221359332,0.421204269,0.014558628,0.052798883
3to6,0.106890955,0.20454035,0.125155955,0.114974652,0.272548119,0.17588997
0to3,0.426163528,0.197238587,0.157233018,0.045210696,0.088642626,0.085511545
10to15,0.063959142,0.349822964,0.190935736,0.05597596,0.098605977,0.240700222
15to25,0.014772578,0.263160961,0.417486056,0.040118788,0.030267643,0.234193973
25to50,0.015812989,0.13484577,0.136459538,0.642358568,0.013276677,0.057246458
6to10,0.132305163,0.181654675,0.111506348,0.043869032,0.11638695,0.414277831
15to25,0.015726139,0.257265212,0.391338473,0.23892736,0.014121707,0.082621109
10to15,0.036330552,0.402084706,0.31723808,0.033766747,0.066128311,0.144451603
6to10,0.212697178,0.227181789,0.1170603,0.062551463,0.084200127,0.296309143
25to50,0.080025068,0.151415269,0.07495422,0.463080322,0.081735833,0.148789288
15to25,0.03218977,0.271113041,0.435077336,0.030211247,0.047558751,0.183849855
6to10,0.2913517,0.181251055,0.110327387,0.036434203,0.083484221,0.297151435
10to15,0.051509103,0.350992265,0.120922892,0.026872357,0.130474995,0.319228387
15to25,0.020188151,0.22694887,0.493437805,0.192676195,0.016787755,0.049961225
0to3,0.518782681,0.106326678,0.036430523,0.022750476,0.19671296,0.118996682
6to10,0.034569001,0.164265416,0.057909554,0.023700628,0.098589748,0.620965653
10to15,0.026324739,0.452629023,0.319771618,0.055698895,0.024507438,0.121068287
0to3,0.293570467,0.159278689,0.175799821,0.097879501,0.103360963,0.170110559
0to3,0.482390343,0.13333157,0.155243434,0.034515453,0.107306721,0.087212479
15to25,0.014223632,0.277142436,0.437884106,0.194928664,0.013259759,0.062561404
6to10,0.227272064,0.174899986,0.058744684,0.024604498,0.216480899,0.297997869
15to25,0.015192409,0.385831723,0.428696764,0.062034696,0.016715511,0.091528897
6to10,0.09077446,0.198096773,0.087616517,0.055818922,0.072235028,0.4954583
10to15,0.039442735,0.447423889,0.111339174,0.031868497,0.049861549,0.320064156
6to10,0.153102297,0.202791612,0.195654561,0.087940747,0.087010707,0.273500076
6to10,0.19434655,0.143986013,0.075985673,0.033608859,0.269703053,0.282369853
15to25,0.008214374,0.252734249,0.539722248,0.090901725,0.011891313,0.096536091
6to10,0.170452258,0.13857848,0.046245482,0.018612487,0.281401631,0.344709663
6to10,0.060178844,0.136581049,0.21917129,0.066989666,0.09792075,0.4191584
15to25,0.095373877,0.253108755,0.270144261,0.041988089,0.121036317,0.218348702
10to15,0.046393452,0.349473149,0.232864922,0.029490327,0.061835762,0.279942387
10to15,0.097564489,0.344532682,0.253887823,0.027031401,0.098872686,0.17811092
10to15,0.143732278,0.308823118,0.171062464,0.034338259,0.06365058,0.278393302
15to25,0.051729579,0.339561087,0.370415876,0.047428088,0.058477634,0.132387736
10to15,0.079905269,0.427919243,0.129608456,0.05474497,0.059682659,0.248139404
15to25,0.037281666,0.115155595,0.300306828,0.152582455,0.190439973,0.204233482
15to25,0.023792647,0.113322683,0.518706595,0.162489254,0.062679885,0.119008936
10to15,0.025755564,0.361794359,0.346747589,0.041234358,0.073233805,0.151234326
0to3,0.296809376,0.240365022,0.106243272,0.035161875,0.106221015,0.215199441
10to15,0.03371595,0.411271234,0.267194011,0.041279645,0.035234526,0.211304633
15to25,0.012095043,0.070271508,0.428973198,0.377918528,0.025774585,0.084967139
0to3,0.484742694,0.137556011,0.135282666,0.035438265,0.139990774,0.066989591
3to6,0.182405321,0.119234453,0.075912668,0.033907475,0.410549492,0.177990591
0to3,0.608765724,0.071523687,0.038705844,0.019739,0.187475053,0.073790692
6to10,0.115043219,0.201678104,0.15435659,0.05161121,0.128021174,0.349289702
0to3,0.60584726,0.048828208,0.044362242,0.017701133,0.24605152,0.037209639
10to15,0.054972142,0.411297601,0.095016343,0.032343955,0.048020932,0.358349026
10to15,0.01412318,0.372520712,0.236135781,0.069471423,0.028451335,0.279297569
10to15,0.120550199,0.300114375,0.120420161,0.074023948,0.121673811,0.263217506
0to3,0.565876776,0.088651802,0.077615027,0.024592811,0.177123929,0.066139654
10to15,0.017832021,0.471094569,0.225347828,0.02451045,0.023201756,0.238013376
6to10,0.040981032,0.307500138,0.159810189,0.019623568,0.103562554,0.368522519
6to10,0.04150462,0.290122542,0.176625556,0.031000618,0.14733381,0.313412856
0to3,0.341260906,0.273334135,0.094616689,0.033363405,0.099651772,0.157773093
15to25,0.02026675,0.234177154,0.378588811,0.168980449,0.053696745,0.14429009
6to10,0.048924283,0.307768465,0.157440439,0.027081734,0.099447857,0.359337222
6to10,0.041180302,0.350017189,0.156751757,0.018206024,0.050169644,0.383675084
10to15,0.146874674,0.264218207,0.194365579,0.237798276,0.047671668,0.109071597
10to15,0.027135447,0.373343137,0.245983809,0.031120049,0.130745338,0.191672219
0to3,0.310953724,0.253214561,0.139450605,0.03327362,0.104796319,0.158311172
10to15,0.01254659,0.442902382,0.322822138,0.041585472,0.012136925,0.168006492
6to10,0.19503269,0.206672024,0.076795733,0.018388646,0.17879057,0.324320337
15to25,0.052864485,0.332357892,0.346308471,0.09333912,0.063230945,0.111899085
0to3,0.452273537,0.19118592,0.116188838,0.033108209,0.078673804,0.128569691
0to3,0.354976698,0.129840953,0.115541363,0.039469406,0.24594167,0.114229911
15to25,0.028633315,0.239678459,0.400921841,0.052703797,0.073453348,0.204609241
0to3,0.39284607,0.218052115,0.110407714,0.036046108,0.101425697,0.141222296
15to25,0.013405354,0.208268024,0.457703957,0.23165209,0.022172502,0.066798073
6to10,0.01786075,0.337758251,0.16052126,0.10392268,0.040954691,0.338982368
10to15,0.020433274,0.406818642,0.341831152,0.089090245,0.02090635,0.120920337
0to3,0.484000349,0.147154418,0.167026562,0.042668735,0.088475856,0.07067408
6to10,0.016219077,0.311085557,0.251526804,0.023327096,0.033045441,0.364796025
0to3,0.367554339,0.225376978,0.102218072,0.028916556,0.104074561,0.171859493
10to15,0.264010986,0.286444442,0.106650617,0.036416899,0.109295345,0.197181712
6to10,0.011068198,0.350128344,0.183253485,0.07203371,0.024213047,0.359303215
6to10,0.052234215,0.313066081,0.146483329,0.035965008,0.12000547,0.332245897
10to15,0.023808286,0.44488893,0.103129448,0.027864971,0.031259115,0.369049251
10to15,0.028301741,0.453376462,0.075310596,0.036479048,0.061025467,0.345506685
0to3,0.406305546,0.189758802,0.157422461,0.037521262,0.103205105,0.105786824
10to15,0.07189868,0.344396062,0.201329674,0.063655239,0.074665404,0.244054942
10to15,0.049447536,0.354363442,0.309737584,0.033468127,0.038684797,0.214298512
6to10,0.075510588,0.110309767,0.052219467,0.018339557,0.319667125,0.423953495
0to3,0.426711124,0.138177786,0.05919412,0.020096751,0.276274261,0.079545959
10to15,0.266803031,0.27676509,0.111308376,0.033335321,0.111779558,0.200008625
15to25,0.01628496,0.230312553,0.636209616,0.025534455,0.032688964,0.058969453
15to25,0.014179674,0.304689666,0.438142073,0.030586555,0.016547742,0.19585429
10to15,0.235022776,0.317133638,0.098520416,0.037269467,0.105853905,0.206199799
6to10,0.032278673,0.192933149,0.078706433,0.047787567,0.079008899,0.569285279
6to10,0.05233214,0.233783868,0.083050212,0.033105124,0.256704887,0.34102377
6to10,0.088417435,0.261752823,0.186552621,0.025224087,0.168948861,0.269104174
6to10,0.230510323,0.253376853,0.109774724,0.040088682,0.071568391,0.294681027
15to25,0.009550822,0.220458608,0.428819365,0.238872713,0.013979423,0.08831907
6to10,0.039195986,0.291706098,0.157278445,0.053102608,0.135136154,0.32358071
10to15,0.051803699,0.407474105,0.201876365,0.046326216,0.053516181,0.239003434
10to15,0.021374644,0.459712867,0.158375948,0.040201492,0.037300494,0.283034555
6to10,0.036288116,0.267083228,0.09900007,0.035875125,0.253660235,0.308093226
10to15,0.166056919,0.335162986,0.151030722,0.060124102,0.125883208,0.161742064
15to25,0.022845917,0.161050849,0.352585404,0.043014456,0.205654404,0.21484897
15to25,0.027682577,0.372093174,0.394764774,0.041761857,0.050225465,0.113472153
10to15,0.203475756,0.344288251,0.10990021,0.042082078,0.089549938,0.210703767
10to15,0.026676829,0.440515867,0.149016927,0.05105918,0.044890984,0.287840213
10to15,0.03193958,0.37081032,0.204348133,0.021475802,0.056465829,0.314960337
0to3,0.517623528,0.06121539,0.067068911,0.021478337,0.209823348,0.122790486
10to15,0.063639823,0.391347055,0.081530415,0.052328419,0.061699262,0.349455026
10to15,0.054049762,0.422213491,0.097472004,0.034999127,0.046607176,0.34465844
15to25,0.009550822,0.220458608,0.428819365,0.238872713,0.013979423,0.08831907
15to25,0.015650152,0.257777898,0.478310213,0.161751104,0.015438077,0.071072556
10to15,0.016448868,0.454328868,0.397623051,0.031664951,0.020585781,0.079348481
0to3,0.467603836,0.159819255,0.148253568,0.035860105,0.108785529,0.079677708
15to25,0.01397282,0.318389368,0.392332877,0.03019355,0.018073866,0.22703752
10to15,0.03500409,0.366531918,0.260103744,0.024733819,0.070218773,0.243407656
25to50,0.014506373,0.203756663,0.186056432,0.525955401,0.010195744,0.059529387
15to25,0.028971291,0.26598497,0.42353129,0.047081379,0.047079161,0.187351909
25to50,0.006288705,0.111649579,0.375053167,0.444521042,0.007335771,0.055151735
10to15,0.071906512,0.390844885,0.082889691,0.04015022,0.064763894,0.349444797
3to6,0.071338865,0.139675515,0.17768138,0.026288339,0.350893682,0.234122218
10to15,0.015711771,0.467889064,0.336687282,0.069487282,0.016769382,0.09345522
10to15,0.047834587,0.428408678,0.149196113,0.022208376,0.048292506,0.304059739
6to10,0.249313721,0.208509897,0.116254359,0.028979182,0.086553054,0.310389787
15to25,0.016320513,0.279263086,0.440640905,0.187584217,0.013702201,0.062489078
6to10,0.093244322,0.286610203,0.087546537,0.027935969,0.091285557,0.413377412
6to10,0.247673627,0.140726796,0.061223179,0.018842881,0.199673576,0.33185994
6to10,0.263211085,0.133419169,0.051485825,0.01884942,0.193558335,0.339476166
6to10,0.112912687,0.289807424,0.089928948,0.041521348,0.066079704,0.399749888
15to25,0.105511809,0.282219321,0.28896398,0.047821325,0.047606575,0.227876991
0to3,0.450108003,0.085247129,0.064467597,0.028279686,0.234101217,0.137796369
10to15,0.020456527,0.43449424,0.333794753,0.039827387,0.027986012,0.14344108
6to10,0.199238384,0.159424078,0.106931688,0.042201534,0.08270645,0.409497866
25to50,0.038278921,0.155737481,0.183639478,0.314078893,0.074746342,0.233518885
10to15,0.048402879,0.300443568,0.067282591,0.020284987,0.280554299,0.283031676
0to3,0.35876752,0.147674276,0.090720799,0.029090574,0.096450868,0.277295962
10to15,0.23103993,0.26477007,0.172512727,0.053080999,0.129757908,0.148838366
10to15,0.017942053,0.420523439,0.406975067,0.064556402,0.014156761,0.075846278
6to10,0.195677027,0.227549704,0.061288192,0.019737728,0.228654013,0.267093336
15to25,0.0086687,0.303524757,0.480296459,0.081307022,0.015027081,0.111175981
10to15,0.08536299,0.323570239,0.154763187,0.055089768,0.079317199,0.301896617
0to3,0.318393529,0.180935587,0.144308161,0.035404254,0.199697359,0.12126111
15to25,0.015484428,0.357846102,0.45949285,0.062161567,0.02694454,0.078070513
10to15,0.045651281,0.450639465,0.072482956,0.029608331,0.066381337,0.335236629
6to10,0.076753985,0.298819449,0.10368622,0.025942664,0.154239228,0.340558455
15to25,0.010897408,0.253822584,0.53551833,0.067307082,0.020825856,0.111628741
10to15,0.03060292,0.38644306,0.337652373,0.056660928,0.034267973,0.154372746
10to15,0.037477394,0.467635108,0.070086232,0.034743475,0.06184186,0.328215931
0to3,0.618270426,0.067261625,0.054752527,0.017275341,0.180983875,0.061456205
10to15,0.020542154,0.378322223,0.341673614,0.137257639,0.016524252,0.105680118
15to25,0.017927291,0.215554696,0.349108873,0.333157518,0.014133832,0.07011779
10to15,0.049177869,0.35650132,0.088602916,0.017210016,0.14755338,0.3409545
