ID,datetime,electricity_consumption
1115,8/16/2013 11:00,519
1116,8/16/2013 12:00,525
1117,8/16/2013 13:00,552
1118,8/16/2013 14:00,528
1119,8/16/2013 15:00,525
1120,8/16/2013 16:00,477
1121,8/16/2013 17:00,432
1122,8/16/2013 18:00,414
1123,8/16/2013 19:00,426
1124,8/16/2013 20:00,486
1125,8/16/2013 21:00,483
1126,8/16/2013 22:00,516
1127,8/16/2013 23:00,531
1128,8/17/2013 0:00,534
1129,8/17/2013 1:00,588
1130,8/17/2013 2:00,567
1131,8/17/2013 3:00,570
1132,8/17/2013 4:00,561
1133,8/17/2013 5:00,513
1134,8/17/2013 6:00,507
1135,8/17/2013 7:00,450
1136,8/17/2013 8:00,474
1137,8/17/2013 9:00,468
1138,8/17/2013 10:00,450
1139,8/17/2013 11:00,432
1140,8/17/2013 12:00,300
1141,8/17/2013 13:00,276
1142,8/17/2013 14:00,234
1143,8/17/2013 15:00,240
1144,8/17/2013 16:00,231
1145,8/17/2013 17:00,225
1146,8/17/2013 18:00,234
1147,8/17/2013 19:00,297
1148,8/17/2013 20:00,396
1149,8/17/2013 21:00,546
1150,8/17/2013 22:00,654
1151,8/17/2013 23:00,693
1152,8/18/2013 0:00,666
1153,8/18/2013 1:00,582
1154,8/18/2013 2:00,624
1155,8/18/2013 3:00,654
1156,8/18/2013 4:00,645
1157,8/18/2013 5:00,540
1158,8/18/2013 6:00,303
1159,8/18/2013 7:00,228
1160,8/18/2013 8:00,237
1161,8/18/2013 9:00,231
1162,8/18/2013 10:00,249
1163,8/18/2013 11:00,258
1164,8/18/2013 12:00,261
1165,8/18/2013 13:00,255
1166,8/18/2013 14:00,294
1167,8/18/2013 15:00,339
1168,8/18/2013 16:00,363
1169,8/18/2013 17:00,429
1170,8/18/2013 18:00,450
1171,8/18/2013 19:00,441
1172,8/18/2013 20:00,483
1173,8/18/2013 21:00,492
1174,8/18/2013 22:00,510
1175,8/18/2013 23:00,486
1176,8/19/2013 0:00,495
1177,8/19/2013 1:00,513
1178,8/19/2013 2:00,486
1179,8/19/2013 3:00,510
1180,8/19/2013 4:00,480
1181,8/19/2013 5:00,366
1182,8/19/2013 6:00,345
1183,8/19/2013 7:00,372
1184,8/19/2013 8:00,396
1185,8/19/2013 9:00,360
1186,8/19/2013 10:00,339
1187,8/19/2013 11:00,360
1188,8/19/2013 12:00,330
1189,8/19/2013 13:00,300
1190,8/19/2013 14:00,333
1191,8/19/2013 15:00,324
1192,8/19/2013 16:00,339
1193,8/19/2013 17:00,375
1194,8/19/2013 18:00,396
1195,8/19/2013 19:00,450
1196,8/19/2013 20:00,507
1197,8/19/2013 21:00,525
1198,8/19/2013 22:00,522
1199,8/19/2013 23:00,501
1200,8/20/2013 0:00,525
1201,8/20/2013 1:00,552
1202,8/20/2013 2:00,528
1203,8/20/2013 3:00,606
1204,8/20/2013 4:00,594
1205,8/20/2013 5:00,435
1206,8/20/2013 6:00,348
1207,8/20/2013 7:00,324
1208,8/20/2013 8:00,315
1209,8/20/2013 9:00,336
1210,8/20/2013 10:00,390
1211,8/20/2013 11:00,519
1212,8/20/2013 12:00,639
1213,8/20/2013 13:00,714
1214,8/20/2013 14:00,774
1215,8/20/2013 15:00,786
1216,8/20/2013 16:00,804
1217,8/20/2013 17:00,786
1218,8/20/2013 18:00,762
1219,8/20/2013 19:00,747
1220,8/20/2013 20:00,756
1221,8/20/2013 21:00,753
1222,8/20/2013 22:00,747
1223,8/20/2013 23:00,768
1224,8/21/2013 0:00,810
1225,8/21/2013 1:00,768
1226,8/21/2013 2:00,792
1227,8/21/2013 3:00,819
1228,8/21/2013 4:00,897
1229,8/21/2013 5:00,870
1230,8/21/2013 6:00,876
1231,8/21/2013 7:00,825
1232,8/21/2013 8:00,810
1233,8/21/2013 9:00,783
1234,8/21/2013 10:00,783
1235,8/21/2013 11:00,813
1236,8/21/2013 12:00,729
1237,8/21/2013 13:00,696
1238,8/21/2013 14:00,744
1239,8/21/2013 15:00,783
1240,8/21/2013 16:00,750
1241,8/21/2013 17:00,702
1242,8/21/2013 18:00,657
1243,8/21/2013 19:00,792
1244,8/21/2013 20:00,762
1245,8/21/2013 21:00,768
1246,8/21/2013 22:00,768
1247,8/21/2013 23:00,768
1248,8/22/2013 0:00,792
1249,8/22/2013 1:00,768
1250,8/22/2013 2:00,768
1251,8/22/2013 3:00,768
1252,8/22/2013 4:00,702
1253,8/22/2013 5:00,720
1254,8/22/2013 6:00,699
1255,8/22/2013 7:00,732
1256,8/22/2013 8:00,690
1257,8/22/2013 9:00,669
1258,8/22/2013 10:00,612
1259,8/22/2013 11:00,525
1260,8/22/2013 12:00,615
1261,8/22/2013 13:00,579
1262,8/22/2013 14:00,624
1263,8/22/2013 15:00,636
1264,8/22/2013 16:00,630
1265,8/22/2013 17:00,618
1266,8/22/2013 18:00,582
1267,8/22/2013 19:00,672
1268,8/22/2013 20:00,666
1269,8/22/2013 21:00,654
1270,8/22/2013 22:00,663
1271,8/22/2013 23:00,687
1272,8/23/2013 0:00,666
1273,8/23/2013 1:00,645
1274,8/23/2013 2:00,663
1275,8/23/2013 3:00,756
1276,8/23/2013 4:00,714
1277,8/23/2013 5:00,666
1278,8/23/2013 6:00,687
1279,8/23/2013 7:00,708
1280,8/23/2013 8:00,672
1281,8/23/2013 9:00,660
1282,8/23/2013 10:00,654
1283,8/23/2013 11:00,660
1284,8/23/2013 12:00,651
1285,8/23/2013 13:00,663
1286,8/23/2013 14:00,738
1287,8/23/2013 15:00,663
1288,8/23/2013 16:00,663
1289,8/23/2013 17:00,666
1290,8/23/2013 18:00,675
1291,8/23/2013 19:00,696
1292,8/23/2013 20:00,741
1293,8/23/2013 21:00,738
1294,8/23/2013 22:00,711
1295,8/23/2013 23:00,678
1488,9/1/2013 0:00,249
1489,9/1/2013 1:00,243
1490,9/1/2013 2:00,237
1491,9/1/2013 3:00,243
1492,9/1/2013 4:00,231
1493,9/1/2013 5:00,249
1494,9/1/2013 6:00,279
1495,9/1/2013 7:00,300
1496,9/1/2013 8:00,300
1497,9/1/2013 9:00,264
1498,9/1/2013 10:00,222
1499,9/1/2013 11:00,264
1500,9/1/2013 12:00,255
1501,9/1/2013 13:00,267
1502,9/1/2013 14:00,249
1503,9/1/2013 15:00,243
1504,9/1/2013 16:00,240
1505,9/1/2013 17:00,246
1506,9/1/2013 18:00,270
1507,9/1/2013 19:00,258
1508,9/1/2013 20:00,288
1509,9/1/2013 21:00,282
1510,9/1/2013 22:00,258
1511,9/1/2013 23:00,273
1512,9/2/2013 0:00,261
1513,9/2/2013 1:00,258
1514,9/2/2013 2:00,264
1515,9/2/2013 3:00,246
1516,9/2/2013 4:00,282
1517,9/2/2013 5:00,270
1518,9/2/2013 6:00,276
1519,9/2/2013 7:00,279
1520,9/2/2013 8:00,291
1521,9/2/2013 9:00,279
1522,9/2/2013 10:00,288
1523,9/2/2013 11:00,321
1524,9/2/2013 12:00,327
1525,9/2/2013 13:00,306
1526,9/2/2013 14:00,342
1527,9/2/2013 15:00,354
1528,9/2/2013 16:00,306
1529,9/2/2013 17:00,306
1530,9/2/2013 18:00,294
1531,9/2/2013 19:00,318
1532,9/2/2013 20:00,339
1533,9/2/2013 21:00,345
1534,9/2/2013 22:00,366
1535,9/2/2013 23:00,351
1536,9/3/2013 0:00,258
1537,9/3/2013 1:00,192
1538,9/3/2013 2:00,216
1539,9/3/2013 3:00,216
1540,9/3/2013 4:00,186
1541,9/3/2013 5:00,183
1542,9/3/2013 6:00,222
1543,9/3/2013 7:00,192
1544,9/3/2013 8:00,198
1545,9/3/2013 9:00,201
1546,9/3/2013 10:00,207
1547,9/3/2013 11:00,213
1548,9/3/2013 12:00,195
1549,9/3/2013 13:00,198
1550,9/3/2013 14:00,210
1551,9/3/2013 15:00,204
1552,9/3/2013 16:00,210
1553,9/3/2013 17:00,201
1554,9/3/2013 18:00,192
1555,9/3/2013 19:00,186
1556,9/3/2013 20:00,195
1557,9/3/2013 21:00,192
1558,9/3/2013 22:00,195
1559,9/3/2013 23:00,192
1560,9/4/2013 0:00,189
1561,9/4/2013 1:00,210
1562,9/4/2013 2:00,186
1563,9/4/2013 3:00,198
1564,9/4/2013 4:00,201
1565,9/4/2013 5:00,210
1566,9/4/2013 6:00,216
1567,9/4/2013 7:00,204
1568,9/4/2013 8:00,216
1569,9/4/2013 9:00,192
1570,9/4/2013 10:00,186
1571,9/4/2013 11:00,219
1572,9/4/2013 12:00,207
1573,9/4/2013 13:00,219
1574,9/4/2013 14:00,186
1575,9/4/2013 15:00,213
1576,9/4/2013 16:00,201
1577,9/4/2013 17:00,198
1578,9/4/2013 18:00,183
1579,9/4/2013 19:00,219
1580,9/4/2013 20:00,228
1581,9/4/2013 21:00,231
1582,9/4/2013 22:00,243
1583,9/4/2013 23:00,222
1584,9/5/2013 0:00,222
1585,9/5/2013 1:00,216
1586,9/5/2013 2:00,204
1587,9/5/2013 3:00,192
1588,9/5/2013 4:00,204
1589,9/5/2013 5:00,189
1590,9/5/2013 6:00,219
1591,9/5/2013 7:00,204
1592,9/5/2013 8:00,210
1593,9/5/2013 9:00,222
1594,9/5/2013 10:00,225
1595,9/5/2013 11:00,192
1596,9/5/2013 12:00,222
1597,9/5/2013 13:00,222
1598,9/5/2013 14:00,216
1599,9/5/2013 15:00,210
1600,9/5/2013 16:00,210
1601,9/5/2013 17:00,207
1602,9/5/2013 18:00,219
1603,9/5/2013 19:00,195
1604,9/5/2013 20:00,198
1605,9/5/2013 21:00,207
1606,9/5/2013 22:00,201
1607,9/5/2013 23:00,177
1608,9/6/2013 0:00,189
1609,9/6/2013 1:00,198
1610,9/6/2013 2:00,180
1611,9/6/2013 3:00,201
1612,9/6/2013 4:00,210
1613,9/6/2013 5:00,213
1614,9/6/2013 6:00,198
1615,9/6/2013 7:00,222
1616,9/6/2013 8:00,246
1617,9/6/2013 9:00,213
1618,9/6/2013 10:00,192
1619,9/6/2013 11:00,219
1620,9/6/2013 12:00,198
1621,9/6/2013 13:00,216
1622,9/6/2013 14:00,216
1623,9/6/2013 15:00,204
1624,9/6/2013 16:00,222
1625,9/6/2013 17:00,198
1626,9/6/2013 18:00,204
1627,9/6/2013 19:00,222
1628,9/6/2013 20:00,210
1629,9/6/2013 21:00,216
1630,9/6/2013 22:00,225
1631,9/6/2013 23:00,255
1632,9/7/2013 0:00,276
1633,9/7/2013 1:00,252
1634,9/7/2013 2:00,246
1635,9/7/2013 3:00,282
1636,9/7/2013 4:00,264
1637,9/7/2013 5:00,270
1638,9/7/2013 6:00,279
1639,9/7/2013 7:00,279
1640,9/7/2013 8:00,318
1641,9/7/2013 9:00,276
1642,9/7/2013 10:00,264
1643,9/7/2013 11:00,252
1644,9/7/2013 12:00,225
1645,9/7/2013 13:00,228
1646,9/7/2013 14:00,225
1647,9/7/2013 15:00,216
1648,9/7/2013 16:00,222
1649,9/7/2013 17:00,195
1650,9/7/2013 18:00,192
1651,9/7/2013 19:00,213
1652,9/7/2013 20:00,210
1653,9/7/2013 21:00,213
1654,9/7/2013 22:00,237
1655,9/7/2013 23:00,249
1656,9/8/2013 0:00,240
1657,9/8/2013 1:00,249
1658,9/8/2013 2:00,231
1659,9/8/2013 3:00,234
1660,9/8/2013 4:00,228
1661,9/8/2013 5:00,219
1662,9/8/2013 6:00,204
1663,9/8/2013 7:00,204
1664,9/8/2013 8:00,288
1665,9/8/2013 9:00,297
1666,9/8/2013 10:00,291
1667,9/8/2013 11:00,333
1668,9/8/2013 12:00,291
1669,9/8/2013 13:00,285
1670,9/8/2013 14:00,273
1671,9/8/2013 15:00,312
1672,9/8/2013 16:00,309
1673,9/8/2013 17:00,330
1674,9/8/2013 18:00,312
1675,9/8/2013 19:00,330
1676,9/8/2013 20:00,384
1677,9/8/2013 21:00,369
1678,9/8/2013 22:00,423
1679,9/8/2013 23:00,450
1680,9/9/2013 0:00,489
1681,9/9/2013 1:00,492
1682,9/9/2013 2:00,498
1683,9/9/2013 3:00,486
1684,9/9/2013 4:00,510
1685,9/9/2013 5:00,510
1686,9/9/2013 6:00,510
1687,9/9/2013 7:00,528
1688,9/9/2013 8:00,495
1689,9/9/2013 9:00,480
1690,9/9/2013 10:00,492
1691,9/9/2013 11:00,489
1692,9/9/2013 12:00,468
1693,9/9/2013 13:00,486
1694,9/9/2013 14:00,477
1695,9/9/2013 15:00,468
1696,9/9/2013 16:00,459
1697,9/9/2013 17:00,456
1698,9/9/2013 18:00,522
1699,9/9/2013 19:00,498
1700,9/9/2013 20:00,627
1701,9/9/2013 21:00,684
1702,9/9/2013 22:00,684
1703,9/9/2013 23:00,627
1704,9/10/2013 0:00,636
1705,9/10/2013 1:00,654
1706,9/10/2013 2:00,684
1707,9/10/2013 3:00,636
1708,9/10/2013 4:00,618
1709,9/10/2013 5:00,606
1710,9/10/2013 6:00,585
1711,9/10/2013 7:00,594
1712,9/10/2013 8:00,579
1713,9/10/2013 9:00,576
1714,9/10/2013 10:00,513
1715,9/10/2013 11:00,366
1716,9/10/2013 12:00,231
1717,9/10/2013 13:00,222
1718,9/10/2013 14:00,210
1719,9/10/2013 15:00,225
1720,9/10/2013 16:00,210
1721,9/10/2013 17:00,198
1722,9/10/2013 18:00,204
1723,9/10/2013 19:00,189
1724,9/10/2013 20:00,201
1725,9/10/2013 21:00,198
1726,9/10/2013 22:00,201
1727,9/10/2013 23:00,204
1728,9/11/2013 0:00,198
1729,9/11/2013 1:00,207
1730,9/11/2013 2:00,192
1731,9/11/2013 3:00,180
1732,9/11/2013 4:00,207
1733,9/11/2013 5:00,186
1734,9/11/2013 6:00,210
1735,9/11/2013 7:00,189
1736,9/11/2013 8:00,198
1737,9/11/2013 9:00,198
1738,9/11/2013 10:00,192
1739,9/11/2013 11:00,192
1740,9/11/2013 12:00,207
1741,9/11/2013 13:00,198
1742,9/11/2013 14:00,228
1743,9/11/2013 15:00,219
1744,9/11/2013 16:00,219
1745,9/11/2013 17:00,219
1746,9/11/2013 18:00,189
1747,9/11/2013 19:00,198
1748,9/11/2013 20:00,195
1749,9/11/2013 21:00,189
1750,9/11/2013 22:00,219
1751,9/11/2013 23:00,219
1752,9/12/2013 0:00,213
1753,9/12/2013 1:00,204
1754,9/12/2013 2:00,210
1755,9/12/2013 3:00,180
1756,9/12/2013 4:00,192
1757,9/12/2013 5:00,204
1758,9/12/2013 6:00,213
1759,9/12/2013 7:00,186
1760,9/12/2013 8:00,213
1761,9/12/2013 9:00,201
1762,9/12/2013 10:00,213
1763,9/12/2013 11:00,204
1764,9/12/2013 12:00,207
1765,9/12/2013 13:00,228
1766,9/12/2013 14:00,204
1767,9/12/2013 15:00,204
1768,9/12/2013 16:00,216
1769,9/12/2013 17:00,225
1770,9/12/2013 18:00,222
1771,9/12/2013 19:00,192
1772,9/12/2013 20:00,204
1773,9/12/2013 21:00,204
1774,9/12/2013 22:00,216
1775,9/12/2013 23:00,210
1776,9/13/2013 0:00,210
1777,9/13/2013 1:00,219
1778,9/13/2013 2:00,192
1779,9/13/2013 3:00,210
1780,9/13/2013 4:00,225
1781,9/13/2013 5:00,189
1782,9/13/2013 6:00,216
1783,9/13/2013 7:00,222
1784,9/13/2013 8:00,216
1785,9/13/2013 9:00,222
1786,9/13/2013 10:00,210
1787,9/13/2013 11:00,234
1788,9/13/2013 12:00,204
1789,9/13/2013 13:00,243
1790,9/13/2013 14:00,246
1791,9/13/2013 15:00,237
1792,9/13/2013 16:00,201
1793,9/13/2013 17:00,204
1794,9/13/2013 18:00,255
1795,9/13/2013 19:00,294
1796,9/13/2013 20:00,330
1797,9/13/2013 21:00,270
1798,9/13/2013 22:00,291
1799,9/13/2013 23:00,294
1800,9/14/2013 0:00,306
1801,9/14/2013 1:00,342
1802,9/14/2013 2:00,342
1803,9/14/2013 3:00,327
1804,9/14/2013 4:00,312
1805,9/14/2013 5:00,333
1806,9/14/2013 6:00,294
1807,9/14/2013 7:00,297
1808,9/14/2013 8:00,306
1809,9/14/2013 9:00,324
1810,9/14/2013 10:00,312
1811,9/14/2013 11:00,324
1812,9/14/2013 12:00,327
1813,9/14/2013 13:00,339
1814,9/14/2013 14:00,336
1815,9/14/2013 15:00,336
1816,9/14/2013 16:00,315
1817,9/14/2013 17:00,282
1818,9/14/2013 18:00,279
1819,9/14/2013 19:00,315
1820,9/14/2013 20:00,330
1821,9/14/2013 21:00,327
1822,9/14/2013 22:00,345
1823,9/14/2013 23:00,354
1824,9/15/2013 0:00,348
1825,9/15/2013 1:00,330
1826,9/15/2013 2:00,318
1827,9/15/2013 3:00,321
1828,9/15/2013 4:00,339
1829,9/15/2013 5:00,327
1830,9/15/2013 6:00,324
1831,9/15/2013 7:00,330
1832,9/15/2013 8:00,345
1833,9/15/2013 9:00,336
1834,9/15/2013 10:00,321
1835,9/15/2013 11:00,318
1836,9/15/2013 12:00,342
1837,9/15/2013 13:00,342
1838,9/15/2013 14:00,330
1839,9/15/2013 15:00,339
1840,9/15/2013 16:00,324
1841,9/15/2013 17:00,321
1842,9/15/2013 18:00,345
1843,9/15/2013 19:00,324
1844,9/15/2013 20:00,342
1845,9/15/2013 21:00,348
1846,9/15/2013 22:00,336
1847,9/15/2013 23:00,324
1848,9/16/2013 0:00,354
1849,9/16/2013 1:00,339
1850,9/16/2013 2:00,342
1851,9/16/2013 3:00,348
1852,9/16/2013 4:00,348
1853,9/16/2013 5:00,324
1854,9/16/2013 6:00,330
1855,9/16/2013 7:00,348
1856,9/16/2013 8:00,318
1857,9/16/2013 9:00,348
1858,9/16/2013 10:00,345
1859,9/16/2013 11:00,324
1860,9/16/2013 12:00,324
1861,9/16/2013 13:00,354
1862,9/16/2013 14:00,321
1863,9/16/2013 15:00,342
1864,9/16/2013 16:00,321
1865,9/16/2013 17:00,354
1866,9/16/2013 18:00,351
1867,9/16/2013 19:00,324
1868,9/16/2013 20:00,327
1869,9/16/2013 21:00,348
1870,9/16/2013 22:00,321
1871,9/16/2013 23:00,330
1872,9/17/2013 0:00,330
1873,9/17/2013 1:00,351
1874,9/17/2013 2:00,339
1875,9/17/2013 3:00,321
1876,9/17/2013 4:00,342
1877,9/17/2013 5:00,330
1878,9/17/2013 6:00,342
1879,9/17/2013 7:00,345
1880,9/17/2013 8:00,330
1881,9/17/2013 9:00,333
1882,9/17/2013 10:00,339
1883,9/17/2013 11:00,324
1884,9/17/2013 12:00,348
1885,9/17/2013 13:00,327
1886,9/17/2013 14:00,318
1887,9/17/2013 15:00,333
1888,9/17/2013 16:00,339
1889,9/17/2013 17:00,351
1890,9/17/2013 18:00,339
1891,9/17/2013 19:00,327
1892,9/17/2013 20:00,318
1893,9/17/2013 21:00,336
1894,9/17/2013 22:00,330
1895,9/17/2013 23:00,348
1896,9/18/2013 0:00,342
1897,9/18/2013 1:00,321
1898,9/18/2013 2:00,342
1899,9/18/2013 3:00,348
1900,9/18/2013 4:00,354
1901,9/18/2013 5:00,348
1902,9/18/2013 6:00,333
1903,9/18/2013 7:00,324
1904,9/18/2013 8:00,339
1905,9/18/2013 9:00,351
1906,9/18/2013 10:00,348
1907,9/18/2013 11:00,354
1908,9/18/2013 12:00,354
1909,9/18/2013 13:00,348
1910,9/18/2013 14:00,351
1911,9/18/2013 15:00,342
1912,9/18/2013 16:00,189
1913,9/18/2013 17:00,207
1914,9/18/2013 18:00,210
1915,9/18/2013 19:00,222
1916,9/18/2013 20:00,207
1917,9/18/2013 21:00,198
1918,9/18/2013 22:00,204
1919,9/18/2013 23:00,213
1920,9/19/2013 0:00,192
1921,9/19/2013 1:00,198
1922,9/19/2013 2:00,204
1923,9/19/2013 3:00,180
1924,9/19/2013 4:00,192
1925,9/19/2013 5:00,180
1926,9/19/2013 6:00,201
1927,9/19/2013 7:00,207
1928,9/19/2013 8:00,204
1929,9/19/2013 9:00,207
1930,9/19/2013 10:00,219
1931,9/19/2013 11:00,216
1932,9/19/2013 12:00,198
1933,9/19/2013 13:00,198
1934,9/19/2013 14:00,192
1935,9/19/2013 15:00,210
1936,9/19/2013 16:00,222
1937,9/19/2013 17:00,210
1938,9/19/2013 18:00,186
1939,9/19/2013 19:00,204
1940,9/19/2013 20:00,213
1941,9/19/2013 21:00,252
1942,9/19/2013 22:00,246
1943,9/19/2013 23:00,225
1944,9/20/2013 0:00,231
1945,9/20/2013 1:00,222
1946,9/20/2013 2:00,219
1947,9/20/2013 3:00,231
1948,9/20/2013 4:00,198
1949,9/20/2013 5:00,210
1950,9/20/2013 6:00,222
1951,9/20/2013 7:00,225
1952,9/20/2013 8:00,228
1953,9/20/2013 9:00,228
1954,9/20/2013 10:00,198
1955,9/20/2013 11:00,207
1956,9/20/2013 12:00,210
1957,9/20/2013 13:00,213
1958,9/20/2013 14:00,189
1959,9/20/2013 15:00,213
1960,9/20/2013 16:00,207
1961,9/20/2013 17:00,210
1962,9/20/2013 18:00,222
1963,9/20/2013 19:00,204
1964,9/20/2013 20:00,213
1965,9/20/2013 21:00,210
1966,9/20/2013 22:00,231
1967,9/20/2013 23:00,216
1968,9/21/2013 0:00,192
1969,9/21/2013 1:00,186
1970,9/21/2013 2:00,192
1971,9/21/2013 3:00,192
1972,9/21/2013 4:00,210
1973,9/21/2013 5:00,192
1974,9/21/2013 6:00,207
1975,9/21/2013 7:00,186
1976,9/21/2013 8:00,189
1977,9/21/2013 9:00,210
1978,9/21/2013 10:00,198
1979,9/21/2013 11:00,192
1980,9/21/2013 12:00,207
1981,9/21/2013 13:00,201
1982,9/21/2013 14:00,189
1983,9/21/2013 15:00,189
1984,9/21/2013 16:00,195
1985,9/21/2013 17:00,189
1986,9/21/2013 18:00,186
1987,9/21/2013 19:00,177
1988,9/21/2013 20:00,201
1989,9/21/2013 21:00,183
1990,9/21/2013 22:00,198
1991,9/21/2013 23:00,201
1992,9/22/2013 0:00,180
1993,9/22/2013 1:00,204
1994,9/22/2013 2:00,195
1995,9/22/2013 3:00,204
1996,9/22/2013 4:00,225
1997,9/22/2013 5:00,228
1998,9/22/2013 6:00,225
1999,9/22/2013 7:00,225
2000,9/22/2013 8:00,198
2001,9/22/2013 9:00,222
2002,9/22/2013 10:00,204
2003,9/22/2013 11:00,216
2004,9/22/2013 12:00,207
2005,9/22/2013 13:00,201
2006,9/22/2013 14:00,201
2007,9/22/2013 15:00,195
2008,9/22/2013 16:00,216
2009,9/22/2013 17:00,198
2010,9/22/2013 18:00,204
2011,9/22/2013 19:00,225
2012,9/22/2013 20:00,246
2013,9/22/2013 21:00,198
2014,9/22/2013 22:00,222
2015,9/22/2013 23:00,234
2016,9/23/2013 0:00,219
2017,9/23/2013 1:00,237
2018,9/23/2013 2:00,252
2019,9/23/2013 3:00,282
2020,9/23/2013 4:00,261
2021,9/23/2013 5:00,276
2022,9/23/2013 6:00,282
2023,9/23/2013 7:00,333
2024,9/23/2013 8:00,372
2025,9/23/2013 9:00,408
2026,9/23/2013 10:00,375
2027,9/23/2013 11:00,342
2028,9/23/2013 12:00,261
2029,9/23/2013 13:00,249
2030,9/23/2013 14:00,237
2031,9/23/2013 15:00,243
2032,9/23/2013 16:00,210
2033,9/23/2013 17:00,222
2034,9/23/2013 18:00,198
2035,9/23/2013 19:00,183
2036,9/23/2013 20:00,201
2037,9/23/2013 21:00,189
2038,9/23/2013 22:00,204
2039,9/23/2013 23:00,213
2208,10/1/2013 0:00,285
2209,10/1/2013 1:00,318
2210,10/1/2013 2:00,360
2211,10/1/2013 3:00,411
2212,10/1/2013 4:00,402
2213,10/1/2013 5:00,393
2214,10/1/2013 6:00,387
2215,10/1/2013 7:00,348
2216,10/1/2013 8:00,357
2217,10/1/2013 9:00,372
2218,10/1/2013 10:00,336
2219,10/1/2013 11:00,291
2220,10/1/2013 12:00,297
2221,10/1/2013 13:00,243
2222,10/1/2013 14:00,396
2223,10/1/2013 15:00,348
2224,10/1/2013 16:00,396
2225,10/1/2013 17:00,291
2226,10/1/2013 18:00,315
2227,10/1/2013 19:00,324
2228,10/1/2013 20:00,324
2229,10/1/2013 21:00,321
2230,10/1/2013 22:00,312
2231,10/1/2013 23:00,294
2232,10/2/2013 0:00,246
2233,10/2/2013 1:00,288
2234,10/2/2013 2:00,294
2235,10/2/2013 3:00,324
2236,10/2/2013 4:00,318
2237,10/2/2013 5:00,381
2238,10/2/2013 6:00,399
2239,10/2/2013 7:00,471
2240,10/2/2013 8:00,354
2241,10/2/2013 9:00,393
2242,10/2/2013 10:00,351
2243,10/2/2013 11:00,387
2244,10/2/2013 12:00,366
2245,10/2/2013 13:00,432
2246,10/2/2013 14:00,396
2247,10/2/2013 15:00,453
2248,10/2/2013 16:00,333
2249,10/2/2013 17:00,378
2250,10/2/2013 18:00,231
2251,10/2/2013 19:00,222
2252,10/2/2013 20:00,213
2253,10/2/2013 21:00,252
2254,10/2/2013 22:00,270
2255,10/2/2013 23:00,369
2256,10/3/2013 0:00,372
2257,10/3/2013 1:00,381
2258,10/3/2013 2:00,381
2259,10/3/2013 3:00,399
2260,10/3/2013 4:00,417
2261,10/3/2013 5:00,384
2262,10/3/2013 6:00,369
2263,10/3/2013 7:00,501
2264,10/3/2013 8:00,468
2265,10/3/2013 9:00,492
2266,10/3/2013 10:00,528
2267,10/3/2013 11:00,426
2268,10/3/2013 12:00,441
2269,10/3/2013 13:00,519
2270,10/3/2013 14:00,444
2271,10/3/2013 15:00,399
2272,10/3/2013 16:00,495
2273,10/3/2013 17:00,456
2274,10/3/2013 18:00,378
2275,10/3/2013 19:00,357
2276,10/3/2013 20:00,390
2277,10/3/2013 21:00,477
2278,10/3/2013 22:00,516
2279,10/3/2013 23:00,465
2280,10/4/2013 0:00,462
2281,10/4/2013 1:00,396
2282,10/4/2013 2:00,414
2283,10/4/2013 3:00,294
2284,10/4/2013 4:00,312
2285,10/4/2013 5:00,303
2286,10/4/2013 6:00,345
2287,10/4/2013 7:00,270
2288,10/4/2013 8:00,360
2289,10/4/2013 9:00,405
2290,10/4/2013 10:00,396
2291,10/4/2013 11:00,405
2292,10/4/2013 12:00,405
2293,10/4/2013 13:00,378
2294,10/4/2013 14:00,390
2295,10/4/2013 15:00,387
2296,10/4/2013 16:00,396
2297,10/4/2013 17:00,372
2298,10/4/2013 18:00,384
2299,10/4/2013 19:00,372
2300,10/4/2013 20:00,387
2301,10/4/2013 21:00,396
2302,10/4/2013 22:00,372
2303,10/4/2013 23:00,390
2304,10/5/2013 0:00,393
2305,10/5/2013 1:00,396
2306,10/5/2013 2:00,378
2307,10/5/2013 3:00,375
2308,10/5/2013 4:00,405
2309,10/5/2013 5:00,381
2310,10/5/2013 6:00,372
2311,10/5/2013 7:00,399
2312,10/5/2013 8:00,387
2313,10/5/2013 9:00,405
2314,10/5/2013 10:00,396
2315,10/5/2013 11:00,390
2316,10/5/2013 12:00,402
2317,10/5/2013 13:00,390
2318,10/5/2013 14:00,375
2319,10/5/2013 15:00,393
2320,10/5/2013 16:00,384
2321,10/5/2013 17:00,396
2322,10/5/2013 18:00,405
2323,10/5/2013 19:00,396
2324,10/5/2013 20:00,393
2325,10/5/2013 21:00,378
2326,10/5/2013 22:00,375
2327,10/5/2013 23:00,402
2328,10/6/2013 0:00,405
2329,10/6/2013 1:00,390
2330,10/6/2013 2:00,399
2331,10/6/2013 3:00,378
2332,10/6/2013 4:00,384
2333,10/6/2013 5:00,375
2334,10/6/2013 6:00,378
2335,10/6/2013 7:00,396
2336,10/6/2013 8:00,405
2337,10/6/2013 9:00,405
2338,10/6/2013 10:00,384
2339,10/6/2013 11:00,381
2340,10/6/2013 12:00,381
2341,10/6/2013 13:00,393
2342,10/6/2013 14:00,198
2343,10/6/2013 15:00,231
2344,10/6/2013 16:00,240
2345,10/6/2013 17:00,231
2346,10/6/2013 18:00,228
2347,10/6/2013 19:00,249
2348,10/6/2013 20:00,216
