"Severity","Safety_Score","Days_Since_Inspection","Total_Safety_Complaints","Control_Metric","Turbulence_In_gforces","Cabin_Temperature","Accident_Type_Code","Max_Elevation","Violations","Adverse_Weather_Metric","Accident_ID"
"Significant_Damage_And_Fatalities",78.675799086758,9,1,62.2607110300821,0.427905517490083,77.09,6,28815.0595298404,4,0.00703789993713464,4975
"Highly_Fatal_And_Damaging",32.1004566210046,12,16,81.4494074749317,0.29555787955283,77.84,1,41697.1749234405,0,1.53438892314887,7567
"Significant_Damage_And_Serious_Injuries",34.3835616438356,15,7,21.1485870556062,0.774822214208438,85.58,3,28384.5263097579,1,0.141411385811606,7293
"Highly_Fatal_And_Damaging",41.1415525114155,9,0,72.0145852324522,0.350011539848539,82.44,7,35976.202143689,3,0.00311342293481838,2331
"Significant_Damage_And_Serious_Injuries",45.4337899543379,18,1,54.6946216955333,0.455312657771367,84.74,7,36560.5961187866,0,0.00304507053519024,11061
"Minor_Damage_And_Injuries",38.4474885844749,17,22,76.8915223336372,0.428266137756942,76.69,2,14865.9056452982,2,0.17603090511794,2055
"Highly_Fatal_And_Damaging",34.4748858447488,11,8,65.9981768459435,0.282575549945907,76.79,2,30122.3193576333,3,0.412493537274305,6088
"Significant_Damage_And_Serious_Injuries",32.9223744292237,15,12,57.7484047402006,0.40735016227912,84.26,3,25131.3222040264,2,0.125493231955833,1470
"Highly_Fatal_And_Damaging",12.4657534246575,18,9,73.3363719234275,0.316113234763794,78.6,2,21259.7296655558,0,0.286821821953301,2715
"Significant_Damage_And_Serious_Injuries",46.2100456621004,18,4,42.8896991795807,0.608215650919581,82.69,7,24523.0271444722,2,0.00227951116259479,9561
"Minor_Damage_And_Injuries",42.1004566210046,12,22,56.7456700091158,0.729023440317345,75.83,2,32349.2953783122,0,0.438933417929691,10101
"Significant_Damage_And_Fatalities",26.2557077625571,14,26,55.2415679124886,0.513011900468806,81.43,4,47946.3125870917,2,0.0886488268505119,10811
"Highly_Fatal_And_Damaging",46.2557077625571,8,29,65.0410209662717,0.293394157951677,88.71,4,37917.1797061165,2,0.0692261856242846,6245
"Significant_Damage_And_Fatalities",31.7808219178082,21,6,70.5560619872379,0.324046880634692,81.13,2,25151.6505157408,4,0.339470394778478,668
"Minor_Damage_And_Injuries",52.3744292237443,13,0,66.362807657247,0.365878831590335,78.63,5,26261.5515416009,1,0.0165134897469149,9378
"Significant_Damage_And_Fatalities",58.7214611872146,14,6,78.1221513217867,0.302770284890011,79.99,4,24305.3909035946,2,0.0445660106164211,11775
"Significant_Damage_And_Fatalities",82.2374429223744,7,10,80.9936189608022,0.319358817165525,80.22,7,26029.2184484975,1,0.00243243998136578,2211
"Significant_Damage_And_Serious_Injuries",36.6666666666667,14,11,71.4220601640839,0.314310133429499,79.2,6,31335.4768243775,2,0.00811692898317286,6267
"Significant_Damage_And_Fatalities",72.9223744292237,10,7,70.9206927985415,0.276084385142445,77.86,7,32463.032918282,0,0.0032238601136394,6731
"Highly_Fatal_And_Damaging",24.7488584474886,14,7,87.4658158614403,0.215860800576992,83.48,4,21267.7043733175,2,0.0384517831023515,125
"Highly_Fatal_And_Damaging",48.675799086758,7,10,70.0091157702826,0.346765957446808,83.19,6,22288.6163690367,3,0.00566656035545686,268
"Significant_Damage_And_Serious_Injuries",42.1917808219178,12,3,66.4539653600729,0.329456184637577,78.69,3,30464.2328578244,3,0.152337945102486,1738
"Minor_Damage_And_Injuries",49.041095890411,14,3,69.690063810392,0.317195095564371,78.64,2,34529.6257428931,3,0.469625726447576,830
"Significant_Damage_And_Fatalities",23.013698630137,14,7,43.8012762078396,0.45387017670393,78.69,6,37082.0044165987,1,0.00874011372860149,1715
"Highly_Fatal_And_Damaging",15.4337899543379,17,0,67.5022789425707,0.405547060944825,79.45,4,47362.3492851638,2,0.0865139983925863,9318
"Highly_Fatal_And_Damaging",36.1643835616438,11,2,59.9817684594348,0.33883231157591,81.17,4,32342.3133839545,2,0.0587205544501303,7677
"Significant_Damage_And_Serious_Injuries",48.7214611872146,10,19,62.1695533272562,0.552319509556437,79.42,3,35329.4120836758,2,0.175624748220402,12443
"Highly_Fatal_And_Damaging",37.1232876712329,10,2,70.1914311759344,0.239661738189686,81.11,4,23275.6522223314,2,0.0421404182107254,11549
"Significant_Damage_And_Serious_Injuries",43.8356164383562,12,2,69.5533272561531,0.409513883880274,79.61,3,27584.056491732,4,0.137231411214061,5006
"Significant_Damage_And_Fatalities",20.2283105022831,15,4,55.6973564266181,0.311425171294627,79.31,4,36228.3812559605,3,0.0660557335830439,11966
"Significant_Damage_And_Fatalities",32.4200913242009,12,14,51.5952597994531,0.288345474215651,81.8,3,18799.4895727458,2,0.0955874383678995,5027
"Minor_Damage_And_Injuries",46.4840182648402,11,0,52.5979945305378,0.335226108907321,76.85,4,32058.503196196,2,0.0591195118912739,10645
"Significant_Damage_And_Fatalities",33.1963470319635,11,1,41.4311759343665,0.502914532996754,82.7,2,47505.4622906068,5,0.64817098869959,12279
"Minor_Damage_And_Injuries",45.296803652968,15,1,60.3463992707384,0.531764154345474,79.83,4,30954.2711727206,2,0.0564238689532988,366
"Highly_Fatal_And_Damaging",5.20547945205479,20,4,71.3764813126709,0.189535521096285,78.52,6,32124.9732288063,3,0.00811696041887652,11277
"Highly_Fatal_And_Damaging",20.958904109589,15,9,80.6289881494986,0.321883159033537,78.24,1,25187.7119180336,0,0.928940177563604,1428
"Significant_Damage_And_Serious_Injuries",28.5844748858447,16,0,83.8195077484048,0.312146411828345,78.63,3,53176.4511388213,2,0.265482924655784,519
"Highly_Fatal_And_Damaging",44.0639269406393,8,3,60.665451230629,0.483080418319509,77.6,1,40353.5539105044,2,1.48034246635466,7452
"Significant_Damage_And_Fatalities",53.1963470319635,16,2,67.6390154968095,0.255889650198341,83.6,7,34326.0045981419,2,0.0033339249750162,10896
"Minor_Damage_And_Injuries",47.1232876712329,14,3,65.0865998176846,0.321883159033537,77.34,2,36656.5473460937,3,0.488682348438616,11762
"Minor_Damage_And_Injuries",68.7671232876712,8,1,58.3409298085688,0.421053732419762,82.38,2,34354.1112213822,1,0.462538700847881,36
"Significant_Damage_And_Serious_Injuries",59.1780821917808,11,1,52.4156791248861,0.472261810313739,83.23,7,34165.5287762916,3,0.0033339249750162,299
"Significant_Damage_And_Fatalities",28.4018264840183,13,29,52.5524156791249,0.467573746844573,78.49,4,28416.8088509435,2,0.0515663632026278,10364
"Minor_Damage_And_Injuries",44.0182648401826,12,7,56.7912488605287,0.331980526505589,77.4,3,42607.0710974919,0,0.212243576123403,4748
"Highly_Fatal_And_Damaging",2.64840182648402,20,7,78.4867821330902,0.342438514244501,76.44,4,43590.4452092247,2,0.0796140496419091,2548
"Significant_Damage_And_Serious_Injuries",59.4520547945205,10,20,44.7128532360985,0.693322033898305,77.08,7,28108.6735227329,2,0.00261196102218459,5900
"Highly_Fatal_And_Damaging",30.9132420091324,12,1,73.3363719234275,0.456755138838803,84.99,4,23157.2982287448,2,0.0423891336784103,10758
"Highly_Fatal_And_Damaging",17.7168949771689,16,1,57.7484047402006,0.285821132347638,80.25,4,24079.5906676941,2,0.0435695366800226,5128
"Significant_Damage_And_Serious_Injuries",33.2420091324201,15,0,76.7547857793984,0.380303642264695,85.3,5,23921.6874918585,1,0.0153310618746404,9055
"Minor_Damage_And_Injuries",30.5022831050228,19,1,73.6554238833182,0.405907681211684,78.75,6,35557.6780853689,2,0.00867209338529108,4358
"Significant_Damage_And_Serious_Injuries",56.62100456621,8,15,71.6499544211486,0.496423368193292,76.71,2,14865.9056452982,3,0.201266098410958,4743
"Highly_Fatal_And_Damaging",62.5570776255708,10,4,54.2844120328168,0.456394518571944,78.96,2,17506.1009664625,4,0.249915956802835,2332
"Significant_Damage_And_Serious_Injuries",52.283105022831,6,24,82.0875113947128,0.395810313739632,75.64,3,38524.2271801827,4,0.193472475815945,6164
"Significant_Damage_And_Serious_Injuries",36.8036529680365,14,0,59.0701914311759,0.387876667868734,79.25,6,36560.9267531553,0,0.00857914982031401,7135
"Significant_Damage_And_Serious_Injuries",24.2465753424658,18,5,69.1431175934367,0.325849981968986,75.05,1,22950.5810160187,0,0.846302653714557,2751
"Significant_Damage_And_Fatalities",22.4200913242009,15,2,45.8067456700091,0.631295347998557,78.46,4,24188.3948414421,1,0.0447909407031703,6522
"Significant_Damage_And_Serious_Injuries",47.9908675799087,18,2,46.0346399270738,0.400858997475658,76.9,7,30457.891756664,3,0.00283482891951351,11580
"Significant_Damage_And_Fatalities",35.9817351598173,11,12,54.3755697356427,0.466852506310854,82.54,5,31461.1256384743,4,0.0214505158063771,2877
"Highly_Fatal_And_Damaging",23.7899543378995,14,7,79.2160437556974,0.324768121168409,78.78,1,13658.8165000358,2,0.518572471316774,10305
"Minor_Damage_And_Injuries",49.4063926940639,14,6,72.0145852324522,0.395810313739632,78.21,5,27205.0187524677,1,0.01851592253734,7578
"Highly_Fatal_And_Damaging",51.8721461187215,6,1,72.5615314494075,0.373451857194374,78.27,1,27910.317545628,1,1.02676320216031,4035
"Highly_Fatal_And_Damaging",29.7716894977169,12,6,66.6818596171377,0.344241615578795,80.14,1,23454.2840475312,2,0.857006082600877,2125
"Highly_Fatal_And_Damaging",25.4337899543379,14,7,59.5715587967183,0.509766318067075,78.6,1,25739.3846771422,3,0.948341399376559,3745
"Highly_Fatal_And_Damaging",29.5433789954338,20,0,56.2898814949863,0.398334655607645,80.62,5,25229.7819974548,3,0.0165265950657187,5679
"Significant_Damage_And_Serious_Injuries",52.9680365296804,9,3,72.6071103008204,0.307097728092319,79.36,6,36551.1605068481,3,0.00892252524172122,11557
"Significant_Damage_And_Serious_Injuries",25.2511415525114,17,9,79.535095715588,0.320440677966102,79.24,6,35409.7627604901,2,0.00892252524172122,11576
"Minor_Damage_And_Injuries",31.7351598173516,15,11,45.897903372835,0.560253155427335,84.94,6,36060.0478650539,2,0.00847058438588612,574
"Significant_Damage_And_Serious_Injuries",26.1187214611872,17,2,63.1722880583409,0.477310494049765,80.46,3,36405.033044569,2,0.18156561790013,7566
"Significant_Damage_And_Serious_Injuries",26.4383561643836,17,0,89.1066545123063,0.333062387306166,78.92,3,26274.6928894615,2,0.131603582407155,9505
"Highly_Fatal_And_Damaging",38.8127853881278,17,2,52.3245214220602,0.416365668950595,80.24,2,47423.3860641993,2,0.641805738503765,2443
"Highly_Fatal_And_Damaging",30.4109589041096,12,6,68.4138559708295,0.274641904075009,79.6,2,44285.4474341817,0,0.599746500186085,5129
"Minor_Damage_And_Injuries",30,16,3,42.5706472196901,0.497505228993869,80.82,7,33289.1776385925,1,0.0033269313762775,3991
"Highly_Fatal_And_Damaging",30,13,10,66.6818596171377,0.298803461954562,79.06,7,39352.599729106,3,0.00366865430208517,7631
"Highly_Fatal_And_Damaging",49.6803652968036,7,3,78.9425706472197,0.268150739271547,80.5,4,33791.6194215827,3,0.0618915098791246,5509
"Minor_Damage_And_Injuries",53.4246575342466,9,1,51.5952597994531,0.639950234403173,78.76,3,44244.6291824378,2,0.220516919366995,78
"Minor_Damage_And_Injuries",60,10,0,66.5451230628988,0.368763793725207,75.27,2,46273.2400084029,2,0.623420577171322,6829
"Significant_Damage_And_Serious_Injuries",63.4246575342466,6,4,80.4010938924339,0.523469888207717,75.61,3,36294.3896081754,3,0.181056414605482,8799
"Significant_Damage_And_Fatalities",24.1552511415525,14,3,56.2898814949863,0.405907681211684,79.31,2,44499.2390524699,3,0.605991662537284,5823
"Minor_Damage_And_Injuries",45.2054794520548,15,5,77.5296262534184,0.343159754778218,78.51,2,17636.0304067748,1,0.249915956802835,10473
"Significant_Damage_And_Serious_Injuries",56.5296803652968,8,5,62.2151321786691,0.332701767039307,77.98,5,29267.9599316394,1,0.0195220582116127,3176
"Highly_Fatal_And_Damaging",26.7123287671233,14,3,69.2342752962625,0.314310133429499,78.95,4,41835.8816297445,3,0.0760172273487276,5681
"Significant_Damage_And_Serious_Injuries",37.3972602739726,14,0,69.1431175934367,0.428626758023801,79.62,3,34176.1227163592,2,0.171753655949522,3377
"Highly_Fatal_And_Damaging",77.6712328767123,3,10,51.8231540565178,0.380303642264695,83.5,2,15496.0861565499,1,0.217473855355897,9776
"Significant_Damage_And_Fatalities",62.0547945205479,14,9,73.0173199635369,0.290148575549946,78.7,3,32463.032918282,3,0.161857417023106,9533
"Highly_Fatal_And_Damaging",45.3424657534247,8,1,59.2980856882407,0.510848178867652,81.42,4,28604.1783965419,2,0.0528451340525014,4161
"Significant_Damage_And_Fatalities",29.8630136986301,12,5,50.6836827711942,0.553401370357014,77.19,3,37438.206200471,2,0.18564707587063,6786
"Significant_Damage_And_Fatalities",13.37899543379,17,1,52.8258887876026,0.336307969707898,77.53,4,25229.7819974548,0,0.0453328026286867,5064
"Significant_Damage_And_Fatalities",58.8584474885845,14,8,64.4029170464904,0.40374395961053,77.78,7,25253.7450785466,2,0.00221636476307407,2836
"Significant_Damage_And_Fatalities",80.4566210045662,8,19,68.6417502278943,0.192059862964299,81.88,6,33079.1686288525,2,0.00813834268126686,4301
"Highly_Fatal_And_Damaging",33.1963470319635,11,2,65.1321786690975,0.513011900468806,79.73,4,14367.9657224963,2,0.0279903711072892,11427
"Minor_Damage_And_Injuries",37.3059360730594,14,0,51.3673655423883,0.553401370357014,76.27,4,33315.568355075,3,0.0613171683544181,1764
"Significant_Damage_And_Serious_Injuries",48.4018264840183,11,4,84.5487693710119,0.326210602235846,81.75,7,49602.284205741,2,0.00460952595186691,4916
"Significant_Damage_And_Serious_Injuries",33.4703196347032,15,21,66.0437556973564,0.426102416155788,78.75,1,32337.3176953635,1,1.19173458023308,6422
"Minor_Damage_And_Injuries",58.675799086758,7,0,53.6463081130356,0.309982690227191,82.08,5,37800.797006327,2,0.026380928931565,4565
"Significant_Damage_And_Serious_Injuries",56.7579908675799,8,1,74.7037374658159,0.274641904075009,80.76,3,18687.8752280225,4,0.0900111876406189,1476
"Significant_Damage_And_Fatalities",63.8812785388128,13,11,89.9726526891523,0.185208077893978,80.58,4,40930.4297531618,2,0.0751284641453142,8266
"Highly_Fatal_And_Damaging",24.337899543379,14,12,41.0665451230629,0.687191489361702,78.88,3,44977.6137603199,3,0.223008337378143,8539
"Highly_Fatal_And_Damaging",19.041095890411,16,5,61.4402917046491,0.432954201226109,78.16,4,34315.1924134604,1,0.0628086341822525,2915
"Significant_Damage_And_Fatalities",78.675799086758,9,8,63.5369188696445,0.321883159033537,77.36,3,18924.3797701407,1,0.0955986499335119,959
"Significant_Damage_And_Serious_Injuries",48.6301369863014,10,7,71.0118505013674,0.279329967544176,78.14,6,26800.1395847399,2,0.00651342580152575,8117
"Significant_Damage_And_Serious_Injuries",22.8310502283105,18,6,66.2716499544212,0.366239451857194,79.53,3,19201.5021304644,2,0.0955874383678995,7679
"Highly_Fatal_And_Damaging",15.8904109589041,17,10,59.9817684594348,0.242907320591417,79.17,3,20584.3239850503,2,0.101519827745638,3363
"Minor_Damage_And_Injuries",41.324200913242,16,18,66.9097538742024,0.324768121168409,80.7,2,38934.8959159034,1,0.528165792722769,5209
"Significant_Damage_And_Serious_Injuries",43.2876712328767,12,10,77.8030993618961,0.327653083303281,79.02,3,37986.3456451741,2,0.189245731234536,10923
"Significant_Damage_And_Serious_Injuries",19.4520547945205,19,1,59.9817684594348,0.518421204471691,80.19,4,31168.9323784204,1,0.0574136583741536,10690
"Significant_Damage_And_Fatalities",44.5205479452055,8,3,53.9197812215132,0.572153624233682,79.72,1,38365.1310509113,1,1.40966132986615,6935
"Highly_Fatal_And_Damaging",33.5616438356164,18,6,47.2196900638104,0.400858997475658,81.8,2,27933.3453552046,1,0.378611274088549,2374
"Highly_Fatal_And_Damaging",52.3744292237443,6,4,80.0820419325433,0.292672917417959,77.63,4,9125.60962563028,2,0.016530971355129,3754
"Minor_Damage_And_Injuries",50.5936073059361,13,5,69.5989061075661,0.430790479624955,81.06,2,47115.2998284055,3,0.637297326574672,11064
"Minor_Damage_And_Injuries",45.0228310502283,15,0,93.8012762078396,0.176553191489361,79.98,4,33941.903054487,2,0.0626562639126589,8471
"Significant_Damage_And_Fatalities",32.5570776255708,12,0,41.5223336371923,0.634901550667147,80.6,3,29017.2698657396,1,0.144784763505103,10121
"Significant_Damage_And_Serious_Injuries",49.3607305936073,10,10,70.1914311759344,0.394007212405337,76.2,2,25019.9299511302,2,0.338607930649641,2218
"Highly_Fatal_And_Damaging",32.7397260273973,19,8,56.7456700091158,0.378139920663541,76.26,6,24442.0329952916,1,0.00606686659497718,6806
"Highly_Fatal_And_Damaging",40.2739726027397,9,0,80.9936189608022,0.362633249188604,78.7,4,41401.7229807727,0,0.075850778236244,5498
"Significant_Damage_And_Serious_Injuries",41.7808219178082,12,14,84.8678213309025,0.263823296069239,79.64,6,24101.1426632183,3,0.00584477048152485,157
"Significant_Damage_And_Fatalities",62.9680365296804,13,3,66.3172288058341,0.261659574468085,84.8,7,23291.3274000395,4,0.00245895525239092,3708
"Significant_Damage_And_Serious_Injuries",47.5342465753425,11,9,93.4822242479489,0.180159394157952,83.55,5,26029.1632624791,3,0.0167112795961212,726
"Minor_Damage_And_Injuries",57.4429223744292,11,5,70.4193254329991,0.334144248106743,79.75,5,29267.9599316394,2,0.020054275742136,7472
"Significant_Damage_And_Serious_Injuries",51.0502283105023,10,0,69.8268003646308,0.280051208077894,81.09,6,38924.6214354371,3,0.0101249384175377,3421
"Significant_Damage_And_Fatalities",9.31506849315068,19,9,54.0109389243391,0.551598269022719,78.9,1,14007.557424659,1,0.51302895528027,9891
"Significant_Damage_And_Serious_Injuries",32.8767123287671,15,7,57.7484047402006,0.478392354850342,78.85,5,33635.2346432366,2,0.0236089231156199,337
"Highly_Fatal_And_Damaging",44.8858447488584,8,0,58.7967183226983,0.412038225748287,76.37,2,30488.7969374164,2,0.407458628522089,2393
"Highly_Fatal_And_Damaging",19.041095890411,16,1,89.5168641750228,0.230646231518211,80.98,4,30415.652244998,2,0.055322645707744,683
"Minor_Damage_And_Injuries",46.3926940639269,15,9,61.485870556062,0.533927875946628,78.5,7,52249.6101461372,4,0.00555060260851531,10206
"Significant_Damage_And_Serious_Injuries",48.1735159817352,10,0,58.158614402917,0.39292535160476,79.56,5,36560.9267531553,1,0.0240955544858232,3402
"Significant_Damage_And_Fatalities",54.7488584474886,15,9,73.2907930720146,0.2923122971511,82.09,6,23955.317634969,3,0.00597945010552193,5631
"Minor_Damage_And_Injuries",28.8127853881279,16,11,54.3299908842297,0.219467003245582,76.49,7,15261.9932578438,4,0.00145979657343352,9442
"Highly_Fatal_And_Damaging",41.1872146118721,9,5,72.3792160437557,0.422135593220339,75.4,4,26241.6679862289,3,0.0482410618460628,1556
