id,customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,days_since_prev_campaign_contact,num_contacts_prev_campaign,prev_campaign_outcome,term_deposit_subscribed
id_36323,38.0,admin.,single,secondary,no,1061.0,yes,no,unknown,28,may,78.0,4.0,,0,unknown,0
id_40269,33.0,technician,single,secondary,no,-56.0,yes,no,unknown,30,may,57.0,2.0,,0,unknown,0
id_26788,39.0,technician,married,secondary,no,-3.0,yes,yes,cellular,21,nov,97.0,1.0,,0,unknown,0
id_40086,50.0,retired,divorced,primary,no,662.0,yes,no,cellular,15,may,3.0,5.0,,0,unknown,0
id_24053,41.0,blue-collar,divorced,unknown,no,536.0,no,no,unknown,16,may,157.0,2.0,,0,unknown,0
id_35556,42.0,management,married,tertiary,no,979.0,no,no,cellular,19,aug,158.0,1.0,,0,unknown,0
id_12380,44.0,blue-collar,married,secondary,no,7890.0,yes,no,cellular,4,feb,889.0,1.0,,0,unknown,1
id_23962,39.0,blue-collar,married,primary,no,2521.0,yes,no,unknown,15,may,258.0,4.0,,0,unknown,0
id_38766,42.0,management,married,secondary,no,108.0,no,no,unknown,17,jun,667.0,2.0,,0,unknown,1
id_41620,51.0,entrepreneur,married,primary,no,3339.0,yes,yes,unknown,16,may,216.0,1.0,,0,unknown,0
id_33357,46.0,blue-collar,married,secondary,no,1094.0,yes,yes,cellular,6,feb,178.0,2.0,,0,unknown,0
id_20894,60.0,management,divorced,tertiary,no,5697.0,no,no,cellular,30,apr,370.0,1.0,87.0,1,success,1
id_28169,32.0,blue-collar,married,secondary,no,717.0,yes,no,unknown,8,may,25.0,1.0,,0,unknown,0
id_27742,60.0,services,married,secondary,no,293.0,no,yes,cellular,22,jul,245.0,4.0,,0,unknown,0
id_33560,41.0,services,single,secondary,no,2.0,no,no,unknown,20,jun,209.0,2.0,,0,unknown,0
id_15592,44.0,unemployed,married,unknown,no,189.0,no,no,cellular,11,aug,692.0,2.0,,0,unknown,1
id_631,78.0,retired,married,secondary,no,8303.0,no,no,telephone,9,jun,730.0,1.0,64.0,12,failure,1
id_14561,42.0,blue-collar,married,primary,no,1068.0,no,no,cellular,30,jul,40.0,2.0,,0,unknown,0
id_27572,38.0,technician,married,secondary,no,0.0,no,no,cellular,11,mar,82.0,1.0,,0,unknown,0
id_43996,33.0,self-employed,single,tertiary,no,9958.0,no,no,cellular,20,aug,460.0,1.0,,0,unknown,1
id_33375,34.0,blue-collar,married,secondary,no,3879.0,yes,no,cellular,20,apr,9.0,5.0,,0,unknown,0
id_31485,39.0,blue-collar,married,tertiary,no,1988.0,yes,no,cellular,20,apr,114.0,2.0,,0,unknown,0
id_20716,54.0,retired,divorced,secondary,no,-57.0,no,yes,cellular,15,jul,353.0,10.0,,0,unknown,0
id_27323,38.0,management,married,tertiary,no,385.0,no,no,unknown,28,may,193.0,2.0,,0,unknown,0
id_10535,45.0,blue-collar,married,primary,no,296.0,yes,no,cellular,29,aug,969.0,4.0,,0,unknown,0
id_30179,53.0,admin.,married,secondary,no,-1601.0,no,yes,cellular,13,may,100.0,2.0,,0,unknown,0
id_14098,50.0,management,married,tertiary,no,5793.0,no,no,cellular,19,nov,642.0,1.0,,0,unknown,0
id_24707,39.0,self-employed,married,secondary,no,308.0,yes,no,unknown,20,may,716.0,2.0,,0,unknown,0
id_44497,,services,married,secondary,no,54.0,yes,no,telephone,13,may,20.0,9.0,,0,unknown,0
id_41422,61.0,retired,married,secondary,no,3.0,no,no,telephone,31,jul,566.0,20.0,,0,unknown,0
id_24787,39.0,services,divorced,secondary,no,5767.0,yes,yes,unknown,28,may,404.0,1.0,,0,unknown,0
id_3749,44.0,admin.,married,secondary,no,821.0,yes,no,unknown,30,may,146.0,2.0,,0,unknown,0
id_25153,45.0,blue-collar,divorced,primary,no,4.0,no,yes,unknown,4,jul,388.0,1.0,,0,unknown,0
id_30446,29.0,self-employed,single,primary,no,162.0,no,no,cellular,9,feb,211.0,3.0,,0,unknown,0
id_41826,31.0,blue-collar,single,secondary,no,565.0,yes,no,cellular,7,may,280.0,2.0,342.0,4,other,0
id_6035,64.0,unknown,married,unknown,no,2795.0,no,no,telephone,9,sep,375.0,4.0,,0,unknown,0
id_6093,51.0,management,divorced,tertiary,no,-808.0,yes,no,cellular,7,aug,135.0,3.0,,0,unknown,0
id_24245,30.0,admin.,married,secondary,no,410.0,yes,no,cellular,20,apr,83.0,3.0,341.0,2,failure,0
id_8154,26.0,admin.,married,secondary,no,319.0,yes,no,cellular,15,jul,681.0,2.0,,0,unknown,0
id_42494,51.0,blue-collar,married,secondary,no,736.0,no,yes,unknown,12,jun,129.0,1.0,,0,unknown,0
id_18025,33.0,technician,single,secondary,no,-414.0,yes,no,unknown,28,may,102.0,1.0,,0,unknown,0
id_15172,56.0,blue-collar,married,primary,no,-544.0,no,no,cellular,25,aug,1170.0,6.0,,0,unknown,1
id_33626,49.0,unemployed,married,primary,no,129.0,yes,no,cellular,19,nov,172.0,2.0,,0,unknown,0
id_22439,,retired,married,primary,no,208.0,no,no,unknown,12,may,251.0,1.0,,0,unknown,0
id_10134,52.0,entrepreneur,married,tertiary,no,12729.0,yes,,cellular,16,jul,174.0,6.0,,0,unknown,0
id_21590,42.0,management,married,tertiary,no,1045.0,yes,no,unknown,12,jun,92.0,1.0,,0,unknown,0
id_13926,71.0,retired,divorced,tertiary,no,264.0,no,no,cellular,12,aug,1105.0,2.0,,0,unknown,0
id_35380,27.0,blue-collar,single,secondary,no,43.0,yes,no,unknown,9,may,360.0,1.0,,0,unknown,0
id_33480,58.0,admin.,single,secondary,no,473.0,no,no,cellular,5,feb,179.0,2.0,8.0,1,other,0
id_12611,55.0,management,single,tertiary,no,1091.0,yes,yes,cellular,17,nov,165.0,3.0,186.0,4,failure,0
id_42548,39.0,blue-collar,divorced,secondary,no,194.0,no,no,cellular,15,may,141.0,1.0,,0,unknown,0
id_22207,34.0,management,married,secondary,no,249.0,no,no,cellular,25,aug,288.0,6.0,,0,unknown,0
id_34484,45.0,blue-collar,married,secondary,no,1332.0,yes,no,cellular,25,aug,719.0,2.0,,0,unknown,0
id_13943,33.0,management,single,secondary,no,20599.0,no,no,cellular,20,nov,133.0,1.0,,0,unknown,0
id_42642,30.0,blue-collar,married,secondary,no,464.0,yes,no,unknown,23,may,62.0,4.0,,0,unknown,0
id_27090,43.0,blue-collar,married,unknown,no,86.0,yes,no,unknown,16,may,26.0,1.0,,0,unknown,0
id_14121,60.0,retired,married,tertiary,no,2508.0,no,no,cellular,29,jul,176.0,4.0,,0,unknown,0
id_32074,76.0,retired,married,secondary,no,2656.0,no,no,cellular,10,nov,261.0,5.0,,0,unknown,1
id_28662,52.0,blue-collar,divorced,primary,no,217.0,yes,no,unknown,4,jun,86.0,5.0,,0,unknown,0
id_28949,33.0,technician,married,secondary,no,657.0,no,no,cellular,22,jun,118.0,1.0,,0,unknown,0
id_10517,33.0,management,divorced,tertiary,no,293.0,yes,no,cellular,17,jul,553.0,5.0,,0,unknown,1
id_10225,35.0,management,married,tertiary,yes,-1.0,yes,yes,cellular,21,nov,73.0,1.0,,0,unknown,0
id_3751,42.0,blue-collar,divorced,secondary,no,3259.0,no,no,cellular,31,jul,45.0,6.0,,0,unknown,0
id_5897,58.0,blue-collar,married,secondary,no,-42.0,yes,no,unknown,27,may,134.0,2.0,,0,unknown,0
id_16647,41.0,admin.,married,primary,no,247.0,yes,no,unknown,14,may,221.0,1.0,,0,unknown,0
id_40038,56.0,housemaid,single,secondary,no,11492.0,no,no,telephone,4,mar,200.0,7.0,,0,unknown,0
id_23372,32.0,management,single,tertiary,no,1132.0,yes,no,unknown,20,may,257.0,2.0,,0,unknown,0
id_45156,29.0,technician,single,tertiary,no,3.0,no,yes,telephone,14,aug,232.0,3.0,,0,unknown,0
id_14627,34.0,technician,divorced,secondary,no,3068.0,yes,yes,cellular,20,nov,371.0,2.0,195.0,1,other,0
id_15181,25.0,blue-collar,single,secondary,no,156.0,yes,no,cellular,18,may,996.0,2.0,356.0,2,failure,0
id_21077,43.0,blue-collar,married,secondary,no,1144.0,yes,no,cellular,8,feb,363.0,2.0,129.0,3,other,1
id_947,35.0,admin.,married,secondary,no,370.0,no,no,cellular,29,aug,109.0,10.0,,0,unknown,0
id_19057,34.0,admin.,single,tertiary,no,14.0,yes,yes,cellular,30,apr,370.0,1.0,,0,unknown,1
id_41207,33.0,blue-collar,single,unknown,yes,-528.0,yes,no,unknown,7,may,151.0,1.0,,0,unknown,0
id_9855,29.0,management,single,secondary,no,204.0,yes,no,cellular,7,may,586.0,1.0,,0,unknown,0
id_1491,29.0,unemployed,divorced,secondary,no,1147.0,yes,no,cellular,8,may,83.0,2.0,367.0,1,failure,0
id_37763,31.0,management,single,tertiary,no,984.0,yes,no,cellular,25,oct,311.0,1.0,94.0,2,success,1
id_4064,59.0,blue-collar,divorced,secondary,no,1099.0,yes,,cellular,15,jul,103.0,4.0,,0,unknown,0
id_34299,,blue-collar,divorced,unknown,yes,-273.0,yes,yes,unknown,23,may,440.0,2.0,,0,unknown,0
id_19636,38.0,technician,single,secondary,no,821.0,yes,yes,cellular,19,aug,77.0,4.0,,0,unknown,0
id_23169,30.0,blue-collar,married,secondary,no,635.0,yes,no,unknown,23,may,230.0,4.0,,0,unknown,0
id_5137,33.0,management,single,tertiary,no,726.0,no,no,cellular,27,aug,114.0,6.0,,0,unknown,0
id_7288,32.0,blue-collar,divorced,primary,no,295.0,yes,no,unknown,13,may,928.0,2.0,,0,unknown,1
id_33815,40.0,blue-collar,married,secondary,no,,yes,yes,unknown,20,may,263.0,1.0,,0,unknown,0
id_12013,49.0,technician,married,secondary,no,736.0,yes,no,cellular,17,nov,90.0,3.0,,0,unknown,0
id_43681,62.0,unemployed,married,primary,no,27.0,yes,no,unknown,16,may,187.0,6.0,,0,unknown,0
id_41902,31.0,admin.,single,secondary,no,391.0,yes,yes,cellular,31,jul,73.0,3.0,,0,unknown,0
id_28185,54.0,technician,married,secondary,no,-4.0,no,no,unknown,20,jun,56.0,4.0,,0,unknown,0
id_17998,21.0,admin.,single,secondary,no,1.0,yes,no,unknown,9,may,125.0,1.0,,0,unknown,0
id_26844,,entrepreneur,married,primary,no,61.0,no,no,cellular,31,jul,418.0,2.0,,0,unknown,0
id_42563,55.0,blue-collar,married,primary,no,1941.0,yes,no,telephone,21,nov,75.0,3.0,,0,unknown,0
id_40890,45.0,management,married,unknown,no,802.0,yes,no,telephone,25,jul,434.0,1.0,,0,unknown,0
id_31656,56.0,retired,married,primary,no,16427.0,no,no,cellular,14,aug,489.0,2.0,,0,unknown,0
id_9862,43.0,technician,married,secondary,no,361.0,yes,no,cellular,17,apr,205.0,1.0,,0,unknown,0
id_13282,55.0,blue-collar,married,primary,no,3.0,no,no,unknown,8,may,188.0,2.0,,0,unknown,0
id_13512,39.0,management,single,tertiary,no,259.0,yes,no,unknown,5,may,299.0,1.0,,0,unknown,0
id_44190,46.0,services,,secondary,no,-1622.0,yes,yes,unknown,3,jun,172.0,5.0,,0,unknown,0
id_41340,29.0,technician,married,secondary,no,180.0,no,no,cellular,17,mar,302.0,2.0,,0,unknown,1
id_1964,34.0,management,married,tertiary,no,10.0,yes,no,cellular,17,nov,515.0,2.0,,0,unknown,0
id_27085,28.0,technician,single,secondary,no,239.0,yes,no,cellular,4,may,1108.0,3.0,,0,unknown,1
id_4695,33.0,services,single,secondary,no,418.0,yes,no,cellular,20,apr,5.0,5.0,319.0,2,other,0
id_33312,52.0,blue-collar,single,unknown,no,1785.0,no,no,cellular,3,feb,175.0,2.0,,0,unknown,0
id_39782,35.0,blue-collar,single,secondary,no,2960.0,yes,yes,unknown,16,jun,172.0,2.0,,0,unknown,0
id_4387,22.0,student,single,primary,no,114.0,yes,no,cellular,18,may,245.0,2.0,,0,unknown,0
id_17350,29.0,management,married,tertiary,no,11.0,yes,no,cellular,16,jul,617.0,6.0,,0,unknown,0
id_21262,30.0,admin.,single,secondary,no,-39.0,no,yes,cellular,18,jul,83.0,2.0,,0,unknown,0
id_8409,36.0,admin.,single,secondary,no,2202.0,yes,no,unknown,3,jun,364.0,3.0,,0,unknown,0
id_1160,48.0,technician,married,tertiary,no,266.0,yes,no,cellular,21,nov,28.0,1.0,,0,unknown,0
id_33785,39.0,blue-collar,married,secondary,no,-2.0,yes,no,unknown,9,jun,244.0,1.0,,0,unknown,0
id_434,47.0,housemaid,married,primary,no,3.0,no,no,telephone,9,jul,110.0,1.0,,0,unknown,0
id_42760,43.0,management,divorced,unknown,no,1784.0,no,yes,cellular,21,nov,279.0,1.0,,0,unknown,0
id_936,21.0,services,single,secondary,no,343.0,yes,no,unknown,3,jun,162.0,6.0,,0,unknown,0
id_31559,37.0,admin.,single,unknown,no,33.0,no,no,cellular,20,apr,58.0,3.0,,0,unknown,0
id_1895,33.0,technician,married,secondary,no,804.0,no,no,cellular,19,jul,261.0,3.0,458.0,1,success,1
id_18128,38.0,management,divorced,tertiary,no,367.0,yes,no,telephone,22,aug,27.0,3.0,,0,unknown,0
id_10269,29.0,blue-collar,married,secondary,no,1310.0,yes,no,unknown,19,may,291.0,2.0,,0,unknown,0
id_5133,35.0,blue-collar,married,secondary,no,753.0,yes,no,unknown,23,may,190.0,1.0,,0,unknown,0
id_383,33.0,technician,single,tertiary,no,143.0,yes,yes,cellular,21,jul,224.0,3.0,89.0,16,failure,0
id_13079,34.0,management,married,tertiary,no,2528.0,yes,no,unknown,3,jun,84.0,7.0,,0,unknown,0
id_21693,56.0,management,married,primary,no,2764.0,yes,no,cellular,11,jul,74.0,2.0,,0,unknown,0
id_23664,50.0,entrepreneur,married,primary,no,431.0,yes,no,cellular,20,apr,24.0,5.0,,0,unknown,0
id_1039,41.0,management,single,tertiary,no,2405.0,no,no,cellular,29,aug,128.0,2.0,,0,unknown,0
id_7343,56.0,services,married,secondary,no,1169.0,no,no,unknown,9,jun,118.0,1.0,,0,unknown,0
id_3480,55.0,self-employed,divorced,secondary,no,3.0,no,no,cellular,29,jul,76.0,2.0,,0,unknown,0
id_36505,31.0,admin.,single,secondary,no,5.0,yes,no,cellular,15,may,950.0,2.0,368.0,2,failure,1
id_25982,39.0,technician,married,secondary,no,87.0,yes,no,cellular,8,aug,118.0,3.0,,0,unknown,0
id_38590,46.0,blue-collar,married,unknown,no,415.0,no,no,unknown,5,jun,412.0,1.0,,0,unknown,0
id_25717,38.0,management,married,tertiary,no,2.0,yes,no,cellular,11,may,131.0,1.0,,0,unknown,0
id_36178,42.0,management,single,tertiary,no,479.0,yes,no,unknown,15,may,195.0,2.0,,0,unknown,0
id_29287,44.0,services,divorced,secondary,no,863.0,yes,no,unknown,14,may,173.0,2.0,,0,unknown,0
id_247,28.0,blue-collar,married,secondary,no,374.0,yes,yes,unknown,6,jun,250.0,4.0,,0,unknown,0
id_34060,33.0,management,single,tertiary,no,11820.0,no,no,cellular,18,aug,380.0,11.0,,0,unknown,1
id_39025,52.0,blue-collar,married,secondary,no,16869.0,no,no,cellular,1,jun,90.0,2.0,,0,unknown,0
id_19867,47.0,technician,divorced,secondary,no,-4.0,no,no,cellular,29,sep,165.0,1.0,120.0,2,failure,1
id_6074,47.0,blue-collar,married,primary,no,10.0,no,no,cellular,20,aug,51.0,2.0,,0,unknown,0
id_27801,46.0,technician,married,secondary,no,1120.0,yes,no,telephone,22,jul,10.0,1.0,,0,unknown,0
id_30803,28.0,student,single,secondary,no,5297.0,no,no,telephone,12,aug,121.0,1.0,,0,unknown,0
id_34191,38.0,admin.,married,secondary,no,52.0,yes,yes,cellular,27,apr,109.0,1.0,329.0,4,other,0
id_32980,39.0,blue-collar,married,secondary,no,218.0,yes,yes,cellular,7,jul,166.0,5.0,,0,unknown,0
id_20420,31.0,admin.,single,secondary,no,2077.0,no,yes,cellular,18,nov,190.0,1.0,127.0,7,other,0
id_15237,39.0,management,single,tertiary,no,430.0,yes,no,unknown,25,jun,363.0,2.0,,0,unknown,0
id_9186,41.0,management,married,tertiary,no,937.0,no,no,cellular,16,apr,148.0,4.0,,0,unknown,1
id_21909,51.0,technician,married,secondary,no,897.0,no,yes,cellular,17,nov,62.0,1.0,145.0,1,other,0
id_29932,32.0,management,divorced,tertiary,no,364.0,yes,no,telephone,29,jul,461.0,9.0,,0,unknown,0
id_961,33.0,services,single,secondary,no,311.0,yes,no,cellular,12,may,72.0,2.0,371.0,1,failure,0
id_7847,31.0,services,married,secondary,no,396.0,no,no,cellular,2,jun,199.0,1.0,,0,unknown,0
id_33092,46.0,blue-collar,married,secondary,no,637.0,yes,no,cellular,12,mar,226.0,1.0,182.0,4,success,1
id_29586,34.0,management,married,tertiary,no,181.0,no,no,cellular,14,aug,60.0,2.0,,0,unknown,0
id_38685,43.0,technician,married,secondary,no,80.0,yes,no,unknown,15,may,98.0,1.0,,0,unknown,0
id_37445,44.0,management,married,tertiary,no,147.0,yes,no,cellular,29,jan,488.0,1.0,220.0,2,success,0
id_21386,33.0,management,married,tertiary,no,423.0,yes,no,cellular,3,feb,173.0,5.0,,0,unknown,0
id_16157,40.0,blue-collar,married,secondary,no,2048.0,yes,yes,cellular,29,jul,232.0,5.0,,0,unknown,0
id_25602,60.0,management,married,tertiary,no,5863.0,yes,no,cellular,21,jul,268.0,1.0,,0,unknown,0
id_32764,27.0,entrepreneur,married,secondary,no,420.0,yes,no,unknown,19,may,411.0,2.0,,0,unknown,0
id_1795,35.0,blue-collar,divorced,secondary,no,883.0,no,yes,telephone,20,oct,23.0,1.0,,0,unknown,0
id_27423,33.0,student,single,tertiary,no,879.0,yes,no,cellular,6,feb,317.0,1.0,,0,unknown,0
id_24437,25.0,blue-collar,married,secondary,no,-42.0,yes,no,cellular,15,may,196.0,1.0,364.0,3,other,0
id_10446,35.0,blue-collar,married,primary,no,-5.0,yes,no,cellular,22,jul,163.0,2.0,,0,unknown,0
id_4737,37.0,services,married,secondary,no,1783.0,yes,no,unknown,26,may,900.0,4.0,,0,unknown,0
id_1323,47.0,blue-collar,married,primary,no,884.0,yes,no,cellular,14,may,144.0,1.0,370.0,2,failure,0
id_28089,44.0,technician,divorced,secondary,no,1324.0,no,no,cellular,26,aug,74.0,2.0,,0,unknown,0
id_41371,59.0,retired,married,primary,no,-3.0,no,no,unknown,18,jun,92.0,1.0,,0,unknown,0
id_1398,45.0,housemaid,divorced,primary,no,540.0,no,no,unknown,11,jun,105.0,1.0,,0,unknown,0
id_13053,36.0,management,married,secondary,no,334.0,yes,no,cellular,12,may,286.0,1.0,354.0,1,failure,0
id_3576,41.0,blue-collar,married,secondary,no,3.0,yes,no,telephone,20,nov,52.0,1.0,190.0,1,failure,0
id_23505,48.0,admin.,married,secondary,no,386.0,no,yes,telephone,20,nov,779.0,3.0,,0,unknown,0
id_3758,,blue-collar,married,primary,no,2.0,yes,no,telephone,8,may,,1.0,,0,unknown,0
id_20649,41.0,management,married,tertiary,no,4353.0,yes,no,unknown,19,may,92.0,1.0,,0,unknown,0
id_22881,25.0,entrepreneur,single,secondary,no,69.0,yes,no,cellular,18,may,45.0,3.0,,0,unknown,0
id_32398,37.0,admin.,married,secondary,no,26231.0,no,no,cellular,2,oct,475.0,1.0,,0,unknown,0
id_16829,29.0,housemaid,married,primary,no,46.0,yes,no,cellular,12,may,341.0,1.0,,0,unknown,0
id_15643,40.0,self-employed,married,tertiary,no,3241.0,yes,no,unknown,30,may,497.0,1.0,,0,unknown,0
id_5513,31.0,management,married,tertiary,no,54.0,yes,no,cellular,21,aug,273.0,2.0,,0,unknown,0
id_28106,36.0,self-employed,married,tertiary,no,-1.0,no,no,unknown,11,jun,913.0,4.0,,0,unknown,0
id_25346,34.0,blue-collar,married,primary,no,15837.0,yes,no,cellular,20,apr,419.0,5.0,,0,unknown,0
id_6377,43.0,management,single,tertiary,no,2908.0,yes,no,unknown,30,may,985.0,2.0,,0,unknown,1
id_15630,41.0,services,married,tertiary,no,4.0,no,no,cellular,17,apr,477.0,2.0,,0,unknown,0
id_6630,41.0,management,married,tertiary,no,4332.0,no,no,cellular,6,aug,82.0,6.0,,0,unknown,0
id_449,40.0,blue-collar,single,primary,no,-211.0,no,no,unknown,20,jun,358.0,1.0,,0,unknown,0
id_35430,46.0,entrepreneur,married,secondary,no,-876.0,no,yes,cellular,12,aug,171.0,2.0,,0,unknown,0
id_9995,72.0,retired,divorced,secondary,no,0.0,no,no,cellular,26,feb,767.0,1.0,171.0,1,success,1
id_16468,57.0,services,divorced,secondary,no,46.0,no,no,unknown,11,jun,341.0,1.0,,0,unknown,0
id_1994,52.0,retired,divorced,secondary,no,283.0,no,no,unknown,20,jun,0.0,12.0,,0,unknown,0
id_24334,,housemaid,divorced,tertiary,no,1237.0,no,no,cellular,21,nov,35.0,7.0,154.0,5,failure,0
id_25122,49.0,management,married,tertiary,no,158.0,no,no,cellular,28,aug,642.0,6.0,,0,unknown,0
id_13803,31.0,management,married,tertiary,no,3813.0,yes,no,unknown,27,may,68.0,5.0,,0,unknown,0
id_27387,33.0,management,single,tertiary,no,21.0,yes,no,cellular,20,apr,761.0,2.0,150.0,3,other,0
id_12161,39.0,management,married,tertiary,no,412.0,no,no,cellular,13,apr,237.0,1.0,179.0,2,failure,1
id_43956,46.0,blue-collar,married,primary,no,-87.0,no,no,cellular,14,aug,134.0,3.0,,0,unknown,0
id_7149,44.0,management,divorced,tertiary,no,5.0,yes,no,cellular,21,jul,508.0,1.0,,0,unknown,0
id_31140,51.0,technician,divorced,secondary,no,1065.0,no,yes,cellular,4,aug,87.0,1.0,,0,unknown,0
id_34738,40.0,unemployed,married,primary,no,7003.0,yes,no,cellular,28,jul,439.0,2.0,184.0,3,success,1
id_7042,36.0,entrepreneur,married,tertiary,no,268.0,yes,yes,cellular,20,nov,287.0,1.0,157.0,1,failure,0
id_16287,38.0,blue-collar,single,primary,no,1530.0,yes,no,unknown,9,jun,157.0,1.0,,0,unknown,0
id_25556,48.0,admin.,married,secondary,no,-362.0,yes,yes,unknown,28,may,218.0,1.0,,0,unknown,0
id_16990,56.0,services,married,secondary,no,10.0,no,yes,cellular,20,aug,282.0,2.0,,0,unknown,0
id_21184,52.0,management,divorced,tertiary,no,5252.0,yes,yes,cellular,20,apr,385.0,1.0,287.0,19,failure,0
id_26512,34.0,technician,single,tertiary,no,37.0,no,no,cellular,26,aug,339.0,3.0,,0,unknown,0
id_42708,37.0,blue-collar,married,primary,no,333.0,yes,no,unknown,8,may,257.0,3.0,,0,unknown,0
id_32436,26.0,housemaid,married,primary,no,10.0,no,yes,cellular,8,jul,235.0,1.0,,0,unknown,0
id_4525,41.0,unemployed,married,secondary,no,3.0,no,no,cellular,21,nov,157.0,4.0,,0,unknown,0
id_30277,42.0,admin.,divorced,secondary,no,1203.0,no,no,cellular,30,jul,661.0,2.0,,0,unknown,0
id_8872,27.0,student,single,secondary,no,199.0,yes,no,cellular,12,may,18.0,1.0,,0,unknown,0
id_12698,29.0,management,married,tertiary,no,354.0,yes,no,cellular,13,apr,202.0,2.0,228.0,5,failure,0
id_35727,26.0,services,single,secondary,no,1.0,yes,yes,unknown,9,may,495.0,1.0,,0,unknown,0
id_41341,56.0,management,divorced,tertiary,no,441.0,no,no,unknown,28,may,64.0,3.0,,0,unknown,0
id_2221,42.0,technician,single,secondary,no,5325.0,no,no,cellular,14,jul,393.0,2.0,,0,unknown,1
id_33808,29.0,admin.,single,secondary,no,913.0,yes,no,unknown,27,apr,378.0,1.0,,0,unknown,1
id_39424,51.0,unemployed,divorced,secondary,no,1245.0,no,no,unknown,5,jun,277.0,1.0,,0,unknown,0
id_14352,39.0,technician,married,secondary,no,510.0,yes,no,unknown,27,may,549.0,2.0,,0,unknown,0
id_15906,27.0,management,single,secondary,no,2.0,no,no,cellular,4,feb,409.0,1.0,,0,unknown,0
id_7289,34.0,management,single,tertiary,no,2.0,no,no,cellular,7,jul,110.0,1.0,159.0,1,other,0
id_13733,33.0,blue-collar,married,secondary,no,345.0,yes,no,unknown,20,jun,14.0,18.0,,0,unknown,0
id_28345,42.0,management,married,tertiary,no,200.0,no,no,unknown,19,may,78.0,5.0,,0,unknown,0
id_26684,37.0,blue-collar,single,secondary,no,84.0,yes,no,unknown,16,may,339.0,4.0,,0,unknown,0
id_22130,41.0,management,married,tertiary,no,622.0,no,no,cellular,19,nov,146.0,1.0,,0,unknown,0
id_13419,46.0,services,married,secondary,no,48.0,yes,yes,cellular,2,feb,92.0,1.0,262.0,1,failure,0
id_36207,46.0,technician,married,secondary,no,33.0,yes,yes,cellular,17,nov,129.0,2.0,,0,unknown,0
id_21658,38.0,blue-collar,married,secondary,no,324.0,no,no,cellular,14,apr,128.0,2.0,337.0,2,failure,0
id_18618,56.0,technician,married,primary,no,4439.0,no,no,cellular,8,jul,84.0,6.0,,0,unknown,0
