wind_speed,wind_direction,dew_point,temperature,clouds_all,air_pollution_index,year,day,month,dayofweek,hour
4,110,8,12.4,90,20,2012,24,10,2,8
5,110,5,12.4,90,238,2012,24,10,2,8
5,140,3,12.4,90,135,2012,24,10,2,8
5,140,5,12.78,90,162,2012,24,10,2,9
4,130,3,12.78,90,171,2012,24,10,2,9
4,110,8,12.78,90,287,2012,24,10,2,9
2,130,2,13.19,90,188,2012,24,10,2,10
3,230,4,13.67,90,153,2012,24,10,2,11
3,210,8,13.67,90,148,2012,24,10,2,11
0,0,3,15.21,90,215,2012,24,10,2,12
1,120,1,15.21,90,105,2012,24,10,2,12
1,120,8,15.21,90,223,2012,24,10,2,12
2,350,6,15.93,90,78,2012,24,10,2,13
1,300,8,15.93,90,28,2012,24,10,2,13
3,270,2,15.93,90,110,2012,24,10,2,13
0,0,2,16.73,90,90,2012,24,10,2,14
0,0,7,16.73,90,192,2012,24,10,2,14
0,0,2,17.09,90,27,2012,24,10,2,15
0,0,4,17.09,90,164,2012,24,10,2,15
2,270,3,17.09,90,138,2012,24,10,2,15
0,0,2,16.86,90,170,2012,24,10,2,16
2,310,7,16.47,90,128,2012,24,10,2,17
0,0,6,16.47,90,182,2012,24,10,2,17
2,175,8,16.46,90,162,2012,24,10,2,18
4,350,8,16.46,90,29,2012,24,10,2,18
5,10,4,15.91,90,43,2012,24,10,2,19
3,10,9,15.19,75,69,2012,24,10,2,20
3,290,6,15.19,75,167,2012,24,10,2,20
4,360,8,13.91,20,215,2012,24,10,2,21
4,350,1,14.26,75,102,2012,24,10,2,22
5,350,8,14.37,90,227,2012,24,10,2,23
5,340,5,14.66,90,98,2012,25,10,3,0
4,340,4,14.14,75,182,2012,25,10,3,1
7,330,3,14.08,90,49,2012,25,10,3,2
4,340,5,13.29,90,212,2012,25,10,3,3
5,350,9,12.17,90,230,2012,25,10,3,4
6,360,9,12.17,90,56,2012,25,10,3,4
7,340,2,12.28,90,252,2012,25,10,3,5
7,330,3,12.38,75,97,2012,25,10,3,6
5,360,9,12.05,90,166,2012,25,10,3,7
6,350,1,12.05,90,171,2012,25,10,3,7
6,350,5,11.87,90,29,2012,25,10,3,8
7,350,3,13.28,90,157,2012,25,10,3,10
5,350,5,14.21,90,210,2012,25,10,3,11
7,350,1,14.45,90,160,2012,25,10,3,12
8,340,6,14.14,90,109,2012,25,10,3,13
10,330,6,13.26,90,256,2012,25,10,3,14
7,320,6,13.26,90,122,2012,25,10,3,14
10,320,8,13.26,90,228,2012,25,10,3,14
8,320,8,13.26,90,34,2012,25,10,3,14
9,320,4,12.65,90,298,2012,25,10,3,15
7,310,2,12.65,90,112,2012,25,10,3,15
7,310,8,12.65,90,88,2012,25,10,3,15
6,310,4,12.65,90,25,2012,25,10,3,15
9,320,7,12.65,90,68,2012,25,10,3,15
7,310,6,12.14,90,203,2012,25,10,3,16
6,290,8,12.14,90,134,2012,25,10,3,16
7,290,8,12.14,90,41,2012,25,10,3,16
5,300,4,11.62,90,187,2012,25,10,3,17
4,270,3,11.62,90,228,2012,25,10,3,17
6,270,6,11.62,90,109,2012,25,10,3,17
7,280,2,11.14,90,112,2012,25,10,3,18
6,270,8,11.14,90,127,2012,25,10,3,18
6,280,8,11.14,90,252,2012,25,10,3,18
6,280,9,11.14,90,128,2012,25,10,3,18
6,270,8,10.64,90,16,2012,25,10,3,19
5,270,7,10.64,90,19,2012,25,10,3,19
5,280,1,10.64,90,290,2012,25,10,3,19
6,280,3,10.29,90,51,2012,25,10,3,20
4,270,9,10.29,90,56,2012,25,10,3,20
5,260,1,10.29,90,105,2012,25,10,3,20
6,280,8,10.07,90,255,2012,25,10,3,21
0,248,7,10.07,90,233,2012,25,10,3,21
7,290,7,10.07,90,123,2012,25,10,3,21
6,310,6,9.67,90,41,2012,25,10,3,22
5,290,9,8.98,90,162,2012,25,10,3,23
6,280,2,7.9,90,226,2012,26,10,4,0
6,290,6,7.9,90,255,2012,26,10,4,0
4,290,1,7.9,90,281,2012,26,10,4,0
4,290,8,7.29,90,270,2012,26,10,4,1
5,270,5,7.29,90,16,2012,26,10,4,1
6,270,5,6.92,90,214,2012,26,10,4,2
4,270,4,6.92,90,273,2012,26,10,4,2
4,270,2,6.92,90,298,2012,26,10,4,2
3,270,2,6.39,90,211,2012,26,10,4,3
2,250,2,6.39,90,125,2012,26,10,4,3
2,240,9,6.39,90,221,2012,26,10,4,3
2,230,4,6.39,90,169,2012,26,10,4,3
2,250,3,5.78,90,138,2012,26,10,4,4
1,230,4,5.78,90,157,2012,26,10,4,4
2,220,2,5.78,90,87,2012,26,10,4,4
2,220,4,5.78,90,271,2012,26,10,4,4
2,230,9,5.78,90,61,2012,26,10,4,4
1,210,3,5.12,90,267,2012,26,10,4,5
2,190,6,5.12,90,230,2012,26,10,4,5
0,0,5,5.12,90,48,2012,26,10,4,5
1,240,4,5.12,90,257,2012,26,10,4,5
2,230,7,4.92,90,297,2012,26,10,4,6
2,200,6,4.92,90,263,2012,26,10,4,6
4,220,8,4.92,90,125,2012,26,10,4,6
3,210,4,4.38,90,206,2012,26,10,4,7
4,210,7,4.38,90,223,2012,26,10,4,7
4,230,3,3.08,90,101,2012,26,10,4,8
3,230,2,3.08,90,41,2012,26,10,4,8
1,200,6,3.08,90,102,2012,26,10,4,8
1,220,5,2.51,90,241,2012,26,10,4,9
0,0,1,2.51,90,140,2012,26,10,4,9
0,0,3,2.51,90,232,2012,26,10,4,9
0,0,3,1.87,90,22,2012,26,10,4,10
0,0,1,1.87,90,30,2012,26,10,4,10
0,0,1,1.87,90,23,2012,26,10,4,10
0,0,9,1.87,90,116,2012,26,10,4,10
0,0,6,1.88,90,137,2012,26,10,4,11
0,0,5,1.88,90,41,2012,26,10,4,11
1,110,1,1.88,90,178,2012,26,10,4,11
0,0,3,1.88,90,297,2012,26,10,4,11
1,120,1,1.35,90,90,2012,26,10,4,12
1,110,7,1.35,90,191,2012,26,10,4,12
2,120,3,1.86,90,199,2012,26,10,4,13
2,140,7,2.23,90,264,2012,26,10,4,14
3,140,9,2.23,90,175,2012,26,10,4,14
3,170,9,2.7,90,265,2012,26,10,4,15
3,170,8,3.41,90,207,2012,26,10,4,16
2,0,5,3.55,90,222,2012,26,10,4,17
3,200,5,3.56,90,54,2012,26,10,4,18
2,160,4,3.28,90,22,2012,26,10,4,19
3,130,3,3.08,90,61,2012,26,10,4,20
3,160,3,2.84,75,274,2012,26,10,4,21
2,160,2,3.13,90,52,2012,26,10,4,22
2,130,5,3.13,90,16,2012,26,10,4,23
2,140,6,2.86,90,239,2012,27,10,5,0
2,150,7,2.21,90,53,2012,27,10,5,1
3,140,3,1.78,20,181,2012,27,10,5,2
3,160,1,1.13,20,111,2012,27,10,5,3
2,160,1,0.86,1,232,2012,27,10,5,4
2,150,1,0.56,1,77,2012,27,10,5,5
2,150,2,0.28,1,131,2012,27,10,5,6
2,140,7,0.5,20,86,2012,27,10,5,7
0,0,6,1.43,75,214,2012,27,10,5,8
2,140,1,2.24,90,180,2012,27,10,5,9
2,130,4,2.29,0,227,2012,27,10,5,10
1,150,3,2.96,90,202,2012,27,10,5,11
2,130,7,3.33,90,162,2012,27,10,5,12
3,110,6,3.35,90,50,2012,27,10,5,13
3,130,6,3.41,90,32,2012,27,10,5,14
3,140,6,3.46,90,195,2012,27,10,5,15
3,140,3,3.75,90,225,2012,27,10,5,16
3,110,5,3.46,90,52,2012,27,10,5,17
2,140,7,3.19,90,122,2012,27,10,5,18
3,130,1,2.81,90,240,2012,27,10,5,19
4,140,9,2.45,90,119,2012,27,10,5,20
3,120,3,1.71,90,147,2012,27,10,5,21
4,110,4,0.9,20,114,2012,27,10,5,22
4,100,9,0.47,20,149,2012,27,10,5,23
3,110,3,0.37,20,264,2012,28,10,6,0
3,110,4,0.39,90,84,2012,28,10,6,1
2,110,2,0.48,90,242,2012,28,10,6,2
1,70,6,0.48,90,221,2012,28,10,6,3
0,0,3,0.07,90,67,2012,28,10,6,4
0,0,4,-0.4,75,47,2012,28,10,6,5
0,0,3,-0.99,75,271,2012,28,10,6,6
1,30,1,-2.09,20,221,2012,28,10,6,7
0,0,9,-2.47,1,147,2012,28,10,6,8
0,0,1,-0.55,1,291,2012,28,10,6,9
0,0,6,0.91,1,67,2012,28,10,6,10
2,40,7,2.66,1,282,2012,28,10,6,11
2,30,5,4.39,20,62,2012,28,10,6,12
1,350,7,5.39,40,215,2012,28,10,6,13
0,0,8,5.82,40,14,2012,28,10,6,14
3,40,9,5.76,75,116,2012,28,10,6,15
4,360,5,5.66,75,252,2012,28,10,6,16
4,20,9,5.12,75,157,2012,28,10,6,17
3,360,1,3.52,75,188,2012,28,10,6,18
5,360,8,2.71,75,183,2012,28,10,6,19
6,10,3,1.14,75,148,2012,28,10,6,20
4,340,5,0.22,75,184,2012,28,10,6,21
5,350,9,-0.38,75,262,2012,28,10,6,22
5,360,4,-1.14,75,259,2012,28,10,6,23
5,20,8,-1.37,40,145,2012,29,10,0,0
5,10,1,-1.74,75,31,2012,29,10,0,1
3,20,6,-1.69,75,47,2012,29,10,0,2
2,10,2,-1.39,75,36,2012,29,10,0,3
2,350,1,-0.91,90,291,2012,29,10,0,4
2,330,5,-1.17,90,288,2012,29,10,0,5
2,310,9,-1.62,40,129,2012,29,10,0,6
2,320,2,-1.69,40,262,2012,29,10,0,7
2,330,2,-1.45,40,74,2012,29,10,0,8
1,300,6,0.11,75,83,2012,29,10,0,9
0,0,4,1.75,90,183,2012,29,10,0,10
0,0,4,3.18,90,269,2012,29,10,0,11
1,300,3,4.43,90,294,2012,29,10,0,12
2,320,8,5.35,90,82,2012,29,10,0,13
1,340,4,6.15,90,88,2012,29,10,0,14
3,310,3,6.74,90,53,2012,29,10,0,15
3,320,2,6.96,40,242,2012,29,10,0,16
4,310,6,6.67,40,12,2012,29,10,0,17
3,280,3,5.54,40,88,2012,29,10,0,18
2,290,1,4.6,40,190,2012,29,10,0,19
0,0,1,3.62,40,148,2012,29,10,0,20
5,320,2,3.46,75,16,2012,29,10,0,21
2,310,2,2.91,75,222,2012,29,10,0,22
0,0,1,2.07,20,10,2012,29,10,0,23
0,0,6,1.6,20,193,2012,30,10,1,0
1,260,6,1.09,20,260,2012,30,10,1,1
0,0,4,0.32,20,224,2012,30,10,1,2
0,0,9,0.35,1,86,2012,30,10,1,3
1,240,6,0,75,52,2012,30,10,1,4
0,0,8,-0.15,20,166,2012,30,10,1,5
0,0,2,-0.46,20,27,2012,30,10,1,6
0,0,7,-0.07,40,229,2012,30,10,1,7
0,0,3,0.76,75,82,2012,30,10,1,8
3,310,9,1.67,75,199,2012,30,10,1,9
4,320,2,3.01,75,271,2012,30,10,1,10
5,340,5,4.54,90,153,2012,30,10,1,11
4,320,7,5.32,90,138,2012,30,10,1,12
5,320,8,5.97,90,287,2012,30,10,1,13
5,330,6,6.13,90,199,2012,30,10,1,14
7,350,7,7.04,90,160,2012,30,10,1,15
6,340,6,7.35,90,104,2012,30,10,1,16
6,330,3,7.15,90,47,2012,30,10,1,17
5,320,4,6.43,75,165,2012,30,10,1,18
6,350,3,5.63,75,51,2012,30,10,1,19
5,350,5,5.35,90,135,2012,30,10,1,20
4,340,4,3.78,75,86,2012,30,10,1,21
6,350,2,2.88,40,105,2012,30,10,1,22
5,350,7,1.86,40,272,2012,30,10,1,23
4,360,3,0.72,40,234,2012,31,10,2,0
3,360,3,-0.16,1,120,2012,31,10,2,1
3,10,4,-0.74,1,247,2012,31,10,2,2
3,360,5,-0.84,1,214,2012,31,10,2,3
3,360,3,-0.76,1,297,2012,31,10,2,4
3,10,1,-1.42,1,272,2012,31,10,2,5
2,10,2,-1.61,1,85,2012,31,10,2,6
2,360,8,-2.03,1,152,2012,31,10,2,7
2,350,2,-1.98,20,94,2012,31,10,2,8
0,0,7,-0.04,20,261,2012,31,10,2,9
0,0,9,2.86,20,241,2012,31,10,2,10
0,0,9,5.12,20,139,2012,31,10,2,11
1,350,9,6.69,20,294,2012,31,10,2,12
1,10,2,7.53,40,38,2012,31,10,2,13
3,50,4,8.07,20,237,2012,31,10,2,14
2,80,4,8.65,20,16,2012,31,10,2,15
0,0,7,9.05,40,39,2012,31,10,2,16
0,0,7,8.33,20,224,2012,31,10,2,17
0,0,9,6.85,20,124,2012,31,10,2,18
0,0,2,5.33,20,224,2012,31,10,2,19
2,40,3,3.71,20,173,2012,31,10,2,20
0,0,3,2.3,1,179,2012,31,10,2,21
2,320,9,0.9,1,230,2012,31,10,2,22
2,0,6,-0.4,1,269,2012,31,10,2,23
3,20,3,-1.42,1,221,2012,1,11,3,0
1,10,7,-2.24,1,270,2012,1,11,3,1
2,350,1,-3,1,139,2012,1,11,3,2
1,0,3,-3.47,1,114,2012,1,11,3,3
2,10,3,-3.71,1,63,2012,1,11,3,4
1,20,8,-4.19,1,117,2012,1,11,3,5
2,60,9,-4.54,1,298,2012,1,11,3,6
1,50,6,-4.41,1,264,2012,1,11,3,7
1,60,3,-4.7,20,287,2012,1,11,3,8
1,60,3,-2.25,1,56,2012,1,11,3,9
1,60,3,0.3,1,143,2012,1,11,3,10
1,50,1,2.75,20,33,2012,1,11,3,11
2,60,4,5.55,20,126,2012,1,11,3,12
3,70,2,7.1,20,248,2012,1,11,3,13
2,80,1,8.52,1,50,2012,1,11,3,14
2,90,2,9.88,1,259,2012,1,11,3,15
2,110,2,9.98,1,98,2012,1,11,3,16
0,0,6,9.89,20,101,2012,1,11,3,17
0,0,8,8.15,20,90,2012,1,11,3,18
0,0,7,6.69,40,139,2012,1,11,3,19
0,0,8,5.73,40,100,2012,1,11,3,20
2,100,6,5.36,90,109,2012,1,11,3,21
2,70,6,6.11,90,87,2012,1,11,3,22
2,80,5,6.06,90,52,2012,1,11,3,23
2,80,6,5.7,90,132,2012,2,11,4,0
2,60,2,4.44,75,297,2012,2,11,4,1
2,70,7,3.86,40,32,2012,2,11,4,2
2,60,5,4,75,153,2012,2,11,4,3
0,0,6,4.75,75,267,2012,2,11,4,4
0,0,7,5.16,90,16,2012,2,11,4,5
0,0,4,5.48,90,286,2012,2,11,4,6
0,0,9,5.07,90,195,2012,2,11,4,7
0,0,7,4.43,75,104,2012,2,11,4,8
0,0,9,4.87,40,34,2012,2,11,4,9
0,0,8,5.22,90,236,2012,2,11,4,10
0,0,4,5.63,90,182,2012,2,11,4,11
1,50,9,5.63,75,144,2012,2,11,4,12
1,40,5,6.44,75,297,2012,2,11,4,13
1,60,6,6.49,1,78,2012,2,11,4,14
1,60,6,6.85,40,290,2012,2,11,4,15
0,0,9,6.61,40,240,2012,2,11,4,16
0,0,5,5.75,40,267,2012,2,11,4,17
2,100,6,3.91,40,182,2012,2,11,4,18
0,68,8,2.14,40,41,2012,2,11,4,19
1,85,4,1.83,20,209,2012,2,11,4,20
2,102,5,0.16,20,89,2012,2,11,4,21
2,102,8,-0.38,1,84,2012,2,11,4,22
1,112,6,-1.09,1,273,2012,2,11,4,23
1,107,9,-1.14,20,94,2012,3,11,5,0
2,102,7,-1.35,75,226,2012,3,11,5,1
2,102,5,-1.85,75,130,2012,3,11,5,2
2,102,4,-2.74,20,29,2012,3,11,5,3
2,102,8,-3.25,20,158,2012,3,11,5,4
2,102,5,-3.59,1,16,2012,3,11,5,5
3,66,7,-3.76,20,95,2012,3,11,5,6
3,66,2,-3.91,20,156,2012,3,11,5,7
3,66,3,-4.16,40,196,2012,3,11,5,8
3,66,8,-1.68,75,202,2012,3,11,5,9
3,66,8,-0.3,75,291,2012,3,11,5,10
3,66,2,0.78,75,197,2012,3,11,5,11
3,112,1,1.7,75,27,2012,3,11,5,12
3,112,5,2.28,75,158,2012,3,11,5,13
3,112,7,2.58,40,55,2012,3,11,5,14
3,112,3,2.75,40,21,2012,3,11,5,15
2,91,7,3.14,75,239,2012,3,11,5,16
2,70,1,3.26,75,122,2012,3,11,5,17
3,150,6,3.14,75,169,2012,3,11,5,18
0,0,4,2.98,90,236,2012,3,11,5,19
2,110,3,2.78,90,192,2012,3,11,5,20
2,130,4,2.78,90,64,2012,3,11,5,21
2,140,8,2.52,90,275,2012,3,11,5,22
2,150,6,2.43,90,44,2012,3,11,5,23
3,160,3,2.52,90,89,2012,4,11,6,0
3,200,8,2.45,90,15,2012,4,11,6,1
4,190,6,2.62,90,136,2012,4,11,6,1
5,200,1,2.27,90,77,2012,4,11,6,2
6,180,4,2.32,90,199,2012,4,11,6,3
6,200,2,2.18,90,253,2012,4,11,6,5
3,210,5,1.93,90,18,2012,4,11,6,6
4,190,1,1.93,90,166,2012,4,11,6,7
3,200,7,1.94,90,80,2012,4,11,6,8
3,180,1,1.94,90,143,2012,4,11,6,8
4,200,5,2.29,90,258,2012,4,11,6,9
3,220,8,2.95,90,53,2012,4,11,6,10
4,220,6,3.3,90,125,2012,4,11,6,11
4,260,3,3.61,90,237,2012,4,11,6,12
6,310,5,3.96,90,66,2012,4,11,6,13
5,280,4,4.98,90,253,2012,4,11,6,14
5,300,5,5.29,90,66,2012,4,11,6,15
6,330,3,5.29,90,152,2012,4,11,6,16
7,290,9,4.94,90,201,2012,4,11,6,17
4,290,8,4.57,90,16,2012,4,11,6,18
5,290,5,4.26,90,284,2012,4,11,6,19
4,290,3,4.05,90,143,2012,4,11,6,20
5,320,9,3.91,90,48,2012,4,11,6,21
5,320,3,3.55,90,202,2012,4,11,6,22
6,330,1,3.39,90,34,2012,4,11,6,23
5,330,7,2.92,90,111,2012,5,11,0,0
5,320,6,2.52,75,160,2012,5,11,0,1
5,330,8,1.82,40,226,2012,5,11,0,2
3,330,1,1.71,20,239,2012,5,11,0,3
4,340,5,0.3,75,276,2012,5,11,0,4
4,320,2,-0.49,20,171,2012,5,11,0,5
4,330,1,-0.97,20,296,2012,5,11,0,6
2,320,1,-0.83,1,175,2012,5,11,0,7
3,320,6,-0.46,90,256,2012,5,11,0,8
3,310,4,1.11,90,183,2012,5,11,0,9
2,310,9,2.84,90,18,2012,5,11,0,10
2,310,7,4.2,90,285,2012,5,11,0,11
2,320,5,4.68,90,68,2012,5,11,0,12
1,310,9,5.32,90,94,2012,5,11,0,13
1,330,2,5.56,46,159,2012,5,11,0,14
0,0,7,7.41,46,69,2012,5,11,0,16
0,0,1,7.41,46,134,2012,5,11,0,17
2,210,3,6.11,46,50,2012,5,11,0,18
0,0,5,7.41,46,182,2012,5,11,0,20
1,220,3,7.41,46,269,2012,5,11,0,21
2,190,4,7.41,46,182,2012,5,11,0,22
2,170,4,7.41,46,195,2012,5,11,0,23
3,160,1,7.41,46,250,2012,6,11,1,0
2,160,3,1.26,98,103,2012,6,11,1,1
3,170,6,1.26,98,72,2012,6,11,1,2
3,160,1,1.26,98,230,2012,6,11,1,3
3,170,2,1.26,98,17,2012,6,11,1,4
4,170,2,1.26,98,222,2012,6,11,1,5
4,170,5,1.26,98,218,2012,6,11,1,6
4,170,6,1.76,99,218,2012,6,11,1,7
5,160,7,1.76,99,94,2012,6,11,1,8
3,160,5,1.76,99,216,2012,6,11,1,9
4,160,7,1.76,99,162,2012,6,11,1,10
3,140,6,3.97,90,170,2012,6,11,1,12
5,160,5,4.89,90,125,2012,6,11,1,13
5,160,2,5.04,90,260,2012,6,11,1,14
3,160,9,5.23,90,192,2012,6,11,1,15
2,180,3,5.44,90,173,2012,6,11,1,16
3,180,6,5.5,90,89,2012,6,11,1,17
4,200,9,5.59,90,16,2012,6,11,1,18
3,210,1,5.59,90,96,2012,6,11,1,18
5,210,6,5.72,90,17,2012,6,11,1,19
4,210,9,5.72,90,45,2012,6,11,1,19
3,220,8,5.87,90,260,2012,6,11,1,20
2,250,5,5.87,90,109,2012,6,11,1,20
3,330,2,5.69,90,88,2012,6,11,1,21
2,0,7,5.69,90,295,2012,6,11,1,21
3,360,2,5.69,90,280,2012,6,11,1,21
2,10,4,5.41,90,230,2012,6,11,1,22
2,30,1,5.41,90,205,2012,6,11,1,22
2,20,2,5.41,90,235,2012,6,11,1,22
1,10,3,5.35,90,96,2012,6,11,1,23
2,20,6,5.35,90,67,2012,6,11,1,23
2,10,8,4.88,90,179,2012,7,11,2,0
0,0,9,4.88,90,106,2012,7,11,2,0
3,20,4,4.88,90,155,2012,7,11,2,0
3,30,4,4.13,90,27,2012,7,11,2,1
2,10,4,4.13,90,193,2012,7,11,2,1
3,20,6,3.91,90,152,2012,7,11,2,2
3,20,8,3.91,90,71,2012,7,11,2,2
3,30,5,3.91,90,172,2012,7,11,2,2
3,50,1,3.91,90,49,2012,7,11,2,2
5,70,3,3.68,90,188,2012,7,11,2,3
3,60,3,3.68,90,244,2012,7,11,2,3
4,80,7,3.68,90,69,2012,7,11,2,3
7,120,7,4,90,237,2012,7,11,2,4
5,90,2,4,90,248,2012,7,11,2,4
5,40,9,4.42,90,65,2012,7,11,2,5
6,40,9,4.42,90,243,2012,7,11,2,5
7,60,3,4.36,90,93,2012,7,11,2,6
5,60,2,4.36,90,212,2012,7,11,2,6
7,60,5,4.36,90,50,2012,7,11,2,6
5,80,7,4.26,90,26,2012,7,11,2,7
4,60,2,4.26,90,114,2012,7,11,2,7
7,100,1,4.53,90,34,2012,7,11,2,8
6,90,8,4.53,90,102,2012,7,11,2,8
6,100,7,5,90,224,2012,7,11,2,9
5,90,6,5.27,90,193,2012,7,11,2,10
7,80,7,5.46,90,226,2012,7,11,2,11
7,90,5,5.99,90,160,2012,7,11,2,12
7,100,2,5.84,90,267,2012,7,11,2,13
7,110,9,5.68,90,128,2012,7,11,2,14
4,100,2,5.42,90,143,2012,7,11,2,15
5,90,9,5.42,90,216,2012,7,11,2,15
4,110,3,5.06,90,272,2012,7,11,2,16
6,120,8,5.06,90,199,2012,7,11,2,16
7,120,1,5.06,90,167,2012,7,11,2,16
5,120,1,5.06,90,85,2012,7,11,2,16
5,110,1,4.81,90,61,2012,7,11,2,17
6,120,4,4.81,90,235,2012,7,11,2,17
5,100,5,4.36,90,103,2012,7,11,2,18
5,160,7,4.03,90,187,2012,7,11,2,19
3,160,7,3.93,90,115,2012,7,11,2,20
3,130,7,3.83,90,85,2012,7,11,2,21
3,130,1,3.78,90,13,2012,7,11,2,22
5,160,2,3.61,90,196,2012,7,11,2,23
4,160,5,3.64,90,29,2012,8,11,3,0
0,158,8,3.49,90,284,2012,8,11,3,1
1,149,9,3.26,90,145,2012,8,11,3,2
3,141,8,3.17,90,36,2012,8,11,3,3
3,141,4,3.17,90,145,2012,8,11,3,4
6,271,4,3.14,90,27,2012,8,11,3,5
6,271,9,3.14,90,294,2012,8,11,3,6
6,271,9,3.23,90,147,2012,8,11,3,7
6,271,4,3.79,90,241,2012,8,11,3,8
6,271,1,4.24,90,266,2012,8,11,3,9
6,271,6,5.16,90,228,2012,8,11,3,10
6,289,6,5.56,90,141,2012,8,11,3,11
6,289,6,6.71,90,265,2012,8,11,3,12
6,289,3,6.82,75,105,2012,8,11,3,13
7,280,8,7.38,90,283,2012,8,11,3,14
5,270,2,7.42,90,24,2012,8,11,3,15
7,290,3,7.15,90,188,2012,8,11,3,16
5,270,5,6.64,90,269,2012,8,11,3,17
6,290,9,5.76,90,97,2012,8,11,3,18
5,270,6,4.64,40,103,2012,8,11,3,19
7,270,8,3.85,75,37,2012,8,11,3,20
8,290,8,3.37,75,194,2012,8,11,3,21
7,270,9,3.1,40,84,2012,8,11,3,22
4,290,8,2.95,90,63,2012,8,11,3,23
7,280,1,2.95,75,56,2012,9,11,4,0
6,260,9,2.76,40,257,2012,9,11,4,1
6,260,5,2.54,40,243,2012,9,11,4,2
5,250,2,2.25,40,127,2012,9,11,4,3
8,270,3,2.29,20,269,2012,9,11,4,4
6,270,3,2.2,20,239,2012,9,11,4,5
4,250,9,2.25,1,299,2012,9,11,4,6
6,250,8,2.25,1,250,2012,9,11,4,7
4,250,8,2.74,1,191,2012,9,11,4,8
3,240,4,3.92,1,110,2012,9,11,4,9
3,230,4,5.51,1,257,2012,9,11,4,10
5,230,7,9.01,75,122,2012,9,11,4,11
4,230,3,9.34,1,230,2012,9,11,4,12
5,260,7,11.06,40,157,2012,9,11,4,13
6,270,9,11.42,40,206,2012,9,11,4,14
6,260,3,11.49,75,78,2012,9,11,4,15
7,260,7,10.96,40,297,2012,9,11,4,16
7,270,3,8.91,40,33,2012,9,11,4,17
6,290,5,6.65,20,195,2012,9,11,4,18
7,270,6,5.39,20,179,2012,9,11,4,19
7,270,2,4.94,1,41,2012,9,11,4,20
5,270,2,4.73,1,185,2012,9,11,4,21
5,270,6,4.21,20,186,2012,9,11,4,22
5,290,1,4.1,20,299,2012,9,11,4,23
5,260,1,3.49,1,153,2012,10,11,5,0
4,290,5,2.83,1,20,2012,10,11,5,1
3,270,2,2.58,1,156,2012,10,11,5,2
2,270,1,2.48,20,204,2012,10,11,5,3
2,260,9,2.14,20,85,2012,10,11,5,4
2,260,7,2.1,75,169,2012,10,11,5,5
2,250,3,1.95,40,109,2012,10,11,5,6
1,220,6,2.08,40,125,2012,10,11,5,7
0,0,5,2.94,20,92,2012,10,11,5,8
0,0,3,4.71,20,72,2012,10,11,5,9
2,210,9,6.9,20,141,2012,10,11,5,10
0,0,2,8.6,20,257,2012,10,11,5,11
1,130,3,10,20,140,2012,10,11,5,12
2,150,7,10.84,75,167,2012,10,11,5,13
2,150,7,10.88,75,225,2012,10,11,5,14
2,170,7,10.83,1,43,2012,10,11,5,15
3,190,1,9.85,1,288,2012,10,11,5,16
4,180,4,8.31,90,24,2012,10,11,5,17
3,180,1,7.56,90,124,2012,10,11,5,18
3,180,2,7.09,90,66,2012,10,11,5,19
4,160,6,7.03,90,151,2012,10,11,5,20
3,170,2,6.93,90,216,2012,10,11,5,21
4,140,7,7.08,90,149,2012,10,11,5,22
3,150,8,7.18,90,116,2012,10,11,5,23
3,150,1,7.12,90,87,2012,11,11,6,0
2,160,6,6.72,90,11,2012,11,11,6,1
5,160,7,6.72,90,283,2012,11,11,6,1
3,150,9,6.72,90,44,2012,11,11,6,1
3,130,3,6.72,90,274,2012,11,11,6,1
3,120,9,6.86,90,227,2012,11,11,6,2
3,130,4,6.86,90,76,2012,11,11,6,2
2,140,7,6.86,90,78,2012,11,11,6,2
2,120,3,7.11,90,233,2012,11,11,6,3
1,120,8,7.11,90,212,2012,11,11,6,3
2,130,1,7.11,90,90,2012,11,11,6,3
1,140,8,7.11,90,75,2012,11,11,6,3
2,140,8,6.95,90,289,2012,11,11,6,4
2,160,6,6.95,90,270,2012,11,11,6,4
1,180,7,6.95,90,286,2012,11,11,6,4
0,0,9,6.95,90,15,2012,11,11,6,4
0,0,2,6.95,90,141,2012,11,11,6,4
2,180,6,6.75,90,274,2012,11,11,6,5
2,190,5,6.75,90,77,2012,11,11,6,5
2,190,7,6.75,90,135,2012,11,11,6,5
2,180,9,6.64,90,180,2012,11,11,6,6
2,150,6,6.64,90,38,2012,11,11,6,6
2,160,4,6.64,90,185,2012,11,11,6,6
2,150,6,6.64,90,114,2012,11,11,6,6
2,140,2,6.8,90,54,2012,11,11,6,7
0,90,9,6.8,90,110,2012,11,11,6,7
1,142,7,6.8,90,235,2012,11,11,6,7
2,194,5,6.76,90,113,2012,11,11,6,8
2,194,8,6.76,90,271,2012,11,11,6,8
3,189,9,7.28,90,262,2012,11,11,6,9
3,189,1,7.28,90,174,2012,11,11,6,9
3,189,9,7.28,90,221,2012,11,11,6,9
3,189,9,7.28,90,153,2012,11,11,6,9
3,189,8,7.28,90,245,2012,11,11,6,9
3,189,2,7.87,90,31,2012,11,11,6,10
3,288,1,7.87,90,78,2012,11,11,6,10
3,288,4,8.9,90,78,2012,11,11,6,11
3,288,6,10.27,90,255,2012,11,11,6,12
3,288,9,10.27,90,72,2012,11,11,6,12
3,288,1,11.79,75,246,2012,11,11,6,13
3,288,9,11.79,75,28,2012,11,11,6,13
