Title,Author,Edition,type,Date,Reviews,Ratings,BookCategory,Synopsis_Polarity_score,Synopsis_subjectivity_score,Price
533,2885,13,20,12/21/2010,4.6,15,5,-0.026812121,0.564266667,182
3571,880,8,20,9/23/2014,5,8,0,0.359012539,0.567972832,461.23
2252,2727,13,20,5/15/2018,4.7,84,2,0.148484848,0.317171717,153
937,2664,13,20,7/7/1905,4.4,68,4,0.233333333,0.516666667,1825
3572,2546,13,20,6/1/2017,5,1,6,0.147435516,0.570818452,1939
4524,2003,12,20,1/1/1991,4.3,6,9,0.369444444,0.766666667,549
1274,4075,12,20,2/1/1993,4.5,2,0,-0.067482517,0.658391608,382
4269,2332,12,14,1/1/1981,4.1,4,0,0.250277778,0.698055556,369
2117,3605,13,11,2/25/2019,2.7,3,1,0.214583333,0.583333333,184
6012,1971,8,20,11/17/2015,4.3,20,0,0.204120879,0.434798535,2216.63
6175,3467,13,11,3/1/2018,3,1,5,0.326038159,0.688439955,250
97,3006,13,20,5/26/2009,4.2,9,10,0.118859649,0.515350877,538.26
4307,4062,13,20,9/27/2012,3.9,2,0,-0.010204082,0.547959184,439
251,3026,13,20,6/1/2000,5,4,7,0.348989899,0.60334596,280
1225,4279,13,20,7/8/1988,5,3,5,0,0,295
5092,1954,13,20,6/1/1989,4.5,9,6,0.271428571,0.372380952,379
5179,503,13,20,6/30/2018,4.4,33,5,0.104017857,0.530431548,273
1382,1141,13,20,5/20/1976,5,2,1,0.245164141,0.453636364,2350
565,122,13,20,12/1/2005,4.6,9,3,0.066439394,0.447575758,342
1339,2854,8,20,2/19/2008,4.6,11,3,-0.007264957,0.394871795,573
1639,2570,13,20,7/24/2008,2,1,7,0.287205387,0.430808081,308
2163,2446,8,20,4/26/2019,4.3,108,3,0.098659405,0.425638877,621
5282,748,13,20,5/28/2014,4.1,7,5,0.302469136,0.616049383,329
3833,3212,13,20,10/13/2019,3.8,25,8,0.10952381,0.403968254,409
893,603,13,20,11/1/1994,4,1,10,0.025,0.38125,690
3402,1305,13,20,9/13/2017,4.8,5,0,0.169791667,0.6921875,517
3369,79,13,20,10/30/2017,4.1,16,5,0.008888889,0.431111111,261
2557,3810,8,20,4/28/2016,3.9,17,2,0.113377193,0.461779449,450
3712,3483,13,20,7/4/1905,4.4,8,4,0.176509455,0.457621326,496
2218,470,13,20,6/29/1905,4.1,23,4,0.300595238,0.549880952,850
886,3755,13,20,4/7/2016,3.9,2,0,0.003846154,0.484615385,189
6368,2535,13,18,4/7/2016,5,1,7,0,0,1349
4716,3184,13,20,1/10/2016,4.8,7,3,-0.015625,0.657986111,82
5531,843,8,20,3/1/2016,4.4,10,2,0.324044796,0.456719368,879
3361,3368,13,20,7/13/2004,5,1,10,0.254808612,0.586818182,899
2573,4263,13,11,10/6/2015,4.6,74,2,0.182142857,0.457589286,401
4565,79,13,20,10/30/2017,4.7,7,5,0.035110029,0.541033099,184
79,4023,13,20,8/1/2009,4.4,12,7,0.320833333,0.568506494,466.68
6235,3038,8,20,6/21/2010,4,1,1,0.159181097,0.524386724,2590
4022,947,13,20,7/3/1905,4.6,5,4,0.176231061,0.288825758,205
4799,1538,8,20,12/3/2015,5,4,3,0.155456349,0.448115079,799
2175,475,13,20,7/31/2014,5,1,0,0.005492424,0.587058081,499
1229,3832,13,20,11/10/2011,4.8,7,5,-0.003896104,0.650649351,294
2516,2347,13,20,7/2/1905,4.2,5,3,0,0,85
5888,2012,13,11,7/7/2016,3.6,4,0,0.470238095,0.749603175,334
56,3540,13,20,4/25/2019,3.8,32,7,0.344444444,0.572222222,125
6126,3100,13,20,7/4/1905,3.6,52,4,0.103333333,0.403333333,200
4728,1067,13,20,2/12/2009,4.5,28,8,0.327159091,0.588560606,559
3832,22,13,20,3/3/2017,4.8,15,8,0.209477124,0.594607843,154
103,2129,13,20,9/12/2017,4.3,57,0,0.143367003,0.535420875,309
1111,2431,13,20,3/24/2014,2,1,1,0.2,0.475,25
3138,2158,13,20,9/2/1999,4.2,3,1,-0.033333333,0.666666667,760
3190,3741,13,20,9/5/2005,4.3,109,5,0.272902098,0.512237762,272
5413,2973,13,20,1/31/2019,4,1,0,0.200543478,0.446687371,401
6352,311,13,20,2/12/2015,5,2,0,0.146875,0.4859375,500
949,526,13,20,4/23/1992,3.7,6,6,0.233333333,0.488888889,281
6221,526,13,20,9/5/1996,4.8,9,3,0,0.5,536
4273,2228,13,20,6/6/2017,4.5,17,9,0.153571429,0.489285714,443
3479,2534,13,20,6/2/2015,4.9,12,3,0.202380952,0.673809524,474
6027,4219,13,20,2/1/2016,4,22,0,0.071780303,0.568434343,369
318,1538,13,20,1/1/2013,4.7,32,3,-0.5,0.75,304
5917,884,13,20,7/31/2008,5,2,0,-0.091071429,0.664285714,498.95
178,1901,13,20,6/25/2009,4,1,0,0.085507246,0.479951691,449
3700,2881,13,20,9/1/2015,5,7,3,0.027777778,0.594444444,487
5517,2963,13,20,8/19/2010,2,1,5,0.050886525,0.598345154,180
4465,2261,8,20,11/30/2018,4.5,89,5,0.16592312,0.652202581,559
4044,872,13,20,3/21/2017,3,1,9,0.307142857,0.539285714,113
2654,3111,13,20,12/18/2019,4.4,16,9,0.037406015,0.659774436,149
6320,3901,13,20,7/11/2016,5,8,3,-0.010707071,0.346414141,562.93
1931,3197,13,20,7/17/2018,4.6,37,4,0.19271645,0.549372294,340
4666,863,13,20,9/6/2016,4.5,5,3,0.181493506,0.625613276,823
5954,991,13,20,7/30/2017,4.6,3,0,0.101881978,0.590478469,386
528,4255,13,20,7/6/2000,4.5,5,0,0.246296296,0.616666667,299
6684,2220,13,20,7/29/2014,4.1,4,7,0.236363636,0.484692513,138
136,1607,13,20,1/18/2012,4.4,42,9,0.336956522,0.553623188,316
1211,2051,13,20,4/20/2018,4,3,10,-0.087878788,0.633333333,195
5734,1896,13,20,1/28/1998,4.1,45,5,0.020454545,0.459253247,225
2473,1106,13,20,10/6/2013,4.3,304,9,0.18125,0.475,110
5157,1282,13,20,9/3/1992,4.7,18,5,0.14047619,0.464761905,369
6718,4336,8,20,12/14/2018,4.8,19,1,0.278019324,0.624154589,419
822,546,12,20,7/1/1982,3.8,96,10,0.167195767,0.461640212,243
3077,4116,13,11,4/12/2019,4.8,5,9,0.31875,0.420833333,270
6255,56,13,20,4/25/2014,4.7,4,4,0.221428571,0.563888889,4013
3140,3739,13,20,3/19/1996,4.3,22,1,0.258773449,0.505699856,400.44
2964,4331,13,20,7/13/2016,4.5,419,4,0.173397436,0.47275641,230
4670,43,8,20,5/30/2018,4.6,10,2,0.216812865,0.472660819,350
3182,2520,8,20,5/12/2015,5,1,6,0.04788961,0.469155844,2820
1276,2961,13,20,7/4/2017,5,3,3,0.015007837,0.571290491,624
4984,3940,13,11,1/25/2018,4,3,9,0.208766234,0.567597403,450
5871,1896,13,20,11/7/1996,3.9,12,5,-0.066666667,0.555555556,243
5360,2266,13,20,11/29/2009,4.5,205,9,0.389880952,0.556547619,182
564,122,13,20,4/21/2005,3.8,6,6,-0.076388889,0.513888889,355
4559,1855,13,20,9/13/2016,5,2,3,0.406547619,0.535714286,1075
1244,758,13,20,3/15/2019,4,10,5,-0.269444444,0.623611111,387
3337,2998,13,20,7/27/2010,5,1,9,0.248932359,0.441292208,309
4804,3882,8,20,4/10/2018,4.3,8,0,0.39375,0.65,147
4655,394,13,20,1/1/2009,4.4,15,5,0.105555556,0.545833333,302
2168,3438,13,20,7/31/2018,3.7,4,4,0.201629073,0.685150376,2450
1715,526,13,20,3/10/2015,4.2,4,6,0.263888889,0.537962963,674.25
155,1839,13,20,1/31/2019,1,1,0,0.201041667,0.355208333,319
2546,3900,13,20,11/2/2017,5,3,8,0.064215686,0.525490196,295
102,1960,13,20,10/31/2017,5,1,10,0.147579365,0.695238095,524
4993,453,13,20,10/14/2008,4.1,85,6,0.098160173,0.348572459,287
328,286,13,20,2/24/2015,4.4,6,9,-0.010209235,0.523730932,1197
4468,3832,13,20,6/7/2012,4.5,4,5,-0.000255102,0.606122449,318
6503,3683,13,20,2/5/2018,4.3,68,0,-0.233057851,0.53677686,231
5682,1917,13,20,3/22/2016,5,1,8,-0.151594896,0.498484848,749
1819,647,13,20,6/14/2018,5,1,7,0.18900463,0.508912037,310
1449,2036,8,20,1/3/2017,4.9,10,8,0.381377551,0.543112245,752.36
998,2333,13,20,7/11/1905,4,1,9,0.173529412,0.416666667,335
4122,2220,13,20,8/27/2013,4.3,7,7,0.097993777,0.475324675,113
3858,3320,13,20,7/4/2013,3.9,9,3,-0.090740741,0.554497354,451
5083,362,13,20,1/10/2017,4.4,960,5,0.428571429,0.6,146
2918,3493,13,20,12/1/2000,4.3,6,7,0.147107438,0.452641677,109
777,422,13,20,7/8/1905,4.1,71,7,0.0225,0.15,39
1124,3748,13,20,7/19/2007,4.8,5,4,-0.083333333,0.229166667,295
4476,2212,13,20,7/11/1905,4.1,37,0,0.192222222,0.62,319
3709,218,13,20,8/19/2010,4.7,167,2,0.155226718,0.549178599,277
5716,1486,13,20,10/15/2018,4.5,14,5,0.191049383,0.740432099,146
3571,880,8,20,9/23/2014,5,8,0,0.359012539,0.567972832,514.4
3170,2812,13,20,11/5/2015,4.1,11,0,0.113666667,0.503333333,378
2609,894,13,20,7/1/2010,3.6,2,3,0.320833333,0.766666667,214
1757,1576,13,20,5/12/1998,2.5,2,8,0.215451389,0.281944444,639
2058,3622,13,20,10/8/2019,5,3,7,0.308333333,0.4375,279
1280,3904,13,20,1/27/2016,4.4,58,9,-0.167948718,0.643589744,245
881,2469,13,20,5/27/2014,4.2,32,2,0.305757576,0.754747475,289
5016,2232,13,20,12/27/2011,4.1,11,3,0.198316498,0.61043771,413
4631,3577,8,20,1/20/2018,3.5,9,8,0.148737374,0.376049784,450
5929,1538,13,20,1/1/2013,4.7,27,3,0,0.5,399
6669,2435,13,20,8/30/2016,4.3,5,2,0.201971917,0.457185592,1098
4076,271,13,20,4/6/2011,4.3,19,2,0.215384615,0.486538462,354
491,337,13,20,9/29/2015,5,1,3,0.316666667,0.777777778,414
4049,1205,13,20,12/8/2015,4.1,12,4,0.205454545,0.533062771,1700
1759,544,8,20,9/11/2018,4.1,20,8,0.168269231,0.466025641,473
3015,662,8,11,6/19/2018,4.7,50,3,0.1875,0.59478022,391.23
1548,4162,13,20,2/23/2012,5,1,9,0.180634921,0.590793651,705.41
5496,161,12,20,11/1/2004,4.8,7,0,-0.135942761,0.552104377,425
6401,3611,13,20,9/17/2013,5,1,3,0.123148148,0.346296296,664
6683,803,13,11,9/1/2018,4,3,6,0.25995671,0.455411255,224.25
535,2885,13,20,12/1/2009,4.6,33,5,0.271590909,0.470508658,311
942,956,13,20,1/20/2019,3,1,7,0.004166667,0.208333333,177
3115,1451,8,20,5/26/2015,3.8,37,6,0.100625,0.749375,559
6295,1538,13,20,7/3/1905,4.6,33,3,0.066666667,0.533333333,374
2561,2099,13,20,3/5/2007,4.3,40,8,0.216176471,0.503431373,335
5071,4286,13,20,8/1/1994,4.3,15,1,0.1125,0.352884615,606
4636,1281,13,11,11/1/2005,4.5,4,10,0.172623967,0.50268595,1133
6706,2000,13,20,4/1/2019,3.8,102,7,0.170222222,0.39684127,57
1468,599,13,20,7/7/1992,5,2,5,0.22,0.573333333,478.79
4800,1538,8,20,12/3/2015,3.9,9,3,0.079947917,0.48359375,779
5028,1538,8,20,3/29/2003,3.2,4,3,0.238156566,0.507929293,407
5212,1328,13,20,6/20/2019,5,2,0,-0.325,0.628571429,295
4325,4337,13,20,8/22/2015,3.8,42,2,0.058819144,0.307162097,155
5941,2813,13,20,5/27/2011,3.8,7,4,0.256666667,0.525714286,799
1593,2471,13,20,9/4/2008,4.2,20,2,0.146666667,0.526666667,372
2562,288,13,20,7/5/1905,4.2,76,2,0.093809524,0.338047619,131
3988,2607,13,11,8/4/2003,4.5,16,0,0.094791667,0.563541667,385
438,4256,13,20,8/1/2012,4.3,42,7,0.046031746,0.259920635,113
3345,1088,13,20,9/29/2015,4.9,17,2,0.053508772,0.392105263,185
4447,45,13,20,8/10/2018,4.6,101,5,0.023239338,0.482968575,98
5735,1906,13,20,7/11/1905,5,1,9,0.060597042,0.528675325,299
2780,2220,8,20,8/18/2009,4.7,20,7,0.130748663,0.640730838,79
4900,38,13,20,5/30/2017,4.7,27,0,0.021401035,0.496200594,203
1569,10,13,20,10/15/2014,4,48,7,0.0889251,0.264317569,599
142,1366,8,17,10/18/2016,5,3,9,-0.17359944,0.567927171,1150
472,1779,13,20,3/20/2018,4.4,8,5,0.073863636,0.495454545,259
6010,1281,13,20,3/27/2012,4.7,4,10,0.322222222,0.501388889,1493
3679,1160,13,20,9/13/2011,5,3,6,0.225,0.366666667,474
2409,4009,13,20,5/8/2014,4.4,74,5,-0.021279461,0.547340067,284
210,2959,13,20,3/6/2003,4.6,85,2,0.286363636,0.703156566,516.68
2272,1644,8,20,1/1/2010,4.3,65,8,0.128143275,0.54378655,695
2428,789,13,20,5/16/2017,4.2,23,5,0.093068182,0.531477273,235
5990,799,13,11,4/7/1977,5,1,0,0,0,1499
390,1797,13,20,5/4/2017,4.2,9,0,0.257272727,0.413939394,339
5114,4233,13,20,2/8/2015,4,3,10,0.14015984,0.614635365,146
1660,526,13,20,1/5/1988,4.9,13,6,0.284375,0.627083333,1331
758,3590,13,20,3/7/2017,4.6,6,6,0.224321338,0.522506313,599
6442,607,13,20,1/26/2018,4.2,4,1,0.24702381,0.474404762,712
3453,3460,13,20,9/20/2018,5,1,7,0.355194805,0.522577423,193
1610,3545,13,20,6/16/2017,4.2,70,9,0.167291967,0.537181337,139
1372,3452,8,20,1/28/2019,3.8,74,7,0.155681818,0.445454545,401
3495,2786,8,20,9/15/2015,3.9,7,1,0.403733766,0.528192641,911
6034,2724,13,1,9/28/2006,5,2,9,0.251267281,0.492626728,479
6674,3160,8,20,7/9/1905,5,2,10,0.307264957,0.496153846,449
5831,2084,13,20,9/1/2016,3.3,3,9,-0.043300189,0.514867424,219
4539,1710,13,20,4/1/2014,5,1,0,0.040107598,0.463120334,498.9
6591,2117,13,20,1/29/2013,3.7,4,5,0.241666667,0.6,359
3869,2471,13,20,6/1/2004,4.6,6,3,0.208930653,0.618764569,517
5638,661,13,20,7/2/2015,3.9,19,9,0.214251894,0.383617424,395
1697,112,13,11,5/15/2018,4.4,9,6,0.156484962,0.454511278,309.91
6069,3320,13,20,12/15/2015,5,2,3,-0.043571429,0.45047619,330
674,1272,13,20,5/4/2016,4.6,16,3,0.288920455,0.513068182,1036
2047,2429,13,20,11/23/2004,4.5,2,10,0.228452797,0.517865468,427.27
5859,1707,13,20,12/25/2016,4.1,13,8,0.036489899,0.380934343,440
1793,3290,13,20,8/28/2018,4.3,6,2,-0.005555556,0.527777778,299
4474,565,13,20,12/15/2018,5,8,0,0.095766488,0.517914439,423
1711,1760,13,20,6/1/1974,4.4,12,1,0.117307692,0.466025641,659
4571,159,13,20,4/25/2019,3.5,106,7,0.213636364,0.445804196,125
2550,3906,13,20,7/13/2015,4.8,6,7,-0.105539773,0.428929924,295
3917,310,13,20,1/7/2016,5,1,3,0.089837662,0.535649351,661
4485,1449,13,20,2/12/2018,3.2,74,8,0.008307453,0.46873706,166
5359,972,13,20,6/15/2012,5,1,6,0.33997114,0.637734488,1607
4420,3796,13,20,12/3/2007,4.8,6,9,0.351041667,0.625,88
5443,552,13,20,6/1/1997,4.8,21,7,0.104166667,0.525,481.61
167,1934,13,20,10/4/2017,4.1,29,8,0.06,0.526666667,295
5290,452,13,20,8/6/2017,4.3,9,5,-0.121969697,0.713636364,358
4570,2033,13,20,7/7/1905,1,1,7,0.204166667,0.4375,189
1295,147,8,20,1/1/1983,4.3,11,4,0.125,0.3375,4854.39
4700,2012,13,11,7/7/2016,4.6,3,0,0.490625,0.634375,334
5263,3536,13,20,8/4/2008,4,1,0,0.064365707,0.432909844,225
6107,2943,13,20,1/1/2009,4.1,76,7,0.149122807,0.504385965,228
1371,244,13,20,2/23/2017,4.2,3,8,-0.002857143,0.427142857,370.66
5199,2809,8,20,7/7/1905,4.8,28,2,0.34005102,0.497704082,610
2719,1991,13,20,7/25/2016,2.8,2,2,0.146190476,0.527619048,595
149,2367,13,20,2/15/2019,4.4,146,7,0.199710145,0.437246377,248
1928,457,13,10,2/15/2019,4,7,1,0.2175,0.608333333,415
2533,415,13,20,6/10/1905,4.4,62,8,0.105208333,0.4765625,328
3536,3345,8,20,5/20/2005,4,1,7,0.320292208,0.495616883,2339
1976,2141,8,20,5/26/2015,5,3,4,0.122222222,0.393518519,799
2615,821,13,20,5/6/2010,4,5,3,0.240948963,0.530940989,239
6581,3941,8,20,7/18/2018,3.7,6,3,0.002232143,0.565625,449
6181,2085,13,20,11/27/2007,4,1,1,0.190387205,0.48956229,1084.78
2539,529,13,20,8/9/2016,4.3,922,2,0.238989899,0.518484848,238
5667,3741,13,20,10/1/2010,4.1,31,5,-0.064,0.571666667,218
2874,2231,12,20,6/1/1996,4.2,11,7,0.35,0.665625,221
2234,4038,13,20,10/26/2010,4,1,6,0.293636364,0.523787879,410
5680,2896,13,20,10/1/2015,5,1,0,0.248636364,0.535454545,538
3863,2954,13,20,4/1/2010,3.8,30,9,0.261639797,0.712964622,273
6214,4249,13,20,4/12/2013,1,1,4,0.123333333,0.576217949,348
1318,2941,19,20,7/8/1905,4.7,4,5,0.229385965,0.485087719,536
4945,572,13,20,8/27/2013,5,3,0,0.060743802,0.494903581,1033
809,816,13,20,9/9/2015,3.9,8,0,0.201666667,0.551666667,398.9
175,22,13,20,7/6/2014,4.8,38,8,0.181508592,0.486981503,179
2643,2121,13,20,6/14/1976,3,1,6,0.141046832,0.457403581,1686
4596,3335,13,20,1/29/2018,4.9,13,6,0.162083333,0.522916667,214
6094,3474,13,20,1/17/2012,4.2,4,3,0.044444444,0.666666667,205
4898,1740,13,11,2/7/2017,4.1,5,3,0.221428571,0.357142857,289
4895,3832,12,20,10/12/2016,3.8,22,5,0.09375,0.3875,359
4806,1385,13,20,5/23/2013,5,1,9,0.255789474,0.586315789,183
411,1441,13,20,4/26/2015,3.5,63,2,0.224857955,0.483901515,239
349,2713,13,20,5/1/2008,4.7,4,6,0.224905303,0.42260101,1113
3916,3927,8,11,9/4/2018,5,1,7,0.429487179,0.754395604,538.26
6296,1538,8,20,2/15/2013,4,23,3,0,0.066666667,719
3523,3903,13,20,7/1/2016,3.3,12,2,0.179829545,0.366856061,639
885,2332,13,20,12/1/1995,3.1,2,0,-0.000142045,0.363068182,293
1564,3983,13,11,11/1/2018,4.6,49,2,0.233712121,0.471401515,374.25
2157,79,13,20,10/5/2017,4,9,5,0.0125,0.133333333,179
365,2220,13,20,7/10/1905,5,1,7,0.072724868,0.426137566,180
5592,4216,13,20,5/27/1982,5,1,9,0.259090909,0.626136364,1321
2669,1662,14,20,10/6/2003,3.9,30,2,0.189318182,0.330643939,311
179,1227,13,20,11/3/1994,4.5,11,2,0.328472614,0.562075726,251
4823,1956,13,20,2/3/2011,4.6,3,3,0.166666667,0.754761905,360
3336,2866,13,20,12/7/2006,3.8,6,9,-0.068484848,0.445,207
4975,3366,13,20,2/4/2010,4.4,8,0,-0.0078125,0.18125,332
6616,2567,13,11,2/2/2017,5,1,0,0.229383117,0.612144403,416
1461,958,13,20,2/20/2014,4.4,42,8,0.042892157,0.289215686,490
6592,2330,12,11,8/21/2018,5,1,9,0.017083333,0.592083333,299
4928,3254,13,20,2/3/2000,4.5,13,5,0.191804408,0.421608127,457
5799,4293,12,20,3/26/2010,3.8,6,9,0.30952381,0.68920068,656
664,4192,13,20,12/8/2015,4.1,19,0,0.192885375,0.526284585,455
4544,2153,13,20,11/6/2015,5,4,7,0.093402778,0.291319444,1059
1965,1831,13,20,8/29/2006,5,1,6,0.092008318,0.435398099,598.88
3291,1700,13,20,7/10/2014,5,1,0,0.176388889,0.366666667,142
1189,105,13,20,1/23/2018,5,1,4,0.094607843,0.43898226,1776
4527,3791,13,20,12/24/2008,5,2,3,0.236126374,0.424725275,450
574,122,13,20,7/21/2005,4.7,8,3,0.115306122,0.545918367,399
2727,1187,13,20,7/12/2018,5,2,2,0.205500382,0.668907563,416
2610,857,13,20,9/1/2008,2.8,4,3,0.045833333,0.239583333,170
2349,3626,13,20,10/31/2013,4.6,75,2,0.176944444,0.394166667,511
3008,2224,13,20,10/23/2014,4,1,9,0.161666667,0.55,367
5011,2322,8,20,7/3/1905,3.1,2,3,0.030769231,0.696153846,128
123,2594,13,20,8/2/2013,4.3,13,7,0.104338843,0.340395211,160
1687,280,13,20,3/16/2019,3.7,12,7,0.173484848,0.393181818,248
6755,4095,13,20,10/24/2017,4,3,6,0.173269628,0.467003073,134
6322,3700,13,20,10/18/2016,3.8,4,3,0.053084416,0.43619228,650
341,3263,8,20,1/27/2017,5,1,1,0.1625,0.595138889,869.24
4387,1434,13,20,3/24/2005,4.6,177,0,0.082526882,0.557795699,359
257,2565,13,20,2/13/2018,4.5,32,8,0.172743056,0.625694444,273
2941,607,13,20,8/4/2015,3,1,4,0.164321789,0.49469697,920
4479,2384,13,20,10/14/2010,3.5,4,9,0.116457947,0.589525356,202
6095,3554,8,20,11/15/2016,4.7,138,5,0.113571429,0.628571429,340
1414,1237,13,20,10/4/2016,5,7,9,0.171875,0.491666667,319
6445,432,13,20,6/1/2016,4.5,55,4,0.238061938,0.453796204,712
3504,508,13,20,6/17/1905,4.6,2,4,0,0,194
3859,3320,13,20,7/3/2014,5,6,3,-0.106666667,0.276666667,451
2623,1445,13,20,7/6/1905,4.1,7,4,0.281944444,0.423333333,280
1466,905,8,10,8/28/2018,5,5,3,0.219886364,0.6625,390
596,1473,13,20,5/27/2014,3.9,2,3,-0.072083333,0.608333333,2774
5913,3934,13,20,6/30/2017,4.5,2,9,0.142857143,0.607936508,120
4065,4052,13,10,5/7/2015,4,2,1,0.448333333,0.68,749.16
4103,491,13,20,3/19/2013,4,1,9,-0.005833333,0.416666667,448
332,2644,13,20,8/27/2015,3.9,52,5,0.012440191,0.39585327,369
4282,1597,13,20,9/11/2014,4.5,2,5,-0.065792541,0.389452214,169
5362,2551,13,20,3/8/2017,4,1,10,0.218181818,0.527272727,295
2402,1551,13,20,1/10/2019,4.2,164,9,0.304722222,0.484444444,98
1633,4297,13,20,10/4/2015,4.5,28,2,0.096296296,0.337433862,221
5795,1704,13,11,6/4/2018,3.3,23,5,0.090047619,0.517047619,311
4990,3065,13,20,12/5/2002,5,1,0,0.06375,0.2925,399
5118,1452,13,20,1/1/2008,4.1,5,8,0.108551227,0.376604618,339
5216,3404,13,20,6/20/2016,5,5,4,0.325,0.49375,478.1
5781,451,13,20,10/30/1998,5,1,8,0.204469697,0.469621212,295
5213,813,13,20,6/16/2016,4.4,97,7,0.085,0.58,427
5526,2466,13,20,9/20/2017,4.4,9,3,0.1,0.505,400.44
4876,14,13,11,8/13/2015,4.4,19,5,-0.027272727,0.472727273,474
2030,392,13,11,6/14/2016,4,1,10,0.022807018,0.622807018,638
4753,2014,13,20,7/9/1905,5,1,4,0.266287879,0.538257576,750
3459,1025,13,20,7/1/2014,4.3,257,2,0.400694444,0.594345238,224
5482,1199,13,20,4/5/2016,4.7,207,2,0.11171627,0.432520223,336
2733,2620,13,20,2/25/2010,4.5,48,8,0.181547619,0.500760582,368
5160,141,13,20,4/16/2019,4.6,3,5,0.089666667,0.553333333,559
5816,4110,13,11,4/19/2018,5,1,10,0.329901961,0.667647059,753
4238,2325,13,20,6/30/2016,5,1,10,0.141883117,0.418181818,374.07
566,122,13,20,2/20/2003,4.4,5,3,0.133636364,0.577954545,324
6471,31,13,20,7/5/2016,3.2,3,9,0.002380536,0.44483683,674
3721,1432,13,20,9/1/2016,4.2,16,0,0.074918831,0.56461039,352.36
587,1093,13,20,3/18/2019,5,7,0,-0.047186147,0.439405964,256
157,3920,13,20,8/20/2018,3.9,11,7,0.206944444,0.449826389,340
5894,2786,13,20,8/16/2011,5,3,7,0.25,0.4125,1135
29,352,13,20,12/9/2010,5,2,10,0.07822583,0.50423088,195
3535,1676,13,20,8/8/2008,3.8,16,7,0.213636364,0.515454545,365
2573,4263,13,11,10/6/2015,4.6,74,0,0.182142857,0.457589286,407
1674,595,8,20,10/1/1997,4.5,2,10,0.182936508,0.451984127,995
3405,3831,13,11,3/22/2018,4.4,95,2,0.163798701,0.445400433,127
5798,1725,13,20,2/25/2019,4,1,9,-0.166666667,0.6,224
6627,3520,8,20,12/7/2018,1.5,55,2,0.35,0.4,288
4018,2717,13,20,5/10/2017,4.1,11,4,0.226491477,0.519034091,441
2555,2837,13,20,2/20/2019,5,17,10,0.191111111,0.440864198,362
3200,2871,13,20,10/1/2000,4.2,64,7,0.224007937,0.485685941,359
6241,3848,13,20,6/14/2018,3,1,5,0.26217562,0.647862702,387
2143,3919,13,20,3/23/2017,4.7,4,5,-0.092302142,0.415445665,134
1660,526,13,20,1/5/1988,4.9,13,3,0.284375,0.627083333,1331
2599,4362,13,20,9/1/2008,4.4,4,3,0.104487179,0.548076923,239
2958,4211,13,20,3/25/1982,4.4,55,0,0.178030303,0.432900433,405
2587,4202,13,20,2/16/2016,5,1,8,0,0.065,269
3276,1781,13,20,2/24/2015,4.5,234,0,0.219742424,0.507363636,280
3521,3496,13,20,5/8/2017,3.6,3,4,0.010406699,0.49039075,355
5930,3881,13,20,10/4/2018,4.5,25,0,0.123809524,0.39047619,319
1171,2080,13,20,7/8/1905,4.3,6,4,0.157738095,0.378061224,275
1270,1272,13,20,6/16/2010,4.6,3,3,0.1,0.2,1199
182,4043,13,20,12/1/1998,5,1,6,0.311666667,0.575833333,440
1294,4197,13,20,2/6/2012,4.7,7,4,0.13030303,0.458225108,521
1116,2442,8,20,9/1/2008,5,3,10,0.163680556,0.430486111,3776.55
4973,3366,13,20,6/30/2016,4.2,28,5,-0.065625,0.238194444,336
6698,694,13,20,4/1/2019,3.9,27,1,0.321354167,0.793229167,90
2534,3906,13,20,11/29/2011,4.2,17,7,0.08203125,0.427604167,402
649,1416,13,20,9/13/2012,5,1,10,0.290151515,0.725505051,737
4055,3265,13,20,6/10/2017,4.3,13,4,0.141666667,0.626984127,410
5173,1369,13,20,7/10/2017,3.6,4,6,0.212962963,0.564814815,250
82,4179,13,20,10/5/2015,4.3,9,2,0.304425837,0.631419458,200
1425,630,13,20,3/1/2019,3.2,7,4,-0.016414141,0.333333333,434
6022,843,13,20,9/1/2016,5,1,10,0.230952381,0.661904762,1049
3719,4146,11,20,10/13/2015,5,5,1,0.241025641,0.616025641,405
2743,2800,13,20,10/27/2017,3.8,3,4,0.330578512,0.632231405,1600
3147,1288,12,20,8/7/2008,4.1,9,1,0.02202381,0.49702381,232.81
3356,515,13,20,10/5/2016,4,8,6,0.131960784,0.517058824,467
6194,907,13,20,4/25/2019,3.7,14,7,0.137132956,0.479775797,90
4477,2756,13,20,9/5/2006,5,3,0,-0.002863636,0.420787879,350
1713,3463,13,20,6/22/2017,3.9,10,4,0.353238095,0.488071429,930
2842,3730,13,20,1/15/2013,4.7,56,3,-0.36,0.72,229
3612,339,13,20,7/8/1905,4.1,196,4,0.176754386,0.453508772,122
4943,1849,13,20,3/8/2007,4.4,6,0,-0.17263986,0.551777389,599
4970,1997,13,20,7/11/1905,4.5,2,4,0.03,0.423333333,491.18
4117,41,13,20,11/15/2011,4.4,82,3,0.018333333,0.651666667,216
2467,1282,13,20,7/3/1997,4.2,19,5,0.008702572,0.347472625,205
3250,2340,13,20,10/11/2017,5,8,10,0.402380952,0.569047619,319
4156,3795,8,20,2/9/2016,3.9,3,9,0.026748252,0.556468531,610
2365,2237,13,20,1/2/2015,5,4,4,0.303794643,0.443377976,335
5790,2901,13,11,7/19/2016,4.7,4,0,0.315178571,0.526339286,253.69
