INCIDENT_ID,MULTIPLE_OFFENSE
CR_29553,1
CR_117368,0
CR_117397,1
CR_169611,1
CR_54608,0
CR_155272,1
CR_30427,1
CR_92293,1
CR_56596,1
CR_79149,1
CR_25464,1
CR_47320,1
CR_1855,1
CR_1311,1
CR_107097,1
CR_105943,1
CR_14133,1
CR_125883,1
CR_178362,1
CR_157047,1
CR_137229,1
CR_54083,1
CR_23395,1
CR_87060,1
CR_90224,1
CR_31423,1
CR_38249,1
CR_176681,1
CR_107346,1
CR_185392,1
CR_99268,1
CR_56623,1
CR_93742,1
CR_137279,1
CR_153068,1
CR_117479,1
CR_21400,1
CR_98598,1
CR_184264,1
CR_110355,1
CR_187542,1
CR_158006,1
CR_101708,1
CR_138002,1
CR_124335,1
CR_68414,0
CR_63481,1
CR_4146,1
CR_40852,1
CR_160801,1
CR_25816,1
CR_120878,1
CR_66255,1
CR_35588,1
CR_100784,1
CR_183368,1
CR_27308,1
CR_90559,1
CR_81218,0
CR_163329,1
CR_143314,1
CR_192606,1
CR_136668,1
CR_45538,1
CR_178279,1
CR_105067,1
CR_24256,1
CR_161026,1
CR_71724,1
CR_24289,1
CR_134117,1
CR_151370,1
CR_6183,1
CR_41663,1
CR_70053,1
CR_177660,1
CR_195918,1
CR_149919,1
CR_49577,1
CR_134700,1
CR_164388,1
CR_73420,1
CR_68491,1
CR_11406,1
CR_154891,1
CR_102036,1
CR_23344,0
CR_195820,1
CR_179832,1
CR_172710,1
CR_7225,1
CR_82856,1
CR_111937,1
CR_127389,1
CR_37242,1
CR_134483,1
CR_179257,0
CR_122860,1
CR_69772,1
CR_63652,1
CR_111449,1
CR_107108,1
CR_156375,1
CR_58827,0
CR_177388,1
CR_93367,1
CR_90005,1
CR_141817,1
CR_164274,1
CR_130276,1
CR_117522,1
CR_51494,1
CR_4123,1
CR_113095,1
CR_33410,1
CR_16112,1
CR_28547,1
CR_35220,0
CR_12178,1
CR_127429,1
CR_76788,1
CR_2815,1
CR_33595,1
CR_102565,1
CR_11888,0
CR_178765,1
CR_27386,1
CR_29570,1
CR_28672,1
CR_195536,1
CR_2140,1
CR_104376,1
CR_153972,1
CR_92430,1
CR_148689,1
CR_169006,1
CR_136868,1
CR_38701,1
CR_86994,1
CR_161907,1
CR_124646,1
CR_13969,1
CR_77188,1
CR_95934,1
CR_169800,1
CR_73305,1
CR_144771,1
CR_91388,1
CR_182367,1
CR_11105,1
CR_121064,1
CR_109667,1
CR_49484,1
CR_128472,1
CR_190231,1
CR_171821,1
CR_155817,1
CR_93833,1
CR_5875,1
CR_92528,1
CR_197133,1
CR_44284,1
CR_83150,1
CR_20758,1
CR_196181,1
CR_3798,1
CR_84346,1
CR_31052,1
CR_149396,1
CR_103490,1
CR_179069,1
CR_168228,1
CR_165592,1
CR_31781,1
CR_55785,1
CR_181038,1
CR_41258,1
CR_41421,1
CR_40953,1
CR_57542,1
CR_182131,1
CR_23911,1
CR_93190,1
CR_90847,1
CR_159067,1
CR_25912,1
CR_5067,1
CR_149852,1
CR_198408,1
CR_94016,1
CR_45649,1
CR_85313,1
CR_15344,1
CR_87755,0
CR_90494,1
CR_150671,1
CR_87619,1
CR_135097,1
CR_123486,1
CR_30970,1
CR_171972,1
CR_117016,1
CR_169178,1
CR_19053,1
CR_23161,0
CR_38717,1
CR_113161,1
CR_86900,1
CR_23151,1
CR_44516,1
CR_9910,1
CR_133690,1
CR_142879,1
CR_36080,1
CR_104139,1
CR_173619,1
CR_52536,1
CR_102364,1
CR_196151,1
CR_146342,1
CR_55043,1
CR_134301,1
CR_30565,1
CR_85150,1
CR_181588,1
CR_189337,1
CR_9040,0
CR_154761,1
CR_160374,1
CR_120916,1
CR_41952,1
CR_196193,1
CR_162724,0
CR_148901,1
CR_59538,1
CR_78535,1
CR_191857,1
CR_133363,1
CR_39330,0
CR_147891,1
CR_83282,1
CR_189740,1
CR_153908,1
CR_101062,1
CR_72674,1
CR_105196,1
CR_84974,1
CR_1275,1
CR_96866,1
CR_135320,1
CR_131339,1
CR_130758,1
CR_179944,1
CR_132783,1
CR_36712,1
CR_172439,1
CR_154363,1
CR_89858,1
CR_164442,1
CR_42607,1
CR_196083,1
CR_103258,1
CR_149008,0
CR_38187,1
CR_124542,1
CR_61198,1
CR_125142,0
CR_99480,0
CR_185908,1
CR_82499,1
CR_128443,0
CR_93682,1
CR_102546,1
CR_7153,1
CR_181118,1
CR_131059,1
CR_79461,1
CR_192809,1
CR_6181,1
CR_92118,1
CR_153988,1
CR_69179,1
CR_100628,1
CR_27560,1
CR_161679,1
CR_14526,1
CR_189710,1
CR_157836,1
CR_129369,1
CR_135432,1
CR_97744,1
CR_102328,1
CR_100968,1
CR_153523,1
CR_164571,1
CR_90027,1
CR_134016,1
CR_150155,1
CR_72434,1
CR_183381,1
CR_50423,1
CR_197918,1
CR_70597,1
CR_55147,1
CR_192745,1
CR_102398,1
CR_41564,1
CR_47924,1
CR_64110,0
CR_63085,1
CR_41012,1
CR_104890,1
CR_4452,1
CR_193830,1
CR_61273,1
CR_45963,1
CR_4978,1
CR_22752,1
CR_1821,1
CR_53985,1
CR_101813,1
CR_87334,1
CR_52933,1
CR_64369,0
CR_58489,1
CR_62689,1
CR_48954,1
CR_7473,1
CR_84407,1
CR_103797,1
CR_112601,1
CR_155997,1
CR_61236,1
CR_77557,1
CR_122913,1
CR_165082,1
CR_156215,1
CR_148348,1
CR_117683,1
CR_39047,1
CR_13029,1
CR_54592,1
CR_174016,1
CR_85654,1
CR_104626,1
CR_70326,1
CR_49534,1
CR_148930,1
CR_89928,1
CR_129836,1
CR_82978,1
CR_148262,1
CR_128206,1
CR_118923,1
CR_73914,1
CR_94287,1
CR_32203,1
CR_72020,1
CR_7824,1
CR_188235,1
CR_50421,1
CR_82848,1
CR_61645,1
CR_145475,1
CR_69257,1
CR_6123,1
CR_121261,1
CR_142861,1
CR_44490,1
CR_38291,1
CR_30679,1
CR_63625,1
CR_140772,1
CR_7157,1
CR_41404,1
CR_154617,1
CR_192945,1
CR_160270,1
CR_40210,1
CR_89443,1
CR_136703,1
CR_113824,1
CR_54437,1
CR_30978,1
CR_57139,1
CR_136188,1
CR_186308,1
CR_98506,1
CR_133865,1
CR_75011,1
CR_188963,1
CR_169648,1
CR_166576,1
CR_58798,1
CR_10667,1
CR_93946,1
CR_2011,1
CR_64874,1
CR_90922,1
CR_126776,1
CR_129715,1
CR_126563,0
CR_45748,1
CR_99867,1
CR_42161,1
CR_80203,1
CR_19476,1
CR_23839,1
CR_70277,0
CR_31997,1
CR_50534,1
CR_131447,0
CR_139869,1
CR_84060,1
CR_121899,1
CR_129382,1
CR_143084,1
CR_76558,1
CR_173010,1
CR_92696,1
CR_169927,1
CR_179550,1
CR_36767,0
CR_89930,1
CR_27899,1
CR_60709,1
CR_136659,1
CR_186039,1
CR_70943,1
CR_198455,1
CR_95153,1
CR_126431,1
CR_16709,1
CR_173491,1
CR_190026,1
CR_87388,1
CR_183920,1
CR_31419,1
CR_112442,1
CR_182583,1
CR_172440,1
CR_44093,1
CR_95646,1
CR_188595,0
CR_162292,1
CR_125184,1
CR_155683,1
CR_101190,1
CR_110956,1
CR_77110,1
CR_148314,1
CR_36851,0
CR_120585,1
CR_182377,1
CR_187232,1
CR_195509,1
CR_161718,1
CR_50933,1
CR_8684,1
CR_65433,1
CR_64748,1
CR_158969,1
CR_147567,1
CR_4364,1
CR_151420,1
CR_157866,1
CR_5366,1
CR_92839,1
CR_80138,1
CR_117954,1
CR_191249,1
CR_11664,1
CR_37116,1
CR_174404,1
CR_48432,1
CR_103463,1
CR_87655,1
CR_93260,1
CR_19269,1
CR_185662,1
CR_172073,1
CR_50654,1
CR_98356,1
CR_194203,1
CR_85771,1
CR_102729,1
CR_177445,1
CR_124917,1
CR_4037,1
CR_26010,1
CR_138209,0
CR_55452,1
CR_74527,1
CR_32629,0
CR_111951,1
CR_129030,0
CR_4735,1
CR_90992,1
CR_185747,1
CR_75671,1
CR_98813,0
CR_51938,1
CR_174871,1
CR_166928,1
CR_12287,1
CR_139757,1
CR_29145,1
CR_30541,1
CR_60404,1
CR_39718,1
CR_107598,1
CR_162852,1
CR_75951,0
CR_40188,1
CR_17658,1
CR_145992,1
CR_131239,1
CR_119049,1
CR_51567,1
CR_150540,1
CR_62814,0
CR_163505,1
CR_4648,1
CR_134069,1
CR_148739,0
CR_90332,1
CR_129482,0
CR_166087,1
CR_147546,1
CR_120345,1
CR_301,1
CR_177371,1
CR_133824,1
CR_63725,1
CR_163041,1
CR_121606,1
CR_11863,1
CR_85185,1
CR_39764,1
CR_126646,1
CR_29580,1
CR_73214,1
CR_178026,1
CR_65469,1
CR_97391,1
CR_57090,1
CR_125404,1
CR_108159,1
CR_162999,1
CR_107826,1
CR_152220,1
CR_96493,1
CR_170805,1
CR_134014,1
CR_88163,1
CR_144803,1
CR_68130,1
CR_145308,1
CR_46975,0
CR_182103,1
CR_84524,1
CR_55508,1
CR_97258,1
CR_118230,1
CR_156545,1
CR_156511,1
CR_156487,1
CR_112465,1
CR_57701,1
CR_116788,1
CR_106688,1
CR_27922,1
CR_104175,1
CR_48160,1
CR_156827,1
CR_81693,1
CR_114900,1
CR_57921,1
CR_11790,1
CR_39677,1
CR_194772,1
CR_112434,1
CR_108924,1
CR_35702,1
CR_17485,1
CR_187331,1
CR_184597,1
CR_20471,1
CR_35194,1
CR_37005,0
CR_90814,1
CR_31749,1
CR_187211,1
CR_129311,1
CR_127847,1
CR_177944,1
CR_122599,1
CR_55075,1
CR_47331,1
CR_100121,1
CR_45178,1
CR_81068,1
CR_198324,1
CR_56155,1
CR_135215,1
CR_189033,1
CR_22675,1
CR_121267,1
CR_87798,1
CR_135578,1
CR_91323,1
CR_148757,1
CR_93127,1
CR_67834,1
CR_21719,1
CR_79836,1
CR_75834,1
CR_146761,1
CR_33341,1
CR_138206,1
CR_197829,1
CR_44352,1
CR_50296,1
CR_149616,1
CR_42502,1
CR_130192,1
CR_186639,0
CR_94752,1
CR_112030,1
CR_56331,1
CR_131597,1
CR_69882,1
CR_163668,1
CR_145274,1
CR_36146,1
CR_55249,1
CR_70346,1
CR_167083,1
CR_45634,1
CR_17972,1
CR_15381,1
CR_101054,1
CR_192578,1
CR_72591,1
CR_28305,1
CR_160856,1
CR_189512,1
CR_139518,1
CR_67132,1
CR_125356,1
CR_117438,1
CR_23164,1
CR_100806,1
CR_16699,1
CR_109662,1
CR_35919,1
CR_74162,1
CR_68734,1
CR_51572,1
CR_149706,1
CR_135370,1
CR_53754,1
CR_174311,1
CR_111335,1
CR_175832,1
CR_112822,1
CR_6457,1
CR_184288,1
CR_91909,1
CR_66978,1
CR_47165,1
CR_71713,1
CR_167527,1
CR_100770,1
CR_7507,1
CR_134800,1
CR_188301,1
CR_55957,1
CR_135016,1
CR_83867,1
CR_126477,1
CR_181028,1
CR_85890,1
CR_64092,0
CR_141289,1
CR_65717,1
CR_43536,1
CR_193629,1
CR_136954,1
CR_168128,1
CR_70543,1
CR_192760,1
CR_121504,1
CR_1960,1
CR_13713,1
CR_105524,1
CR_80816,1
CR_30600,1
CR_80737,1
CR_72797,1
CR_109538,1
CR_160773,1
CR_142356,1
CR_77182,1
CR_140511,0
CR_129426,1
CR_114919,1
CR_186118,1
CR_34406,1
CR_118606,1
CR_196744,1
CR_159378,1
CR_146547,1
CR_95207,1
CR_63501,1
CR_132945,1
CR_134398,1
CR_77312,1
CR_134844,1
CR_56407,1
CR_82670,1
CR_163441,1
CR_76874,1
CR_19283,0
CR_144190,1
CR_69384,1
CR_189767,1
CR_174175,1
CR_67593,1
CR_156113,1
CR_155046,1
CR_103943,0
CR_172506,1
CR_176429,1
CR_3727,1
CR_81461,1
CR_123500,1
CR_105851,1
CR_5278,1
CR_170082,1
CR_128763,1
CR_190384,1
CR_148480,1
CR_173492,1
CR_137567,1
CR_91695,1
CR_90112,1
CR_88823,1
CR_125300,1
CR_161318,1
CR_120221,1
CR_50713,1
CR_194880,1
CR_37105,1
CR_19827,1
CR_139046,1
CR_156605,1
CR_155209,1
CR_82706,1
CR_9560,1
CR_43193,1
CR_7314,1
CR_6414,1
CR_23052,1
CR_183782,1
CR_175826,1
CR_3644,1
CR_95652,1
CR_180569,1
CR_179284,0
CR_69092,1
CR_193725,1
CR_140665,1
CR_117897,1
CR_164979,1
CR_173678,1
CR_29446,1
CR_86784,1
CR_178104,1
CR_33730,1
CR_190699,1
CR_112467,1
CR_114352,1
CR_168396,1
CR_122964,1
CR_99133,0
CR_30000,1
CR_192569,1
CR_11766,1
CR_172958,1
CR_12616,1
CR_71882,1
CR_33539,1
CR_69685,1
CR_37612,1
CR_127688,1
CR_24694,1
CR_13170,1
CR_105388,1
CR_75668,1
CR_67622,1
CR_82842,1
CR_40452,1
CR_98822,1
CR_188116,1
CR_92555,1
CR_159280,1
CR_109937,1
CR_197429,1
CR_98079,1
CR_185621,1
CR_114459,1
CR_59921,1
CR_84695,0
CR_75315,0
CR_37158,1
CR_15562,1
CR_171787,1
CR_46201,1
CR_73963,1
CR_46665,0
CR_105520,1
CR_52805,1
CR_113966,1
CR_80891,0
CR_106113,1
CR_126255,1
CR_143947,1
CR_87141,1
CR_89677,1
CR_127868,1
CR_60596,1
CR_122545,1
CR_74193,1
CR_41568,1
CR_25175,1
CR_123855,1
CR_70724,1
CR_37028,1
CR_15377,1
CR_6863,1
CR_124956,1
CR_124047,1
CR_6424,1
CR_124551,1
CR_157896,1
CR_72013,1
CR_119672,1
CR_153185,1
CR_91328,1
CR_107660,1
CR_104696,1
CR_65483,1
CR_80772,1
CR_23562,1
CR_133471,1
CR_93745,1
CR_14627,1
CR_107294,1
CR_98821,1
CR_189244,1
CR_123021,1
CR_108129,1
CR_166991,1
CR_140298,1
CR_130958,1
CR_192737,1
CR_104823,1
CR_16905,1
CR_165631,1
CR_129654,1
CR_163374,1
CR_174660,1
CR_148124,1
CR_80869,1
CR_6127,0
CR_76340,1
CR_9947,1
CR_168042,1
CR_84999,1
CR_144681,1
CR_58295,1
CR_35167,1
CR_111241,1
CR_38648,1
CR_93429,1
CR_69778,1
CR_177312,1
CR_197718,1
CR_39449,1
CR_60464,1
CR_47412,1
CR_3076,1
CR_60071,1
CR_197102,0
CR_9446,1
CR_134771,1
CR_186046,1
CR_97689,1
CR_27506,1
CR_130008,1
CR_150360,1
CR_94186,1
CR_17880,1
CR_131377,1
CR_153276,1
CR_114097,1
CR_71073,1
CR_137609,1
CR_192665,1
CR_157553,1
CR_31533,1
CR_118740,1
CR_113817,1
CR_70518,1
CR_114647,1
CR_154,0
CR_61856,1
CR_164046,1
CR_141377,1
CR_96809,1
CR_149924,1
CR_121818,1
CR_144869,1
CR_107312,1
CR_29155,1
CR_34362,1
CR_185411,1
CR_33809,1
CR_191977,1
CR_85504,1
CR_59521,1
CR_157991,1
CR_30730,1
CR_96639,0
CR_9287,1
CR_66836,1
CR_58702,1
CR_181728,1
CR_139423,1
CR_196779,1
CR_119303,1
CR_58239,1
CR_87345,1
CR_10180,1
CR_155535,1
CR_54909,1
CR_120816,1
CR_94575,1
CR_100190,1
CR_25056,1
CR_86241,1
CR_17391,1
CR_27000,1
CR_146671,0
CR_117721,0
CR_96189,1
CR_99911,1
CR_90406,1
CR_79760,1
CR_162050,1
CR_51154,1
CR_58768,1
CR_42473,1
CR_95150,1
CR_67730,1
CR_112916,1
CR_76633,1
CR_53191,1
CR_78022,1
CR_196938,1
CR_167468,1
CR_182017,1
CR_189048,1
CR_3875,1
CR_17217,1
CR_192640,1
CR_49680,1
CR_81628,1
CR_33681,1
CR_128392,1
CR_116791,1
CR_188181,1
CR_135381,1
CR_35230,1
CR_44068,1
CR_148808,1
CR_5369,1
CR_130261,1
CR_101800,1
CR_182771,1
CR_65231,1
CR_7752,1
CR_151329,1
CR_20914,1
CR_156495,1
CR_39163,1
CR_32603,1
CR_41996,1
CR_42133,1
CR_20369,1
CR_1990,1
CR_66276,1
CR_119282,1
CR_187678,1
CR_53993,1
CR_181594,1
CR_154131,1
CR_123373,1
CR_186573,1
CR_82227,1
CR_30170,1
CR_103253,1
CR_114177,1
CR_88676,1
CR_23,1
CR_59536,1
CR_27797,1
CR_93146,1
CR_38353,1
CR_47712,1
CR_119417,1
CR_79472,1
CR_166993,1
CR_109596,1
CR_48596,1
CR_82688,1
CR_173904,1
CR_153245,1
CR_188590,1
CR_119143,1
CR_113137,1
CR_161204,1
CR_60194,1
CR_56972,1
CR_57026,1
CR_119818,1
CR_71230,1
CR_123089,1
CR_191122,1
CR_12972,1
CR_87328,1
CR_47093,0
CR_170844,1
CR_88869,1
CR_167950,1
CR_43554,1
CR_181869,1
CR_76233,1
CR_64698,1
CR_151640,1
CR_45031,1
CR_139748,0
CR_101740,1
CR_33563,0
CR_180900,1
CR_91691,1
CR_111870,1
CR_179771,1
CR_152883,1
CR_33355,1
CR_143524,0
CR_18065,1
CR_15329,1
CR_27130,1
CR_179785,1
CR_12908,1
CR_172780,1
CR_135346,1
CR_17222,1
CR_88109,1
CR_114147,1
CR_191872,1
CR_155056,1
CR_141385,1
CR_161400,1
CR_29439,1
CR_59978,1
CR_7971,1
CR_120938,1
CR_6045,1
CR_123835,1
CR_51424,1
CR_134090,1
CR_4744,1
CR_145064,1
CR_64026,1
CR_195143,1
CR_112689,1
CR_59331,1
CR_89710,1
CR_103470,1
CR_162227,1
CR_53963,1
CR_25208,1
CR_13537,1
CR_127956,1
CR_61327,1
CR_165616,1
CR_7266,1
CR_124660,1
CR_44423,1
CR_179650,1
CR_131974,1
CR_8175,1
CR_162028,1
CR_4516,1
CR_29653,1
CR_172173,1
CR_196520,1
CR_39951,1
CR_84649,1
CR_82097,1
CR_9869,1
CR_174987,1
CR_152045,1
CR_141533,0
CR_5698,1
CR_80365,1
CR_137744,1
CR_156530,1
CR_19307,1
CR_198542,0
CR_180714,1
CR_182820,1
CR_169866,1
CR_79628,0
CR_191080,1
CR_33618,0
CR_144214,1
CR_97992,1
CR_77518,1
CR_154586,1
CR_147291,1
CR_197594,1
CR_92901,1
CR_6920,1
CR_22788,1
CR_76475,0
CR_44336,1
CR_171163,1
CR_63707,1
CR_61074,1
CR_86411,1
CR_106453,1
CR_86135,1
CR_170038,1
CR_88836,1
CR_108125,1
CR_110887,1
CR_127811,1
CR_68668,1
CR_177649,1
CR_71188,1
CR_107293,1
CR_85821,1
CR_4847,1
CR_21922,1
CR_154734,1
CR_49602,1
CR_69288,1
CR_188733,1
CR_56989,1
CR_44173,1
CR_19333,1
CR_170354,1
CR_114253,1
CR_171929,1
CR_76202,1
CR_135404,1
CR_49302,1
CR_120813,1
CR_19181,1
CR_72548,1
CR_26358,1
CR_156251,1
CR_20606,1
CR_10147,1
CR_19919,1
CR_31227,1
CR_80491,1
CR_138823,1
CR_154117,1
CR_27470,1
CR_116372,1
CR_26443,1
CR_186591,1
CR_170173,1
CR_182195,1
CR_6370,1
CR_29727,1
CR_120036,0
CR_3759,1
CR_33603,1
CR_168599,1
CR_11792,1
CR_140841,1
CR_193693,1
CR_71253,1
CR_165544,1
CR_109852,1
CR_129047,1
CR_36399,1
CR_152275,1
CR_66211,1
CR_170112,1
CR_57183,1
CR_72624,1
CR_605,1
CR_69755,1
CR_152845,0
CR_120740,0
CR_139567,1
CR_166436,1
CR_170051,1
CR_111342,1
CR_3510,1
CR_60395,1
CR_90750,1
CR_131890,1
CR_93940,1
CR_31220,1
CR_103670,1
CR_93239,1
CR_165888,1
CR_18919,1
CR_179178,1
CR_93102,0
CR_181599,1
CR_141797,1
CR_92924,1
CR_139797,1
CR_193025,1
CR_16594,1
CR_17558,1
CR_142420,1
CR_108809,1
CR_72295,1
CR_87904,1
CR_109844,1
CR_39145,1
CR_65137,1
CR_104714,1
CR_71336,1
CR_122591,1
CR_136655,1
CR_109068,1
CR_122766,1
CR_20688,1
CR_10527,1
CR_161734,1
CR_4709,1
CR_74026,1
CR_154236,1
CR_120981,1
CR_81141,1
CR_143265,1
CR_100319,1
CR_88720,1
CR_9477,1
CR_187664,1
CR_194717,1
CR_121844,1
CR_147793,1
CR_160632,1
CR_29770,1
CR_25152,1
CR_180237,1
CR_139970,1
CR_130536,1
CR_17439,1
CR_26398,1
CR_137112,1
CR_21484,1
CR_95917,1
CR_124896,1
CR_10935,1
CR_187525,1
CR_138547,1
CR_44060,1
CR_192174,1
CR_71973,1
CR_3084,1
CR_99147,1
CR_69394,1
CR_156539,1
CR_107769,1
CR_162071,1
CR_89854,1
CR_152296,1
CR_87450,1
CR_151921,1
CR_21784,1
CR_26732,1
CR_193645,1
CR_63680,1
CR_31516,1
CR_155001,1
CR_19013,1
CR_21578,1
CR_190957,1
CR_38599,1
CR_70688,1
CR_133296,1
CR_139798,1
CR_91458,1
CR_176349,1
CR_120375,1
CR_24173,1
CR_54610,0
CR_2823,1
CR_64590,1
CR_96026,1
CR_163364,1
CR_125967,1
CR_13565,1
CR_142688,1
CR_103121,1
CR_77730,1
CR_128607,1
CR_45887,1
CR_33536,1
CR_126705,1
CR_169936,1
CR_40194,1
CR_177098,1
CR_188207,1
CR_30858,1
CR_54194,1
CR_100103,1
CR_30788,1
CR_168453,1
CR_49580,1
CR_75047,1
CR_84956,1
CR_15725,1
CR_134201,1
CR_185925,1
CR_83634,1
CR_87081,1
CR_77630,1
CR_52749,1
CR_57207,1
CR_197230,1
CR_63760,0
CR_90155,1
CR_156932,1
CR_34394,1
CR_15410,1
CR_183597,1
CR_22115,1
CR_73078,1
CR_639,1
CR_30830,1
CR_40294,1
CR_144275,1
CR_44766,1
CR_72255,1
CR_144331,1
CR_126843,1
CR_110674,1
CR_28615,1
CR_22604,1
CR_98647,1
CR_123939,1
CR_106257,1
CR_164108,1
CR_33135,1
CR_42333,1
CR_169811,1
CR_195825,1
CR_96116,1
CR_68755,1
CR_65142,1
CR_197003,1
CR_144992,1
CR_31905,1
CR_174322,1
CR_95292,1
CR_31282,1
CR_39038,1
CR_71366,1
CR_176187,1
CR_34444,0
CR_104989,1
CR_4887,1
CR_29985,1
CR_87974,1
CR_59244,1
CR_68824,1
CR_105892,1
CR_56294,1
CR_97146,1
CR_102309,1
CR_117843,1
CR_73926,1
CR_97270,1
CR_28117,1
CR_169700,1
CR_136273,1
CR_81873,1
CR_126520,1
CR_118573,1
CR_161741,1
CR_32340,1
CR_136136,1
CR_45633,1
CR_126792,1
CR_129431,1
CR_196472,1
CR_1551,1
CR_68231,1
CR_145613,1
CR_88011,1
CR_72389,1
CR_98340,1
CR_84795,1
CR_57633,1
CR_70809,1
CR_198778,1
CR_96229,1
CR_125460,0
CR_177637,1
CR_189266,1
CR_106220,1
CR_129017,1
CR_91795,1
CR_88269,1
CR_155714,1
CR_191801,1
CR_75457,1
CR_141172,1
CR_109115,1
CR_147296,1
CR_45163,1
CR_109578,1
CR_37827,1
CR_72070,1
CR_84436,1
CR_121863,1
CR_3118,1
CR_110008,1
CR_169993,1
CR_121952,1
CR_160200,1
CR_171676,1
CR_41073,1
CR_78250,1
CR_46220,1
CR_94753,1
CR_23809,1
CR_132706,0
CR_73655,1
CR_113503,0
CR_47447,1
CR_198523,1
CR_139683,1
CR_54647,1
CR_87134,1
CR_177880,1
CR_128278,1
CR_84182,0
CR_148822,1
CR_30120,1
CR_60200,1
CR_157188,1
CR_26423,1
CR_71197,1
CR_25943,1
CR_48139,1
CR_41652,1
CR_198519,1
CR_95856,1
CR_150801,1
CR_165257,1
CR_8363,1
CR_79283,1
CR_164028,1
CR_21050,1
CR_117882,1
CR_129053,1
CR_104756,1
CR_12593,1
CR_172519,1
CR_143491,1
CR_97199,1
CR_177018,1
CR_192743,1
CR_53923,1
CR_20424,1
CR_106947,1
CR_129015,1
CR_83842,1
CR_46835,1
CR_31411,1
CR_14499,1
CR_188199,1
CR_187776,1
CR_44178,1
CR_31075,1
CR_67811,1
CR_513,1
CR_140366,1
CR_122871,1
CR_160367,1
CR_54514,1
CR_108004,1
CR_136519,1
CR_131228,1
CR_156115,1
CR_156509,1
CR_177361,1
CR_132129,1
CR_695,1
CR_11404,1
CR_162597,1
CR_154584,1
CR_63123,1
CR_62665,1
CR_171442,1
CR_14743,1
CR_113842,1
CR_4373,1
CR_164424,1
CR_47874,1
CR_146262,1
CR_113767,1
CR_160755,1
CR_53040,1
CR_148560,1
CR_44296,1
CR_189064,1
CR_56557,1
CR_61471,1
CR_126396,0
CR_156466,1
CR_99934,1
CR_148954,1
CR_49192,1
CR_18121,1
CR_113818,1
CR_149253,1
CR_176673,1
CR_94343,1
CR_59315,1
CR_8280,1
CR_175053,0
CR_2959,1
CR_1750,1
CR_97214,1
CR_175597,1
CR_11409,1
CR_150190,1
CR_28723,1
CR_77982,0
CR_4217,1
CR_93673,1
CR_146551,1
CR_16689,1
CR_138863,1
CR_81145,1
CR_23835,1
CR_146582,1
CR_73664,1
CR_59691,1
CR_180887,1
CR_187130,1
CR_124988,1
CR_42043,1
CR_77233,1
CR_168587,0
CR_2753,1
CR_26643,1
CR_133915,1
CR_14140,1
CR_3153,1
CR_155806,1
CR_72704,1
CR_167835,1
CR_35238,1
CR_171573,0
CR_167774,1
CR_33269,1
CR_91211,1
CR_67432,1
CR_169034,1
CR_65009,1
CR_191027,1
CR_161030,1
CR_123160,1
CR_118200,1
CR_172995,1
CR_99362,1
CR_22914,1
CR_103449,1
CR_162788,1
CR_133841,1
CR_1033,1
CR_132084,1
CR_17213,1
CR_162470,1
CR_72303,1
CR_77713,1
CR_78784,1
CR_90138,1
CR_19079,1
CR_169308,1
CR_41176,1
CR_80457,1
CR_26787,1
CR_178963,1
CR_172626,1
CR_8993,1
CR_178804,1
CR_56441,1
CR_46507,1
CR_126143,1
CR_144518,1
CR_186989,1
CR_12289,1
CR_76049,1
CR_37755,1
CR_143894,1
CR_181163,1
CR_131622,1
CR_90425,1
CR_20457,1
CR_38995,1
CR_138199,1
CR_190067,1
CR_27049,1
CR_192759,1
CR_192181,1
CR_29254,1
CR_86208,1
CR_66036,1
CR_101169,1
CR_85386,0
CR_72732,1
CR_84243,0
CR_175793,1
CR_136100,1
CR_6843,1
CR_197806,0
CR_116120,1
CR_25099,1
CR_136514,1
CR_151706,1
CR_133842,1
CR_166311,1
CR_132232,1
CR_155436,1
CR_115661,1
CR_131888,1
CR_164167,1
CR_85221,1
CR_192343,1
CR_63657,1
CR_12278,1
CR_35651,1
CR_24872,0
CR_180301,1
CR_42916,1
CR_132480,1
CR_49239,1
CR_144538,1
CR_147348,1
CR_77321,1
CR_170995,1
CR_97769,1
CR_187332,1
CR_185111,1
CR_35174,1
CR_146483,1
CR_66359,1
CR_77516,1
CR_65591,1
CR_38841,1
CR_156522,1
CR_80464,1
CR_41172,1
CR_81499,1
CR_31578,1
CR_14031,1
CR_150007,1
CR_144252,1
CR_63697,1
CR_47877,1
CR_118016,1
CR_118608,1
CR_127036,1
CR_26336,0
CR_75211,0
CR_144809,1
CR_48320,1
CR_37109,1
CR_89882,1
CR_134701,1
CR_19829,1
CR_25195,1
CR_70115,1
CR_36929,1
CR_119809,1
CR_858,1
CR_26952,1
CR_102906,1
CR_14099,1
CR_183277,1
CR_191910,1
CR_195942,1
CR_29786,1
CR_132199,1
CR_163961,1
CR_1337,1
CR_128799,1
CR_183334,1
CR_160648,1
CR_101827,1
CR_122138,1
CR_189231,1
CR_139072,1
CR_123578,1
CR_16022,1
CR_57878,1
CR_95924,1
CR_46765,1
CR_130436,1
CR_15464,1
CR_171326,1
CR_147977,1
CR_100308,1
CR_61877,1
CR_41331,1
CR_127031,1
CR_180984,1
CR_58795,1
CR_164434,1
CR_41093,1
CR_62896,1
CR_97630,1
CR_100107,1
CR_180594,1
CR_31197,1
CR_185162,1
CR_80407,1
CR_194072,1
CR_192779,1
