ID,Essayset,min_score,max_score,clarity,coherent,EssayText,score
800,1,0,3,1,0,12,0.3
801,1,0,3,0,0,44,0
802,1,0,3,0,0,32,0
803,1,0,3,1,3,62,1.2
804,1,0,3,2,3,57,2.9
805,1,0,3,3,0,111,2
806,1,0,3,3,1,37,1.2
807,1,0,3,2,2,75,3
808,1,0,3,0,0,32,0.1
809,1,0,3,1,3,52,1.2
810,1,0,3,2,1,33,2.8
811,1,0,3,2,0,65,1
812,1,0,3,3,2,15,1.3
813,1,0,3,0,0,12,0.2
814,1,0,3,2,0,15,1.1
815,1,0,3,1,0,66,1
816,1,0,3,1,0,24,0.2
817,1,0,3,3,2,51,1.8
818,1,0,3,2,3,93,3
819,1,0,3,2,2,51,3
820,1,0,3,2,3,61,2.2
821,1,0,3,3,2,19,1.8
822,1,0,3,3,3,47,2.1
823,1,0,3,1,0,28,0
824,1,0,3,2,3,18,2.9
825,1,0,3,3,3,73,2
826,1,0,3,3,2,29,2.6
827,1,0,3,3,2,41,2
828,1,0,3,3,1,38,1.9
829,1,0,3,3,0,40,1.2
830,1,0,3,0,1,43,1
831,1,0,3,0,0,14,0.2
832,1,0,3,3,1,45,1.9
833,1,0,3,2,2,68,3
834,1,0,3,1,0,17,1
835,1,0,3,3,2,68,2
836,1,0,3,2,2,63,1.8
837,1,0,3,1,0,40,1.1
838,1,0,3,2,1,53,2
839,1,0,3,1,0,12,0
840,1,0,3,1,0,11,0.1
841,1,0,3,0,0,53,0.9
842,1,0,3,1,1,52,1.1
843,1,0,3,1,0,30,1.1
844,1,0,3,3,2,51,2.8
845,1,0,3,2,1,43,2.7
846,1,0,3,3,3,36,1.4
847,1,0,3,3,2,45,3
848,1,0,3,1,0,44,0.2
849,1,0,3,2,2,50,1.5
850,1,0,3,2,1,41,2
851,1,0,3,0,0,21,0
852,1,0,3,3,2,59,1.9
853,1,0,3,1,0,54,0.2
854,1,0,3,0,0,49,0.2
855,1,0,3,2,2,37,2
856,1,0,3,0,0,15,0
857,1,0,3,1,0,38,1.4
858,1,0,3,1,0,73,1
859,1,0,3,3,1,57,2.39313447
860,1,0,3,2,2,72,2.8
861,1,0,3,3,3,58,2
862,1,0,3,2,3,68,3
863,1,0,3,0,0,38,0.2
864,1,0,3,3,3,33,2
865,1,0,3,2,1,75,2.2
866,1,0,3,3,1,55,2
867,1,0,3,1,2,88,1.2
868,1,0,3,3,2,77,3
869,1,0,3,0,0,55,1
870,1,0,3,3,3,30,2
871,1,0,3,0,2,71,1.2
872,1,0,3,1,0,39,0.2
873,1,0,3,2,1,42,1.9
874,1,0,3,2,2,91,3
875,1,0,3,1,0,77,0.4
876,1,0,3,1,0,22,1
877,1,0,3,0,0,45,0
878,1,0,3,0,0,32,0.1
879,1,0,3,0,1,38,0.9
880,1,0,3,2,0,74,1
881,1,0,3,1,0,19,0.4
882,1,0,3,0,0,26,1
883,1,0,3,3,2,61,2
884,1,0,3,2,3,40,1.9
885,1,0,3,3,2,69,2
886,1,0,3,2,2,39,1.8
887,1,0,3,3,3,72,2
888,1,0,3,3,2,54,2
889,1,0,3,3,0,86,1.1
890,1,0,3,3,0,68,1.8
891,1,0,3,1,0,29,1.1
892,1,0,3,3,1,56,3
893,1,0,3,3,2,30,3
894,1,0,3,3,3,45,2.8
895,1,0,3,3,2,63,2
896,1,0,3,2,1,77,1.8
897,1,0,3,0,0,41,0.2
898,1,0,3,2,2,54,2
899,1,0,3,0,0,25,0
900,1,0,3,0,0,43,0.2
901,1,0,3,3,1,52,1.8
902,1,0,3,1,0,53,1.1
903,1,0,3,2,0,92,1.8
904,1,0,3,2,2,49,2.9
905,1,0,3,3,1,51,2
906,1,0,3,0,0,111,1.1
907,1,0,3,3,1,18,2.8
908,1,0,3,0,0,12,0
909,1,0,3,0,0,59,1.2
910,1,0,3,0,0,81,1
911,1,0,3,1,0,17,0.293399184
912,1,0,3,1,0,79,0.3
913,1,0,3,2,2,66,1.9
914,1,0,3,1,0,29,1.1
915,1,0,3,3,3,74,1.7
916,1,0,3,0,0,44,0.1
917,1,0,3,0,0,38,0
918,1,0,3,0,0,96,1
919,1,0,3,3,1,53,1.2
920,1,0,3,0,1,37,1.8
921,1,0,3,0,0,28,0.2
922,1,0,3,3,2,49,2.8
923,1,0,3,3,2,45,1.9
924,1,0,3,2,2,51,2.8
925,1,0,3,1,3,64,1.1
926,1,0,3,2,1,52,3
927,1,0,3,2,3,114,2.9
928,1,0,3,2,3,44,2
929,1,0,3,1,0,71,1.1
930,1,0,3,0,2,40,1.1
931,1,0,3,3,3,50,2.9
932,1,0,3,2,1,63,1.2
933,1,0,3,2,1,74,2
934,1,0,3,1,0,44,0.2
935,1,0,3,2,3,52,2.8
936,1,0,3,3,1,60,3
937,1,0,3,1,0,51,1.2
938,1,0,3,0,2,59,1.8
939,1,0,3,0,3,56,1.6
940,1,0,3,2,2,62,3
941,1,0,3,1,0,32,0.8
942,1,0,3,0,0,33,0.1
943,1,0,3,0,0,51,1
944,1,0,3,1,0,87,1
945,1,0,3,0,0,28,0.4
946,1,0,3,2,2,69,2.1
947,1,0,3,3,1,90,2.7
948,1,0,3,2,2,105,2
949,1,0,3,2,2,50,2.1
950,1,0,3,1,0,49,0
951,1,0,3,0,0,53,1
952,1,0,3,1,0,34,0
953,1,0,3,1,0,19,0
954,1,0,3,2,1,28,2
955,1,0,3,2,1,62,2.1
956,1,0,3,3,3,86,2.9
957,1,0,3,3,3,41,1.9
958,1,0,3,0,0,44,1.2
959,1,0,3,2,1,83,3
960,1,0,3,0,0,47,0
961,1,0,3,3,1,61,1.9
962,1,0,3,0,0,53,1
963,1,0,3,3,1,43,2.9
964,1,0,3,3,1,47,2.1
965,1,0,3,2,3,54,2.8
966,1,0,3,3,0,54,1.2
967,1,0,3,3,2,82,2.9
968,1,0,3,0,3,64,1.9
969,1,0,3,0,0,43,0.4
970,1,0,3,3,3,75,2.4
971,1,0,3,2,3,29,2.8
972,1,0,3,3,2,39,2
973,1,0,3,3,2,69,3
974,1,0,3,1,0,18,0.1
975,1,0,3,3,2,41,2.8
976,1,0,3,1,0,81,0.3
977,1,0,3,3,1,45,2.8
978,1,0,3,2,2,72,1.8
979,1,0,3,3,3,104,1.9
980,1,0,3,0,0,79,1.2
981,1,0,3,2,1,59,1.9
982,1,0,3,3,1,67,2.8
983,1,0,3,3,3,77,2.1
984,1,0,3,2,2,86,2.5
985,1,0,3,0,0,70,0.1
986,1,0,3,0,0,24,0.9
987,1,0,3,1,3,31,1.3
988,1,0,3,1,2,45,1.6
989,1,0,3,0,2,74,1.1
990,1,0,3,3,1,82,2.1
991,1,0,3,1,0,23,0.2
992,1,0,3,0,1,20,1.8
993,1,0,3,2,0,17,1.2
994,1,0,3,1,0,10,0.9
995,1,0,3,2,1,56,2.7
996,1,0,3,1,3,85,1.1
997,1,0,3,1,0,21,1.4
998,1,0,3,3,3,55,1.8
999,1,0,3,3,1,84,2
1000,1,0,3,0,0,28,0.8
1001,1,0,3,0,0,63,1.1
1002,1,0,3,3,2,70,2
1003,1,0,3,3,3,43,2.2
1004,1,0,3,3,2,42,2
1005,1,0,3,3,1,66,2.3
1006,1,0,3,2,1,46,3
1007,1,0,3,3,1,50,3
1008,1,0,3,0,3,57,1
1009,1,0,3,1,1,102,2
1010,1,0,3,1,3,25,2
1011,1,0,3,2,0,44,1.7
1012,1,0,3,0,0,36,1
1013,1,0,3,2,1,41,2.1
1014,1,0,3,3,2,84,2.1
1015,1,0,3,3,1,44,1.7
1016,1,0,3,1,0,21,1
1017,1,0,3,3,3,73,1.5
1018,1,0,3,1,0,48,0
1019,1,0,3,0,0,36,0
1020,1,0,3,1,0,34,0.1
1021,1,0,3,2,0,30,1.6
1022,1,0,3,1,0,45,1.2
1023,1,0,3,3,0,40,1
1024,1,0,3,3,3,102,2.1
1025,1,0,3,2,2,39,3
1026,1,0,3,2,0,58,0.893399184
1027,1,0,3,3,2,51,2.7
1028,1,0,3,1,0,18,0.3
1029,1,0,3,1,0,56,0.9
1030,1,0,3,3,3,19,2.8
1031,1,0,3,3,1,93,1.9
1032,1,0,3,0,0,64,1.2
1033,1,0,3,1,0,44,0.3
1034,1,0,3,1,0,37,0
1035,1,0,3,1,0,40,0.3
1036,1,0,3,0,0,35,1
1037,1,0,3,3,2,82,2.8
1038,1,0,3,2,2,94,1.9
1039,1,0,3,1,0,70,0
1040,1,0,3,0,1,9,1
1041,1,0,3,2,1,99,3
1042,1,0,3,3,3,29,2.2
1043,1,0,3,3,3,48,2.9
1044,1,0,3,0,0,63,1
1045,1,0,3,3,1,44,2
1046,1,0,3,0,0,8,0.1
1047,1,0,3,0,0,95,0.9
1048,1,0,3,2,1,41,2
1049,1,0,3,3,3,57,2
1050,1,0,3,1,0,70,0.2
1051,1,0,3,0,1,9,1.1
1052,1,0,3,1,0,71,0.8
1053,1,0,3,2,2,46,1.9
1054,1,0,3,0,0,27,0.1
1055,1,0,3,3,3,66,3
1056,1,0,3,2,2,34,2.9
1057,1,0,3,2,2,50,2.8
1058,1,0,3,1,0,36,0
1059,1,0,3,0,1,67,1.1
1060,1,0,3,1,0,73,0.9
1061,1,0,3,3,2,79,2
1062,1,0,3,0,0,34,0.9
1063,1,0,3,1,0,37,1
1064,1,0,3,1,0,40,0.2
1065,1,0,3,3,3,68,1.5
1066,1,0,3,3,0,58,1.7
1067,1,0,3,3,2,74,3
1068,1,0,3,2,1,106,3
1069,1,0,3,0,0,23,1
1070,1,0,3,1,0,43,0.2
1071,1,0,3,3,1,81,2
1072,1,0,3,3,3,35,2
1073,1,0,3,2,3,99,2
1074,1,0,3,1,0,18,0
1075,1,0,3,0,1,59,1.8
1076,1,0,3,0,2,116,1.8
1077,1,0,3,1,0,58,0.1
1078,1,0,3,1,0,36,0.2
1079,1,0,3,2,3,102,2
1080,1,0,3,3,1,64,2.593399184
1081,1,0,3,2,2,52,2.1
1082,1,0,3,2,1,64,2.1
1083,1,0,3,3,1,36,3
1084,1,0,3,1,0,26,1
1085,1,0,3,0,0,11,0.1
1086,1,0,3,3,2,34,2.1
1087,1,0,3,0,0,5,0
1088,1,0,3,3,2,51,2.5
1089,1,0,3,2,3,18,2
1090,1,0,3,1,0,23,0.5
1091,1,0,3,0,3,40,1.8
1092,1,0,3,3,2,43,1.8
1093,1,0,3,1,0,11,0.2
1094,1,0,3,1,0,75,0.9
1095,1,0,3,0,0,30,0.2
1096,1,0,3,2,1,65,3
1097,1,0,3,0,2,32,1.1
1098,1,0,3,2,1,23,2.1
1099,1,0,3,3,3,53,3
1100,1,0,3,2,2,87,2
1101,1,0,3,3,2,36,2
1102,1,0,3,3,0,70,1.2
1103,1,0,3,3,3,64,2.6
1104,1,0,3,1,0,60,0.4
1105,1,0,3,0,0,22,0
1106,1,0,3,0,0,72,0.9
1107,1,0,3,2,0,73,1.1
1108,1,0,3,0,0,13,0
1109,1,0,3,0,0,45,1.1
1110,1,0,3,3,3,59,2.9
1111,1,0,3,3,3,34,2
1112,1,0,3,0,0,32,0.2
1113,1,0,3,1,0,47,1.4
1114,1,0,3,2,1,77,1.8
1115,1,0,3,0,2,73,1.8
1116,1,0,3,2,1,80,2.9
1117,1,0,3,3,3,25,3
1118,1,0,3,1,0,28,0.7
1119,1,0,3,1,0,81,1.2
1120,1,0,3,0,0,5,0
1121,1,0,3,2,2,32,2.1
1122,1,0,3,1,0,21,0.1
1123,1,0,3,2,2,32,3
1124,1,0,3,1,0,14,0.1
1125,1,0,3,3,3,44,2
1126,1,0,3,2,0,22,1
1127,1,0,3,2,2,50,1.893399184
1128,1,0,3,3,1,65,2.8
1129,1,0,3,3,1,39,1.9
1130,1,0,3,0,1,48,1.8
1131,1,0,3,1,2,61,1
1132,1,0,3,3,3,48,3
1133,1,0,3,2,3,37,2.8
1134,1,0,3,3,1,27,2
1135,1,0,3,2,1,15,2.8
1136,1,0,3,1,0,38,0.1
1137,1,0,3,3,1,43,2
1138,1,0,3,3,0,37,1.3
1139,1,0,3,1,0,44,0.1
1140,1,0,3,1,0,19,0.2
1141,1,0,3,3,2,11,2.9
1142,1,0,3,3,2,48,2
1143,1,0,3,1,0,22,0.2
1144,1,0,3,1,0,21,0
1145,1,0,3,1,0,96,0.9
1146,1,0,3,2,2,62,2.6
1147,1,0,3,1,0,59,0.2
1148,1,0,3,3,1,96,3
1149,1,0,3,3,0,29,1.2
1150,1,0,3,3,1,65,2
1151,1,0,3,1,0,45,1
1152,1,0,3,0,0,35,0
1153,1,0,3,0,0,51,0.8
1154,1,0,3,2,2,36,3
1155,1,0,3,1,0,40,0.1
1156,1,0,3,2,1,83,2.8
1157,1,0,3,1,0,37,1
1158,1,0,3,1,0,34,0.1
1159,1,0,3,2,3,34,1.9
1160,1,0,3,3,3,56,2.1
1161,1,0,3,3,2,71,2.9
1162,1,0,3,0,0,21,0.2
1163,1,0,3,2,1,63,2.2
1164,1,0,3,3,0,48,1.2
1165,1,0,3,0,0,34,0.9
1166,1,0,3,0,0,54,1.2
1167,1,0,3,1,0,51,0.9
1168,1,0,3,3,2,59,2.9
1169,1,0,3,0,2,44,1
1170,1,0,3,1,0,30,0.8
1171,1,0,3,1,3,78,1.8
1172,1,0,3,2,2,62,2.1
1173,1,0,3,1,2,47,1.1
1174,1,0,3,2,2,42,1.8
1175,1,0,3,2,2,48,1.9
1176,1,0,3,1,3,54,1.3
1177,1,0,3,1,1,107,1.2
1178,1,0,3,3,2,48,2.5
1179,1,0,3,0,0,31,0.1
1180,1,0,3,2,2,73,1.3
1181,1,0,3,3,1,64,2.8
1182,1,0,3,2,2,49,1.79313447
1183,1,0,3,0,0,84,0.9
1184,1,0,3,1,0,27,0.4
1185,1,0,3,1,1,78,1.1
1186,1,0,3,0,0,21,0.4
1187,1,0,3,0,0,20,0
1188,1,0,3,0,3,69,0.9
1189,1,0,3,0,0,29,0
1190,1,0,3,3,3,110,3
1191,1,0,3,3,1,82,2.9
1192,1,0,3,0,0,63,1
1193,1,0,3,1,1,39,2
1194,1,0,3,3,3,8,2.8
1195,1,0,3,0,0,11,0.1
1196,1,0,3,1,0,53,0.5
1197,1,0,3,3,2,58,2.8
1198,1,0,3,1,0,33,0.1
1199,1,0,3,2,2,46,1.9
1200,1,0,3,3,3,115,2.3
1201,1,0,3,0,0,9,0
1202,1,0,3,0,0,20,0.1
1203,1,0,3,2,1,37,2.9
1204,1,0,3,3,3,37,1.9
1205,1,0,3,3,3,49,2.9
1206,1,0,3,2,3,63,2.8
1207,1,0,3,2,3,37,2.1
1208,1,0,3,1,0,35,0.1
1209,1,0,3,2,2,50,2.5
1210,1,0,3,3,0,29,1.2
1211,1,0,3,3,3,71,3
1212,1,0,3,3,2,33,2
1213,1,0,3,0,0,23,0
1214,1,0,3,3,3,32,1.9
1215,1,0,3,1,2,20,1.1
1216,1,0,3,2,0,27,1.1
1217,1,0,3,0,0,11,0.1
1218,1,0,3,0,0,42,1
1219,1,0,3,1,0,44,0
1220,1,0,3,1,0,24,1
1221,1,0,3,0,0,27,0.4
1222,1,0,3,3,2,31,1.9
1223,1,0,3,1,0,65,1
1224,1,0,3,1,0,34,1
1225,1,0,3,0,0,20,0.1
1226,1,0,3,2,0,46,1.7
1227,1,0,3,2,1,69,2.8
1228,1,0,3,0,0,21,0.79313447
1229,1,0,3,0,0,41,0.2
1230,1,0,3,1,1,86,1.1
1231,1,0,3,2,2,60,2
1232,1,0,3,2,1,52,1.9
1233,1,0,3,1,0,21,0.1
1234,1,0,3,0,0,10,0.2
1235,1,0,3,3,3,40,1.9
1236,1,0,3,2,3,53,2
1237,1,0,3,0,0,21,0.7
1238,1,0,3,1,0,40,0
1239,1,0,3,2,3,85,2.8
1240,1,0,3,0,0,53,0.2
1241,1,0,3,2,2,55,2
1242,1,0,3,1,0,22,0.2
1243,1,0,3,0,0,56,0.1
1244,1,0,3,2,1,36,2
1245,1,0,3,3,1,50,1.8
1246,1,0,3,2,0,70,1.793399184
1247,1,0,3,3,3,77,2.2
1248,1,0,3,2,3,77,2.8
1249,1,0,3,0,0,22,0.4
1250,1,0,3,2,2,62,2.2
1251,1,0,3,2,1,49,1.8
1252,1,0,3,3,3,40,2.8
1253,1,0,3,2,3,16,2.2
1254,1,0,3,3,1,33,1.7
1255,1,0,3,3,3,35,2.1
1256,1,0,3,1,0,15,0.2
1257,1,0,3,1,0,47,0.9
1258,1,0,3,3,3,47,2.1
1259,1,0,3,0,0,32,0.2
1260,1,0,3,1,0,73,0
1261,1,0,3,0,2,44,1.8
1262,1,0,3,0,0,72,1
1263,1,0,3,1,0,32,0.49313447
1264,1,0,3,1,0,49,0.2
1265,1,0,3,3,1,10,2
1266,1,0,3,2,3,72,2.9
1267,1,0,3,0,0,25,0.4
1268,1,0,3,0,0,27,1.2
1269,1,0,3,2,1,40,1.8
1270,1,0,3,0,0,26,0.2
1271,1,0,3,2,2,64,2
1272,1,0,3,3,2,39,1.8
1273,1,0,3,3,2,51,3
1274,1,0,3,2,3,28,2.1
1275,1,0,3,1,1,40,1.8
1276,1,0,3,2,1,14,2.9
1277,1,0,3,0,0,35,1.2
1278,1,0,3,3,3,64,1.9
1279,1,0,3,0,0,16,0.1
1280,1,0,3,1,0,35,0.3
1281,1,0,3,0,0,28,0.1
1282,1,0,3,2,2,53,2.1
1283,1,0,3,3,3,46,2
1284,1,0,3,3,3,16,2
1285,1,0,3,3,1,54,3
1286,1,0,3,1,0,50,0.2
1287,1,0,3,2,3,49,1.9
1288,1,0,3,0,0,62,0.3
1289,1,0,3,3,1,47,3
1290,1,0,3,3,3,30,2.1
1291,1,0,3,1,0,50,0.1
1292,1,0,3,2,1,44,2.8
1293,1,0,3,2,2,51,2.9
1294,1,0,3,2,2,77,1.9
1295,1,0,3,3,1,8,2
1296,1,0,3,1,0,28,1
1297,1,0,3,0,0,41,0.9
1298,1,0,3,1,2,23,1.3
1299,1,0,3,0,0,29,0.9
1300,1,0,3,2,3,58,2.6
1301,1,0,3,0,1,59,1.1
1302,1,0,3,0,0,42,1
1303,1,0,3,1,0,56,1.1
1304,1,0,3,2,3,7,1.3
1305,1,0,3,1,0,45,0.4
1306,1,0,3,2,2,81,2.593399184
1307,1,0,3,3,1,68,2
1308,1,0,3,1,3,32,1.1
1309,1,0,3,1,0,7,0.4
1310,1,0,3,0,0,14,0.1
1311,1,0,3,3,1,83,2.6
1312,1,0,3,2,3,31,2.1
1313,1,0,3,3,1,78,3
1314,1,0,3,3,2,31,2
1315,1,0,3,1,0,29,0.3
1316,1,0,3,3,0,56,1.6
1317,1,0,3,1,0,21,1
1318,1,0,3,1,1,96,2.1
1319,1,0,3,2,1,23,1.9
1320,1,0,3,2,0,64,1.09313447
1321,1,0,3,2,3,38,2
1322,1,0,3,2,0,55,1.1
1323,1,0,3,3,1,44,2.8
1324,1,0,3,1,0,27,0.2
1325,1,0,3,2,2,61,2.8
1326,1,0,3,1,0,40,1
1327,1,0,3,1,0,35,1.1
1328,1,0,3,2,1,28,2
1329,1,0,3,3,1,14,2.9
1330,1,0,3,2,1,44,1.7
1331,1,0,3,0,0,77,0.3
1332,1,0,3,3,1,20,2.1
1333,1,0,3,1,3,88,1.2
1334,1,0,3,0,0,33,0.9
1335,1,0,3,3,0,33,1
1336,1,0,3,2,3,30,2
1337,1,0,3,1,0,20,0.3
1338,1,0,3,1,3,60,1.1
1339,1,0,3,3,3,50,2
1340,1,0,3,1,0,52,0
1341,1,0,3,2,3,84,2
1342,1,0,3,3,3,57,2
1343,1,0,3,1,0,30,0
1344,1,0,3,3,2,60,2
1345,1,0,3,0,0,51,1
1346,1,0,3,3,3,42,2
1347,1,0,3,1,0,7,0.2
1348,1,0,3,1,0,42,0
1349,1,0,3,2,3,64,2.7
1350,1,0,3,0,0,21,0.99313447
1351,1,0,3,3,2,64,2
1352,1,0,3,1,0,19,0.1
1353,1,0,3,1,0,20,1
1354,1,0,3,2,3,61,2
1355,1,0,3,1,0,34,0.1
1356,1,0,3,2,3,84,2.7
1357,1,0,3,0,0,46,1.2
1358,1,0,3,0,0,22,0.1
1359,1,0,3,1,0,23,1
1360,1,0,3,1,0,12,0
1361,1,0,3,2,1,11,1.2
1362,1,0,3,1,0,57,0.4
1363,1,0,3,3,3,2,2.7
1364,1,0,3,0,0,24,0.2
1365,1,0,3,3,3,90,1.8
1366,1,0,3,0,0,70,0.4
1367,1,0,3,2,2,42,3
1368,1,0,3,2,1,67,2.9
1369,1,0,3,0,0,62,1
1370,1,0,3,2,3,46,2.6
1371,1,0,3,2,2,21,2
1372,1,0,3,2,3,42,2.8
1373,1,0,3,2,2,70,1.7
1374,1,0,3,3,2,75,3
1375,1,0,3,3,1,88,2.8
1376,1,0,3,2,1,44,1.2
1377,1,0,3,3,3,61,3
1378,1,0,3,3,3,47,2
1379,1,0,3,3,3,41,2
1380,1,0,3,3,3,68,2
1381,1,0,3,1,0,33,1
1382,1,0,3,2,3,61,1.9
1383,1,0,3,2,3,44,1.8
1384,1,0,3,1,0,73,0.3
1385,1,0,3,3,2,55,1.9
1386,1,0,3,3,1,63,3
1387,1,0,3,1,0,27,0.2
1388,1,0,3,0,0,15,0.1
1389,1,0,3,2,1,41,2
1390,1,0,3,0,0,43,0.1
1391,1,0,3,3,1,12,2.1
1392,1,0,3,0,0,22,1
1393,1,0,3,2,0,26,1.3
1394,1,0,3,2,3,89,2.1
1395,1,0,3,0,0,31,1.2
1396,1,0,3,1,0,53,1
1397,1,0,3,2,2,44,2.1
1398,1,0,3,0,0,29,0
1399,1,0,3,3,3,41,2
1400,1,0,3,0,0,34,0.7
1401,1,0,3,2,3,60,2.1
1402,1,0,3,0,0,15,0
1403,1,0,3,2,3,35,2
1404,1,0,3,2,3,40,2.1
1405,1,0,3,3,2,46,3
1406,1,0,3,3,3,66,2.6
1407,1,0,3,3,2,36,2.1
1408,1,0,3,0,0,28,0
1409,1,0,3,1,0,58,0
1410,1,0,3,2,3,37,2
1411,1,0,3,3,1,83,2.2
1412,1,0,3,1,0,5,0.2
1413,1,0,3,2,3,67,2.9
1414,1,0,3,2,1,43,2.6
1415,1,0,3,2,3,53,3
1416,1,0,3,2,3,28,2.1
1417,1,0,3,0,0,25,1
1418,1,0,3,2,2,70,2.9
1419,1,0,3,2,1,35,3
1420,1,0,3,0,2,70,1.1
1421,1,0,3,2,2,84,1.8
1422,1,0,3,1,0,31,0.2
1423,1,0,3,3,1,37,2.1
1424,1,0,3,0,0,2,0.2
1425,1,0,3,2,2,75,2.9
1426,1,0,3,0,0,27,1.2
1427,1,0,3,1,0,22,0.9
1428,1,0,3,1,0,77,0
1429,1,0,3,0,3,41,1.8
1430,1,0,3,2,3,46,1.3
1431,1,0,3,3,3,50,1.9
1432,1,0,3,3,2,70,3
1433,1,0,3,3,3,48,2.9
1434,1,0,3,0,0,18,0
1435,1,0,3,2,0,49,1.2
1436,1,0,3,0,0,40,1.2
1437,1,0,3,2,2,67,2.1
1438,1,0,3,2,0,9,1
1439,1,0,3,3,2,23,2.1
1440,1,0,3,2,0,24,1.2
1441,1,0,3,0,0,24,0.2
1442,1,0,3,2,2,61,2.8
1443,1,0,3,2,3,51,2
1444,1,0,3,2,2,48,3
1445,1,0,3,1,2,82,1.8
1446,1,0,3,0,0,48,0.9
1447,1,0,3,0,0,32,0
1448,1,0,3,1,0,45,0.4
1449,1,0,3,3,0,52,1.1
1450,1,0,3,1,0,21,0.2
1451,1,0,3,2,1,68,2.8
1452,1,0,3,3,3,5,1.3
1453,1,0,3,1,0,18,1
1454,1,0,3,1,0,10,1
1455,1,0,3,2,1,16,2
1456,1,0,3,2,2,32,2.1
1457,1,0,3,2,3,44,2.9
1458,1,0,3,3,1,35,3
1459,1,0,3,2,1,62,2
1460,1,0,3,3,3,56,1.9
1461,1,0,3,2,3,61,2.1
1462,1,0,3,2,0,35,1.1
1463,1,0,3,0,0,56,1.1
1464,1,0,3,1,0,6,0
1465,1,0,3,2,1,53,2.5
1466,1,0,3,3,2,72,2.8
1467,1,0,3,0,0,12,0.8
1468,1,0,3,2,1,30,2
1469,1,0,3,1,0,55,1.1
1470,1,0,3,2,3,23,2.9
1471,1,0,3,2,1,48,2
1472,1,0,3,0,1,57,1.9
1473,1,0,3,2,3,56,2
1474,1,0,3,3,1,58,2.8
1475,1,0,3,1,2,50,1.8
1476,1,0,3,2,3,28,2.9
1477,1,0,3,0,1,91,1.2
1478,1,0,3,1,0,41,0
1479,1,0,3,0,1,91,1.9
1480,1,0,3,2,1,79,2.9
1481,1,0,3,1,2,64,2.3
1482,1,0,3,0,0,29,0.394360613
1483,1,0,3,3,2,45,2.2
1484,1,0,3,2,2,80,2
1485,1,0,3,1,3,80,1.8
1486,1,0,3,1,0,42,1.2
1487,1,0,3,1,0,34,0.9
1488,1,0,3,3,0,19,0.9
1489,1,0,3,3,3,45,1.9
1490,1,0,3,3,2,23,2
1491,1,0,3,0,0,39,0.2
1492,1,0,3,3,1,100,3
1493,1,0,3,0,0,7,0.1
1494,1,0,3,1,0,27,0.4
1495,1,0,3,1,0,5,0.2
1496,1,0,3,0,2,93,1.6
1497,1,0,3,1,0,84,0.6
1498,1,0,3,3,2,82,2.8
1499,1,0,3,0,0,39,0.1
1500,1,0,3,3,3,79,2.6
1501,1,0,3,3,0,41,1.1
1502,1,0,3,2,0,63,1.8
1503,1,0,3,1,2,31,1.1
1504,1,0,3,3,0,28,0.993399184
1505,1,0,3,1,1,56,1.6
1506,1,0,3,0,3,43,1.2
1507,1,0,3,0,0,75,1
1508,1,0,3,3,0,17,1.8
1509,1,0,3,2,2,107,2.8
1510,1,0,3,2,1,66,2.1
1511,1,0,3,3,2,29,2
1512,1,0,3,3,3,43,1.9
1513,1,0,3,2,2,24,3
1514,1,0,3,0,3,26,1.2
1515,1,0,3,1,0,36,0.1
1516,1,0,3,0,0,11,1
1517,1,0,3,3,1,55,2.49313447
1518,1,0,3,1,0,77,1.7
1519,1,0,3,3,3,54,2.8
1520,1,0,3,2,2,39,2.8
1521,1,0,3,2,2,49,2
1522,1,0,3,3,2,36,2
1523,1,0,3,0,0,40,0.1
1524,1,0,3,0,0,43,1
1525,1,0,3,3,1,41,3
1526,1,0,3,1,1,100,1
1527,1,0,3,1,0,28,0
1528,1,0,3,3,2,39,2.8
1529,1,0,3,2,0,23,1.2
1530,1,0,3,2,1,27,2
1531,1,0,3,3,1,33,1.8
1532,1,0,3,1,0,28,0
1533,1,0,3,0,0,67,1
1534,1,0,3,3,1,75,2.8
1535,1,0,3,2,2,60,2.9
1536,1,0,3,3,2,32,2.8
1537,1,0,3,3,2,54,2.5
1538,1,0,3,1,0,20,0
1539,1,0,3,3,2,70,2.1
1540,1,0,3,0,0,24,0.2
1541,1,0,3,1,0,33,0.4
1542,1,0,3,1,0,21,0.2
1543,1,0,3,0,0,39,1
1544,1,0,3,0,0,71,0.2
1545,1,0,3,3,2,48,1.8
1546,1,0,3,1,0,44,1.2
1547,1,0,3,2,1,49,2.1
1548,1,0,3,2,3,37,1.9
1549,1,0,3,3,3,47,2
1550,1,0,3,2,1,60,1.7
1551,1,0,3,2,2,103,2.8
1552,1,0,3,0,0,19,0.2
1553,1,0,3,1,0,55,0.2
1554,1,0,3,1,0,104,0.99313447
1555,1,0,3,1,0,23,0
1556,1,0,3,3,3,71,1.9
1557,1,0,3,3,2,52,1.9
1558,1,0,3,3,3,40,2.2
1559,1,0,3,1,0,81,0.9
1560,1,0,3,2,3,82,2.8
1561,1,0,3,1,0,31,0.39313447
1562,1,0,3,0,0,24,0.1
1563,1,0,3,3,0,37,1.8
1564,1,0,3,3,2,68,2
1565,1,0,3,3,1,39,2.7
1566,1,0,3,3,2,102,2.8
1567,1,0,3,3,3,78,1.9
1568,1,0,3,1,1,34,1.3
1569,1,0,3,1,0,21,0
