pet_id,breed_category,pet_category
ANSL_54233,0,2
ANSL_51322,1,2
ANSL_57549,1,2
ANSL_73797,2,4
ANSL_71173,0,2
ANSL_76088,0,2
ANSL_71287,0,2
ANSL_69502,2,4
ANSL_53658,0,1
ANSL_65652,0,2
ANSL_50548,1,2
ANSL_59834,0,2
ANSL_59004,0,2
ANSL_53307,0,2
ANSL_76294,0,2
ANSL_67198,0,2
ANSL_75266,0,2
ANSL_68845,0,2
ANSL_59536,1,1
ANSL_58873,0,2
ANSL_63084,0,1
ANSL_70740,0,2
ANSL_63548,0,2
ANSL_62434,0,2
ANSL_53251,0,2
ANSL_59472,1,1
ANSL_54104,2,1
ANSL_71988,0,2
ANSL_53571,0,2
ANSL_69251,0,1
ANSL_65499,0,2
ANSL_74717,0,2
ANSL_50286,0,2
ANSL_52035,0,2
ANSL_68782,0,1
ANSL_63268,0,1
ANSL_55938,0,2
ANSL_54821,0,1
ANSL_69368,1,1
ANSL_69366,0,1
ANSL_57720,2,1
ANSL_70133,1,2
ANSL_76657,0,2
ANSL_60781,1,1
ANSL_65182,0,2
ANSL_72516,0,1
ANSL_65674,1,2
ANSL_55590,2,4
ANSL_72779,1,1
ANSL_76689,2,4
ANSL_65862,0,2
ANSL_66278,1,1
ANSL_70290,0,2
ANSL_51373,1,2
ANSL_61233,2,4
ANSL_64060,2,1
ANSL_73446,1,2
ANSL_57560,1,2
ANSL_64424,0,2
ANSL_69041,0,1
ANSL_74791,0,2
ANSL_54410,0,2
ANSL_57875,1,2
ANSL_57232,1,2
ANSL_54100,0,2
ANSL_57068,1,2
ANSL_50611,0,2
ANSL_52497,0,2
ANSL_65011,0,2
ANSL_59187,0,2
ANSL_75516,1,2
ANSL_76154,1,2
ANSL_55292,0,1
ANSL_59021,0,1
ANSL_64279,0,1
ANSL_61776,0,1
ANSL_76175,1,1
ANSL_75524,2,4
ANSL_72216,0,2
ANSL_75087,0,2
ANSL_64752,1,1
ANSL_76388,0,2
ANSL_55588,0,2
ANSL_72006,0,2
ANSL_75944,1,2
ANSL_73708,0,2
ANSL_70517,0,2
ANSL_55331,0,1
ANSL_65689,0,1
ANSL_60593,1,1
ANSL_50278,1,1
ANSL_63378,0,2
ANSL_60096,1,2
ANSL_65901,0,2
ANSL_62684,2,4
ANSL_71790,2,4
ANSL_71035,0,1
ANSL_64255,1,2
ANSL_58472,1,2
ANSL_59658,0,1
ANSL_57692,0,2
ANSL_62437,0,1
ANSL_69816,0,2
ANSL_65609,0,1
ANSL_71495,0,2
ANSL_74880,1,2
ANSL_60766,0,2
ANSL_55817,0,2
ANSL_53520,0,2
ANSL_62175,1,2
ANSL_53239,1,2
ANSL_76432,0,2
ANSL_67367,0,2
ANSL_63520,1,2
ANSL_60010,2,1
ANSL_60573,1,2
ANSL_73942,1,1
ANSL_67817,1,1
ANSL_73510,1,1
ANSL_70397,0,2
ANSL_75166,1,2
ANSL_69921,1,2
ANSL_68793,1,2
ANSL_68237,0,2
ANSL_65594,0,1
ANSL_51505,2,1
ANSL_61985,1,1
ANSL_59571,1,2
ANSL_61731,1,1
ANSL_54286,1,1
ANSL_67843,1,2
ANSL_50277,0,0
ANSL_59348,0,2
ANSL_63689,1,2
ANSL_53467,0,2
ANSL_62293,1,2
ANSL_62854,1,1
ANSL_76281,0,2
ANSL_76473,1,2
ANSL_60343,1,1
ANSL_52397,1,2
ANSL_54840,1,2
ANSL_52741,0,2
ANSL_72027,1,2
ANSL_63103,1,1
ANSL_68535,1,1
ANSL_56270,1,1
ANSL_53924,1,2
ANSL_68574,0,2
ANSL_70841,0,2
ANSL_65732,0,2
ANSL_67487,1,2
ANSL_61371,0,2
ANSL_71863,0,1
ANSL_56613,0,1
ANSL_61111,0,1
ANSL_54542,1,2
ANSL_53136,1,2
ANSL_52655,1,1
ANSL_66321,1,1
ANSL_65348,0,2
ANSL_58931,0,1
ANSL_59161,2,4
ANSL_64226,0,2
ANSL_62687,2,4
ANSL_59003,0,1
ANSL_61477,1,2
ANSL_76686,2,4
ANSL_73565,1,2
ANSL_56345,0,2
ANSL_69922,0,1
ANSL_75534,0,2
ANSL_62041,0,1
ANSL_50839,0,2
ANSL_71299,1,1
ANSL_69513,1,2
ANSL_58162,0,1
ANSL_68370,1,2
ANSL_76607,0,2
ANSL_75547,0,1
ANSL_65541,1,2
ANSL_65954,1,1
ANSL_54528,1,1
ANSL_70188,1,1
ANSL_52172,0,2
ANSL_64762,1,1
ANSL_59862,1,2
ANSL_56478,0,2
ANSL_51763,1,2
ANSL_65765,2,1
ANSL_59787,1,2
ANSL_57863,0,2
ANSL_52894,0,2
ANSL_65918,0,1
ANSL_63262,0,2
ANSL_59078,0,2
ANSL_76204,1,2
ANSL_68252,2,4
ANSL_71373,1,2
ANSL_57830,1,2
ANSL_50919,1,1
ANSL_73505,0,2
ANSL_58239,0,2
ANSL_72916,2,4
ANSL_59925,1,2
ANSL_75330,0,1
ANSL_55276,0,1
ANSL_53483,1,1
ANSL_59114,0,2
ANSL_58619,1,2
ANSL_55377,2,4
ANSL_65688,0,2
ANSL_56339,0,2
ANSL_50039,1,2
ANSL_60926,1,1
ANSL_74447,1,2
ANSL_52577,0,1
ANSL_73758,1,2
ANSL_72821,1,1
ANSL_52792,1,2
ANSL_57163,0,1
ANSL_73004,0,2
ANSL_56016,1,2
ANSL_58993,1,2
ANSL_57928,0,2
ANSL_69454,0,1
ANSL_52142,0,2
ANSL_60815,0,1
ANSL_56271,0,1
ANSL_74116,0,2
ANSL_66451,1,2
ANSL_70567,1,2
ANSL_73181,1,1
ANSL_57016,1,2
ANSL_75896,0,1
ANSL_64743,0,1
ANSL_61869,1,2
ANSL_72014,1,2
ANSL_55238,1,2
ANSL_71997,0,2
ANSL_63818,0,2
ANSL_70633,0,2
ANSL_53928,0,2
ANSL_68664,0,1
ANSL_75121,0,2
ANSL_74251,0,1
ANSL_53987,0,1
ANSL_62380,0,1
ANSL_62826,0,2
ANSL_62994,0,1
ANSL_70315,2,1
ANSL_69863,0,1
ANSL_58496,1,2
ANSL_58409,0,1
ANSL_73238,2,4
ANSL_52975,0,2
ANSL_73068,0,2
ANSL_69318,1,2
ANSL_71508,0,2
ANSL_72307,0,2
ANSL_70195,1,2
ANSL_65959,0,1
ANSL_57417,1,2
ANSL_57522,0,2
ANSL_57761,1,2
ANSL_52396,0,1
ANSL_58989,1,1
ANSL_63942,1,2
ANSL_75077,1,2
ANSL_71884,0,2
ANSL_54189,2,4
ANSL_51292,2,1
ANSL_74093,0,1
ANSL_76737,1,2
ANSL_50605,1,2
ANSL_73444,1,2
ANSL_71089,0,2
ANSL_62760,2,4
ANSL_61017,0,1
ANSL_57236,0,2
ANSL_62142,2,4
ANSL_61388,2,4
ANSL_54252,0,1
ANSL_54265,2,4
ANSL_51204,1,1
ANSL_53303,0,2
ANSL_68326,1,1
ANSL_64650,1,1
ANSL_66918,1,2
ANSL_56904,2,1
ANSL_66629,0,2
ANSL_57038,2,1
ANSL_52307,1,1
ANSL_55307,0,2
ANSL_63387,1,2
ANSL_68347,2,4
ANSL_54853,1,1
ANSL_54977,0,2
ANSL_51631,0,1
ANSL_57921,1,1
ANSL_68349,0,2
ANSL_60063,0,1
ANSL_60432,1,1
ANSL_73251,2,4
ANSL_56498,0,2
ANSL_66610,0,2
ANSL_73404,0,1
ANSL_61582,0,2
ANSL_61581,1,2
ANSL_62765,1,2
ANSL_67583,1,2
ANSL_57273,0,2
ANSL_70537,0,2
ANSL_54159,0,1
ANSL_50627,1,1
ANSL_57321,0,2
ANSL_68654,0,1
ANSL_63741,1,2
ANSL_71099,0,2
ANSL_70839,1,1
ANSL_73943,1,2
ANSL_66497,0,2
ANSL_67676,0,1
ANSL_76349,1,2
ANSL_68071,1,2
ANSL_72315,1,1
ANSL_50556,1,2
ANSL_76731,1,2
ANSL_57973,1,1
ANSL_65207,1,1
ANSL_72983,1,1
ANSL_69396,1,2
ANSL_51734,1,1
ANSL_50408,0,1
ANSL_53049,0,1
ANSL_58223,0,2
ANSL_56033,0,2
ANSL_71493,0,1
ANSL_62121,1,2
ANSL_71722,1,1
ANSL_52214,0,2
ANSL_54842,1,2
ANSL_57895,0,2
ANSL_54464,0,1
ANSL_59102,0,2
ANSL_65338,1,1
ANSL_74886,1,1
ANSL_52291,1,1
ANSL_66858,1,2
ANSL_69321,0,1
ANSL_70557,1,2
ANSL_70659,0,2
ANSL_51352,1,1
ANSL_53795,0,1
ANSL_71383,0,1
ANSL_74198,0,1
ANSL_70335,0,2
ANSL_60798,1,1
ANSL_53563,0,1
ANSL_63328,0,2
ANSL_68764,0,2
ANSL_72704,0,1
ANSL_52972,0,2
ANSL_71523,0,2
ANSL_53107,0,1
ANSL_76773,1,1
ANSL_75634,1,2
ANSL_59395,0,1
ANSL_68840,0,2
ANSL_72920,0,1
ANSL_57448,0,2
ANSL_64079,0,1
ANSL_75049,0,2
ANSL_62247,0,1
ANSL_70462,1,2
ANSL_58535,0,2
ANSL_72167,1,2
ANSL_57641,0,2
ANSL_72522,1,1
ANSL_56491,1,1
ANSL_71425,2,4
ANSL_62995,1,2
ANSL_55510,0,2
ANSL_59498,0,1
ANSL_62484,1,1
ANSL_74566,1,2
ANSL_56098,2,4
ANSL_73077,0,2
ANSL_71380,2,4
ANSL_58633,1,2
ANSL_74860,1,2
ANSL_69516,0,2
ANSL_54206,0,2
ANSL_50308,2,2
ANSL_52469,0,2
ANSL_51085,0,1
ANSL_64943,2,1
ANSL_66813,0,1
ANSL_56021,0,1
ANSL_61341,0,1
ANSL_61524,0,1
ANSL_55619,1,2
ANSL_64301,0,2
ANSL_60277,1,2
ANSL_67403,1,2
ANSL_62033,1,2
ANSL_50439,0,1
ANSL_68467,0,2
ANSL_56200,0,2
ANSL_55738,0,1
ANSL_63600,1,1
ANSL_60169,0,2
ANSL_75570,0,2
ANSL_68665,1,1
ANSL_71245,0,1
ANSL_76233,0,2
ANSL_58688,0,1
ANSL_52361,0,2
ANSL_66644,1,2
ANSL_62210,0,2
ANSL_58538,0,2
ANSL_76712,1,2
ANSL_56669,1,2
ANSL_67039,0,2
ANSL_53803,1,1
ANSL_62316,0,2
ANSL_60949,1,2
ANSL_62105,1,2
ANSL_57295,0,2
ANSL_72599,2,4
ANSL_73443,0,2
ANSL_73610,1,1
ANSL_70294,2,4
ANSL_55135,1,2
ANSL_69859,1,1
ANSL_52270,0,2
ANSL_56396,0,2
ANSL_67083,1,1
ANSL_51205,1,2
ANSL_63307,1,1
ANSL_56729,0,1
ANSL_72814,0,2
ANSL_56722,0,1
ANSL_53690,0,1
ANSL_67913,0,2
ANSL_59001,1,2
ANSL_68250,0,1
ANSL_51975,1,1
ANSL_67015,0,1
ANSL_64954,0,2
ANSL_66263,0,1
ANSL_58389,0,2
ANSL_64350,2,4
ANSL_68226,0,2
ANSL_75325,1,2
ANSL_69872,1,2
ANSL_58545,0,2
ANSL_51441,0,2
ANSL_61791,0,2
ANSL_51311,0,2
ANSL_51054,0,2
ANSL_67707,0,1
ANSL_59664,1,2
ANSL_59448,1,2
ANSL_75180,2,1
ANSL_55015,0,2
ANSL_67589,1,2
ANSL_76529,1,2
ANSL_73431,1,1
ANSL_68773,1,2
ANSL_57676,0,2
ANSL_76019,0,2
ANSL_74600,1,2
ANSL_71676,0,2
ANSL_57429,0,2
ANSL_70329,0,2
ANSL_51037,1,2
ANSL_69603,0,1
ANSL_63538,0,1
ANSL_63076,1,2
ANSL_61260,1,2
ANSL_74731,1,1
ANSL_72120,1,2
ANSL_52136,1,2
ANSL_50025,0,2
ANSL_67419,1,2
ANSL_66335,2,4
ANSL_75034,0,1
ANSL_63920,1,2
ANSL_50846,2,1
ANSL_51571,0,2
ANSL_63014,1,2
ANSL_71878,1,2
ANSL_75028,0,2
ANSL_70243,1,2
ANSL_61843,0,1
ANSL_64593,0,2
ANSL_60809,0,2
ANSL_72616,0,2
ANSL_69409,1,2
ANSL_51156,2,4
ANSL_58821,1,1
ANSL_74163,0,2
ANSL_65090,1,2
ANSL_61792,1,2
ANSL_58430,0,1
ANSL_59089,1,2
ANSL_50207,0,2
ANSL_58773,0,2
ANSL_50658,2,1
ANSL_71685,1,2
ANSL_69372,0,2
ANSL_64325,0,2
ANSL_64730,0,1
ANSL_56360,1,2
ANSL_74947,0,1
ANSL_65841,1,2
ANSL_75031,0,2
ANSL_51451,0,1
ANSL_53843,0,2
ANSL_75990,0,2
ANSL_73830,0,1
ANSL_66172,1,2
ANSL_64803,1,2
ANSL_70898,0,2
ANSL_61690,0,2
ANSL_67755,1,2
ANSL_61553,1,2
ANSL_65070,0,2
ANSL_66728,0,1
ANSL_70568,1,1
ANSL_60533,0,2
ANSL_71789,1,2
ANSL_72050,0,2
ANSL_72162,1,1
ANSL_62538,0,2
ANSL_62813,2,4
ANSL_75678,0,2
ANSL_53394,0,2
ANSL_56580,0,2
ANSL_50632,0,2
ANSL_71819,1,2
ANSL_69830,1,1
ANSL_65998,0,2
ANSL_64623,1,2
ANSL_54407,0,2
ANSL_73560,1,2
ANSL_58418,0,1
ANSL_75960,1,2
ANSL_65760,1,1
ANSL_71336,1,2
ANSL_74551,0,1
ANSL_64464,1,2
ANSL_56076,0,2
ANSL_75025,0,2
ANSL_60698,0,2
ANSL_53045,0,2
ANSL_75538,0,2
ANSL_69764,0,1
ANSL_76197,0,2
ANSL_62411,1,2
ANSL_54116,1,2
ANSL_73601,0,2
ANSL_72879,0,1
ANSL_54046,1,1
ANSL_51457,1,2
ANSL_57725,0,2
ANSL_58420,0,2
ANSL_63705,0,2
ANSL_50737,0,2
ANSL_66234,1,2
ANSL_59478,0,1
ANSL_69617,0,2
ANSL_65824,1,2
ANSL_65601,0,1
ANSL_64349,1,2
ANSL_57486,1,2
ANSL_71868,0,2
ANSL_62733,0,1
ANSL_69359,1,2
ANSL_73633,1,2
ANSL_54960,1,1
ANSL_50947,0,1
ANSL_73527,0,2
ANSL_65740,1,2
ANSL_70934,0,1
ANSL_67954,0,2
ANSL_61882,0,2
ANSL_51173,1,1
ANSL_62374,0,2
ANSL_55916,1,2
ANSL_61245,0,1
ANSL_68171,0,1
ANSL_58232,0,2
ANSL_50335,0,1
ANSL_63921,1,1
ANSL_65878,1,1
ANSL_63740,0,2
ANSL_69974,0,1
ANSL_62307,0,2
ANSL_71672,0,1
ANSL_56496,1,2
ANSL_66823,0,2
ANSL_74934,0,1
ANSL_61698,1,1
ANSL_61209,2,1
ANSL_71725,1,2
ANSL_57577,0,2
ANSL_51422,1,2
ANSL_60551,2,4
ANSL_72148,0,2
ANSL_54774,0,2
ANSL_59921,1,2
ANSL_74711,1,1
ANSL_74444,1,2
ANSL_62951,0,2
ANSL_67994,0,1
ANSL_75326,0,2
ANSL_57731,0,1
ANSL_70473,1,1
ANSL_75996,0,1
ANSL_54547,0,2
ANSL_70733,1,1
ANSL_71321,1,1
ANSL_68561,0,2
ANSL_76054,0,2
ANSL_76145,0,1
ANSL_63918,0,1
ANSL_74339,0,2
ANSL_61516,0,1
ANSL_72001,2,1
ANSL_59302,1,2
ANSL_71757,1,2
ANSL_55880,1,2
ANSL_54585,1,1
ANSL_55899,0,1
ANSL_62643,0,2
ANSL_60832,1,2
ANSL_68341,0,2
ANSL_57388,0,2
ANSL_59343,0,1
ANSL_70645,1,2
ANSL_66453,0,1
ANSL_64785,0,1
ANSL_52929,1,2
ANSL_54756,0,2
ANSL_71535,0,2
ANSL_59470,1,2
ANSL_72838,0,2
ANSL_73018,1,2
ANSL_67121,1,2
ANSL_63012,0,2
ANSL_72972,0,2
ANSL_61895,0,2
ANSL_51955,0,2
ANSL_65116,0,2
ANSL_62550,1,2
ANSL_64210,0,2
ANSL_58240,1,2
ANSL_50421,0,2
ANSL_63559,1,2
ANSL_76702,0,2
ANSL_65106,0,2
ANSL_74702,1,1
ANSL_52444,0,2
ANSL_73255,1,1
ANSL_66842,0,2
ANSL_69786,1,2
ANSL_74120,1,1
ANSL_76874,2,4
ANSL_73548,1,2
ANSL_55839,0,2
ANSL_67836,1,2
ANSL_53582,0,1
ANSL_55133,1,2
ANSL_71296,1,2
ANSL_56140,0,1
ANSL_65623,1,2
ANSL_57121,0,1
ANSL_59496,0,1
ANSL_74389,0,2
ANSL_68930,2,1
ANSL_76267,2,1
ANSL_68044,2,1
ANSL_75724,1,1
ANSL_68389,0,2
ANSL_63329,1,2
ANSL_66603,1,2
ANSL_64973,0,2
ANSL_65497,1,2
ANSL_58724,0,2
ANSL_63366,1,2
ANSL_55845,1,2
ANSL_56049,0,2
ANSL_73960,0,2
ANSL_64689,2,4
ANSL_60237,0,2
ANSL_51315,0,2
ANSL_71803,0,1
ANSL_61588,0,2
ANSL_68462,1,1
ANSL_55348,0,2
ANSL_59180,1,2
ANSL_65933,0,2
ANSL_57649,1,1
ANSL_62878,0,2
ANSL_64513,0,1
ANSL_76351,0,2
ANSL_72324,0,2
ANSL_63051,0,2
ANSL_69964,0,2
ANSL_66004,0,1
ANSL_59326,0,1
ANSL_75810,0,2
ANSL_63434,0,2
ANSL_58276,2,4
ANSL_64976,0,1
ANSL_73996,0,2
ANSL_75995,1,2
ANSL_52187,1,2
ANSL_63891,0,2
ANSL_64098,1,1
ANSL_76370,0,2
ANSL_63270,1,2
ANSL_65479,0,2
ANSL_71972,0,2
ANSL_71491,0,2
ANSL_52389,1,1
ANSL_71870,2,1
ANSL_76549,0,2
ANSL_60406,0,2
ANSL_73874,0,1
ANSL_66182,0,2
ANSL_76735,0,2
ANSL_50651,1,2
ANSL_76734,0,2
ANSL_63444,0,2
ANSL_51101,2,1
ANSL_76763,1,1
ANSL_65465,0,2
ANSL_54713,0,1
ANSL_50933,0,2
ANSL_57783,0,1
ANSL_71112,1,2
ANSL_55872,0,2
ANSL_64524,0,2
ANSL_73317,1,1
ANSL_53027,0,2
ANSL_57205,1,2
ANSL_55695,1,2
ANSL_53086,1,1
ANSL_62349,0,2
ANSL_62517,0,2
ANSL_59457,0,2
ANSL_72823,0,2
ANSL_63971,0,2
ANSL_73189,0,2
ANSL_71189,1,1
ANSL_74787,0,2
ANSL_60316,0,2
ANSL_75705,0,1
ANSL_69821,0,1
ANSL_59588,0,1
ANSL_54956,1,2
ANSL_56376,1,2
ANSL_51463,0,2
ANSL_73620,1,2
ANSL_72163,0,1
ANSL_66154,0,2
ANSL_50876,0,2
ANSL_51460,1,1
ANSL_72270,0,2
ANSL_70880,0,2
ANSL_58896,1,1
ANSL_71116,1,2
ANSL_58910,0,2
ANSL_67666,1,1
ANSL_71721,1,1
ANSL_65849,1,2
ANSL_61994,1,2
ANSL_61578,2,4
ANSL_52807,1,2
ANSL_53622,0,1
ANSL_61794,1,1
ANSL_71792,0,2
ANSL_75322,0,2
ANSL_70044,2,1
ANSL_62789,0,2
ANSL_70709,0,1
ANSL_56350,0,1
ANSL_54313,0,1
ANSL_61269,1,2
ANSL_60411,1,2
ANSL_75349,0,2
ANSL_65402,1,1
ANSL_58345,1,1
ANSL_68988,1,2
ANSL_61639,0,2
ANSL_56500,0,1
ANSL_64084,0,2
ANSL_74537,0,2
ANSL_62273,0,2
ANSL_59106,1,1
ANSL_64320,1,2
ANSL_68337,0,2
ANSL_51030,1,2
ANSL_60029,1,1
ANSL_51413,2,4
ANSL_65646,0,2
ANSL_66595,2,4
ANSL_74777,1,2
ANSL_65538,1,2
ANSL_50393,1,1
ANSL_62446,0,2
ANSL_59885,0,2
ANSL_69943,2,2
ANSL_56930,0,2
ANSL_75378,0,1
ANSL_56941,0,1
ANSL_61539,2,1
ANSL_60584,1,1
ANSL_64435,1,2
ANSL_70156,2,4
ANSL_59694,1,2
ANSL_62364,1,2
ANSL_63347,0,1
ANSL_57420,0,1
ANSL_74459,0,2
ANSL_63919,0,2
ANSL_67018,0,1
ANSL_59262,1,2
ANSL_51541,0,2
ANSL_63393,0,2
ANSL_71021,1,1
ANSL_61207,0,2
ANSL_66294,1,2
ANSL_66990,1,2
ANSL_63923,1,2
ANSL_60671,1,2
ANSL_67609,2,1
ANSL_63447,1,2
ANSL_54114,0,1
ANSL_68224,1,1
ANSL_58221,1,1
ANSL_65726,2,1
ANSL_52600,1,2
ANSL_72550,0,2
ANSL_69954,0,2
ANSL_51523,1,2
ANSL_57810,0,2
ANSL_52611,0,2
ANSL_66861,1,2
ANSL_51321,2,4
ANSL_62920,1,2
ANSL_66761,1,2
ANSL_71430,0,1
ANSL_53189,1,1
ANSL_61499,1,2
ANSL_71120,0,1
ANSL_72076,1,2
ANSL_57870,0,1
ANSL_69239,1,1
ANSL_55653,1,2
ANSL_68429,0,2
ANSL_64059,1,2
ANSL_50735,0,1
ANSL_50303,0,1
ANSL_61248,1,2
ANSL_62150,0,2
ANSL_56474,0,1
ANSL_76600,1,1
ANSL_54682,1,2
ANSL_51177,0,2
ANSL_68999,2,4
ANSL_72889,1,1
ANSL_65770,0,2
ANSL_72837,1,1
ANSL_57138,0,2
ANSL_63577,0,2
ANSL_55587,1,2
ANSL_62276,1,1
ANSL_63893,0,1
ANSL_68060,0,1
ANSL_59263,0,2
ANSL_51548,0,2
ANSL_62706,2,4
ANSL_51458,1,2
ANSL_65633,0,2
ANSL_66423,1,2
ANSL_71400,0,1
ANSL_50271,2,1
ANSL_69962,0,2
ANSL_53418,0,2
ANSL_72121,1,1
ANSL_65145,0,2
ANSL_65616,0,2
ANSL_51659,2,1
ANSL_70086,1,1
ANSL_68393,0,2
ANSL_54975,0,2
ANSL_51678,0,1
ANSL_53095,1,1
ANSL_69783,0,2
ANSL_51362,0,2
ANSL_68430,1,1
ANSL_66787,0,2
ANSL_67566,1,2
ANSL_50975,1,2
ANSL_52104,2,1
ANSL_50033,0,2
ANSL_51653,0,2
ANSL_64251,0,1
ANSL_64539,1,2
ANSL_57168,0,2
ANSL_55670,1,1
ANSL_55859,0,1
ANSL_71082,1,2
ANSL_72915,1,1
ANSL_56652,1,2
ANSL_51995,0,2
ANSL_50945,1,2
ANSL_64615,1,1
ANSL_67139,0,1
ANSL_71747,0,1
ANSL_69740,1,2
ANSL_60572,1,2
ANSL_51947,1,1
ANSL_72016,1,2
ANSL_50497,0,2
ANSL_75372,0,1
ANSL_72762,2,4
ANSL_67155,2,1
ANSL_71599,1,1
ANSL_59144,0,2
ANSL_68717,0,1
ANSL_73901,0,1
ANSL_62543,1,1
ANSL_72151,1,1
ANSL_52695,0,1
ANSL_62663,0,2
ANSL_59046,0,1
ANSL_67164,1,1
ANSL_74908,0,2
ANSL_70664,0,1
ANSL_63648,0,1
ANSL_56367,0,1
ANSL_73761,0,2
ANSL_63370,1,2
ANSL_62424,1,2
ANSL_54572,0,1
ANSL_56145,2,4
ANSL_68774,2,1
ANSL_68744,0,2
ANSL_66470,1,2
ANSL_71510,1,2
ANSL_59561,2,4
ANSL_68912,1,2
ANSL_73470,2,4
ANSL_58951,0,2
ANSL_76638,1,2
ANSL_74104,1,2
ANSL_66190,0,1
ANSL_51344,1,2
ANSL_74669,0,1
ANSL_66555,0,2
ANSL_59312,0,1
ANSL_54819,2,1
ANSL_54502,1,2
ANSL_70041,0,2
ANSL_66436,0,2
ANSL_68920,0,2
ANSL_66587,0,1
ANSL_73370,1,2
ANSL_54475,0,2
ANSL_66456,1,2
ANSL_73233,1,2
ANSL_63184,2,4
ANSL_51223,0,2
ANSL_69881,2,1
ANSL_58590,2,4
ANSL_73072,0,1
ANSL_73650,0,2
ANSL_57451,0,1
ANSL_58168,1,2
ANSL_68593,0,2
ANSL_69531,0,2
ANSL_67969,1,2
ANSL_66777,0,1
ANSL_51918,0,1
ANSL_65112,0,1
ANSL_63221,0,2
ANSL_58337,0,2
ANSL_56661,1,1
ANSL_53292,0,2
ANSL_71869,0,1
ANSL_57045,1,1
ANSL_70954,0,2
ANSL_69574,1,1
ANSL_63717,1,2
ANSL_54185,0,1
ANSL_65658,1,1
ANSL_61321,1,2
ANSL_72931,2,1
ANSL_62883,0,2
ANSL_53587,2,1
ANSL_55233,0,2
ANSL_74063,0,1
ANSL_69249,1,2
ANSL_51137,1,2
ANSL_53481,0,2
ANSL_64378,0,2
ANSL_69690,1,2
ANSL_62717,1,2
ANSL_62899,1,2
ANSL_69583,0,2
ANSL_69157,1,2
ANSL_75438,0,2
ANSL_68996,0,2
ANSL_56847,0,2
ANSL_54781,1,2
ANSL_67569,1,2
ANSL_50217,0,1
ANSL_76231,1,2
ANSL_61752,2,2
ANSL_63291,1,1
ANSL_73475,0,2
ANSL_75769,0,2
ANSL_57647,0,2
ANSL_62040,1,2
ANSL_67225,1,2
ANSL_58928,1,1
ANSL_58505,1,1
ANSL_75542,1,1
ANSL_52348,0,2
ANSL_74703,0,1
ANSL_63265,1,2
ANSL_76618,1,2
ANSL_55186,1,2
ANSL_50428,0,2
ANSL_70284,1,2
ANSL_74259,0,1
ANSL_59138,2,1
ANSL_58404,0,2
ANSL_70764,0,1
ANSL_58095,2,4
ANSL_58258,2,4
ANSL_70833,1,2
ANSL_63473,0,1
ANSL_76714,0,2
ANSL_54491,1,2
ANSL_71951,0,1
ANSL_73045,0,2
ANSL_57937,0,2
ANSL_74174,1,2
ANSL_73976,0,1
ANSL_57034,0,1
ANSL_61456,0,1
ANSL_52236,0,1
ANSL_71767,0,1
ANSL_53187,1,2
ANSL_70085,0,1
ANSL_65199,1,2
ANSL_60576,1,2
ANSL_75680,1,1
ANSL_72526,1,2
ANSL_58871,0,1
ANSL_50437,0,2
ANSL_66194,1,2
ANSL_66526,1,2
ANSL_60640,1,2
ANSL_75835,0,1
ANSL_62180,1,1
ANSL_70059,1,1
ANSL_57764,1,2
ANSL_60969,0,2
ANSL_50118,0,2
ANSL_56998,0,2
ANSL_65071,1,2
ANSL_51981,0,1
ANSL_72314,1,2
ANSL_74469,1,2
ANSL_69080,0,1
ANSL_63173,0,2
ANSL_57235,1,1
ANSL_53439,1,2
ANSL_57430,0,2
ANSL_70757,0,1
ANSL_61596,0,2
ANSL_63461,1,2
ANSL_70001,1,1
ANSL_69734,1,2
ANSL_63682,0,2
ANSL_75923,0,2
ANSL_57274,1,2
ANSL_64401,0,2
ANSL_58171,1,2
ANSL_62829,2,2
ANSL_75897,0,2
ANSL_65480,0,1
ANSL_62926,1,2
ANSL_74309,0,1
ANSL_69825,0,1
ANSL_73829,0,1
ANSL_70122,1,1
ANSL_72268,0,2
ANSL_63394,1,1
ANSL_65593,0,2
ANSL_54892,0,1
ANSL_59705,0,2
ANSL_72386,1,2
ANSL_74599,2,1
ANSL_57350,0,1
ANSL_69595,0,2
ANSL_75704,0,2
ANSL_61109,0,2
ANSL_54914,1,2
ANSL_62320,1,2
ANSL_62572,1,1
ANSL_51555,1,2
ANSL_57290,0,2
ANSL_65516,1,2
ANSL_58266,0,2
ANSL_54526,1,2
ANSL_66715,0,1
ANSL_73291,1,2
ANSL_74291,0,2
ANSL_50837,1,1
ANSL_53235,1,2
ANSL_60340,1,2
ANSL_70957,1,2
ANSL_70185,0,1
ANSL_56001,0,2
ANSL_63159,0,1
ANSL_53972,1,1
ANSL_61387,0,2
ANSL_63448,2,4
ANSL_58376,0,1
ANSL_63973,1,2
ANSL_72082,1,2
ANSL_54203,0,1
ANSL_56746,1,1
ANSL_70749,2,4
ANSL_56268,0,1
ANSL_67571,0,2
ANSL_70729,2,1
ANSL_58044,1,1
ANSL_56100,0,2
ANSL_62451,1,2
ANSL_63183,0,1
ANSL_50412,0,2
ANSL_73111,1,2
ANSL_55382,2,4
ANSL_59118,0,2
ANSL_65857,0,1
ANSL_67492,2,1
ANSL_54375,0,2
ANSL_55907,1,1
ANSL_65527,1,1
ANSL_72910,0,2
ANSL_64239,2,4
ANSL_69956,1,2
ANSL_59841,0,2
ANSL_60047,0,2
ANSL_51782,1,2
ANSL_64126,1,1
